Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
5237,76.77301575848833,135,"(132.05543518066406,207.95982360839844,15.253756523132324)","(-44.9999885559082,89.9992904663086,0.0)","(132.05113220214844,217.96278381347656,0.23412726819515228)","(0.49762022495269775,89.9899673461914,-1.448944091796875)","Vector3D(x=0.252048, y=-0.011703, z=1.141123)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(3.3785745045150943e-15,),'hand_brake':False,'gear':0)"
5238,76.82301575923339,135,"(132.04937744140625,207.96278381347656,15.234127044677734)","(-44.9999885559082,89.98995971679688,0.0)","(132.05609130859375,217.9636993408203,0.26680052280426025)","(0.6622346043586731,89.98214721679688,-1.6379090547561646)","Vector3D(x=0.048166, y=-0.001362, z=0.439710)","('throttle':(0.0,),'brake':(0.15571285784244537,),'steering':(-8.388725836994126e-05,),'hand_brake':False,'gear':0)"
5239,76.87301575997844,135,"(132.052978515625,207.96368408203125,15.266799926757812)","(-44.9999885559082,89.98214721679688,-2.4148362172127236e-06)","(132.0568389892578,217.9634552001953,0.277983695268631)","(0.6189107298851013,89.98529815673828,-1.407684326171875)","Vector3D(x=-0.041610, y=0.002488, z=0.103042)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-0.00022329816420096904,),'hand_brake':False,'gear':0)"
5240,76.9230157607235,135,"(132.0542755126953,207.9634552001953,15.277982711791992)","(-44.9999885559082,89.98527526855469,0.0)","(132.05657958984375,217.962890625,0.2790748178958893)","(0.5121207237243652,89.99042510986328,-1.1142579317092896)","Vector3D(x=-0.047123, y=0.003334, z=-0.043918)","('throttle':(0.0,),'brake':(0.23420517146587372,),'steering':(-8.518128743162379e-05,),'hand_brake':False,'gear':0)"
5241,76.97301576146856,135,"(132.05490112304688,207.962890625,15.279074668884277)","(-44.9999885559082,89.99041748046875,-2.4148362172127236e-06)","(132.05625915527344,217.9622802734375,0.27600085735321045)","(0.39977094531059265,89.99430084228516,-0.856658935546875)","Vector3D(x=-0.039298, y=0.003075, z=-0.095926)","('throttle':(0.0,),'brake':(0.32910335063934326,),'steering':(6.178144303703448e-06,),'hand_brake':False,'gear':0)"
5242,77.02301576221362,135,"(132.05526733398438,207.9622802734375,15.2760009765625)","(-44.9999885559082,89.99427795410156,0.0)","(132.05601501464844,217.9617156982422,0.2716953158378601)","(0.30211973190307617,89.9968032836914,-0.651885986328125)","Vector3D(x=-0.030443, y=0.002509, z=-0.103264)","('throttle':(0.0,),'brake':(0.2531340420246124,),'steering':(1.6673662912580767e-06,),'hand_brake':False,'gear':0)"
5243,77.07301576295868,135,"(132.05545043945312,207.9617156982422,15.271695137023926)","(-44.9999885559082,89.99676513671875,4.829672434425447e-06)","(132.0558319091797,217.9612579345703,0.26749616861343384)","(0.22385944426059723,89.99824523925781,-0.49423208832740784)","Vector3D(x=-0.023057, y=0.001934, z=-0.091914)","('throttle':(0.0,),'brake':(0.24305659532546997,),'steering':(-8.10244819149375e-06,),'hand_brake':False,'gear':0)"
5244,77.12301576370373,135,"(132.05552673339844,207.96124267578125,15.267496109008789)","(-44.99998092651367,89.99822998046875,0.0)","(132.05569458007812,217.9609375,0.2639211118221283)","(0.16381524503231049,89.99909973144531,-0.3742370009422302)","Vector3D(x=-0.017353, y=0.001447, z=-0.074738)","('throttle':(0.0,),'brake':(0.2721237242221832,),'steering':(-4.44723991677165e-06,),'hand_brake':False,'gear':0)"
5245,77.17301576444879,135,"(132.0555419921875,207.9609375,15.263920783996582)","(-44.99999237060547,89.99908447265625,0.0)","(132.05560302734375,217.96072387695312,0.26108986139297485)","(0.11890675872564316,89.99954986572266,-0.28326416015625)","Vector3D(x=-0.013051, y=0.001063, z=-0.057620)","('throttle':(0.0,),'brake':(0.3056241571903229,),'steering':(-2.251173555123387e-06,),'hand_brake':False,'gear':0)"
5246,77.22301576519385,135,"(132.05552673339844,207.96072387695312,15.261089324951172)","(-44.9999885559082,89.99954986572266,-2.414836444586399e-06)","(132.05552673339844,217.9605255126953,0.25894683599472046)","(0.08584181219339371,89.99981689453125,-0.21438594162464142)","Vector3D(x=-0.009824, y=0.000773, z=-0.042888)","('throttle':(0.0,),'brake':(0.339715838432312,),'steering':(-1.634341970202513e-06,),'hand_brake':False,'gear':0)"
5247,77.27301576593891,135,"(132.0554962158203,207.9605255126953,15.258946418762207)","(-44.9999885559082,89.99979400634766,-4.829672434425447e-06)","(132.05548095703125,217.96034240722656,0.25737452507019043)","(0.06174490600824356,89.99996185302734,-0.1622619777917862)","Vector3D(x=-0.007405, y=0.000558, z=-0.031136)","('throttle':(0.0,),'brake':(0.369890034198761,),'steering':(-1.4610239986723172e-06,),'hand_brake':False,'gear':0)"
5248,77.32301576668397,135,"(132.05548095703125,207.96034240722656,15.257373809814453)","(-44.9999885559082,89.99993133544922,9.659344868850894e-06)","(132.05543518066406,217.96023559570312,0.25624728202819824)","(0.04432109370827675,90.00005340576172,-0.1228027418255806)","Vector3D(x=-0.005587, y=0.000402, z=-0.022182)","('throttle':(0.0,),'brake':(0.3860013782978058,),'steering':(-8.293524729197088e-07,),'hand_brake':False,'gear':0)"
5249,77.37301576742902,135,"(132.05545043945312,207.96023559570312,15.256247520446777)","(-45.000003814697266,90.00005340576172,-2.414836444586399e-06)","(132.05540466308594,217.9601287841797,0.2554532289505005)","(0.03176720812916756,90.00007629394531,-0.09292600303888321)","Vector3D(x=-0.004219, y=0.000288, z=-0.015577)","('throttle':(0.0,),'brake':(0.40047487616539,),'steering':(-2.546985058415885e-07,),'hand_brake':False,'gear':0)"
5250,77.42301576817408,135,"(132.055419921875,207.9601287841797,15.255452156066895)","(-45.000003814697266,90.00005340576172,-2.414836444586399e-06)","(132.05540466308594,217.96006774902344,0.2549019157886505)","(0.022730868309736252,90.0000991821289,-0.0703430101275444)","Vector3D(x=-0.003188, y=0.000207, z=-0.010808)","('throttle':(0.0,),'brake':(0.3409205377101898,),'steering':(-3.123467990917561e-07,),'hand_brake':False,'gear':0)"
5251,77.47301576891914,135,"(132.055419921875,207.96005249023438,15.254901885986328)","(-45.000003814697266,90.00005340576172,-2.414836444586399e-06)","(132.0553741455078,217.9600372314453,0.2545236051082611)","(0.016262680292129517,90.00013732910156,-0.0532226487994194)","Vector3D(x=-0.002410, y=0.000148, z=-0.007431)","('throttle':(0.0,),'brake':(0.2522013485431671,),'steering':(-1.0238326098033212e-07,),'hand_brake':False,'gear':0)"
5252,77.5230157696642,135,"(132.05540466308594,207.9600372314453,15.254522323608398)","(-45.000003814697266,90.00005340576172,-2.414836444586399e-06)","(132.0553741455078,217.95999145507812,0.25426653027534485)","(0.01162498164921999,90.00012969970703,-0.0402831956744194)","Vector3D(x=-0.001823, y=0.000106, z=-0.005066)","('throttle':(0.0,),'brake':(0.1874818205833435,),'steering':(-2.1263176108732296e-08,),'hand_brake':False,'gear':0)"
5253,77.57301577040926,135,"(132.05538940429688,207.95999145507812,15.254265785217285)","(-45.000003814697266,90.00005340576172,-2.414836444586399e-06)","(132.05535888671875,217.95997619628906,0.2540934681892395)","(0.008305509574711323,90.0000991821289,-0.030487054958939552)","Vector3D(x=-0.001379, y=0.000076, z=-0.003433)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-1.2554079376059235e-07,),'hand_brake':False,'gear':0)"
5254,77.62301577115431,135,"(132.0553741455078,207.95997619628906,15.2540922164917)","(-45.000003814697266,90.00005340576172,-2.414836444586399e-06)","(132.05535888671875,217.9599609375,0.25397783517837524)","(0.005935434252023697,90.00013732910156,-0.02307128719985485)","Vector3D(x=-0.001043, y=0.000054, z=-0.002309)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-3.41558425986932e-08,),'hand_brake':False,'gear':0)"
5255,77.67301577189937,135,"(132.05538940429688,207.9599609375,15.25397777557373)","(-45.000003814697266,90.00005340576172,-2.414836444586399e-06)","(132.0553436279297,217.95993041992188,0.25390100479125977)","(0.004241547081619501,90.00013732910156,-0.0174560509622097)","Vector3D(x=-0.000789, y=0.000039, z=-0.001548)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-4.621701421569924e-08,),'hand_brake':False,'gear':0)"
