Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
2699,126.65956414258108,135,"(41.93581008911133,263.7398376464844,15.253758430480957)","(-44.99998092651367,90.00025939941406,0.0)","(41.93114471435547,273.7427978515625,0.23412738740444183)","(0.4976270794868469,89.98998260498047,-1.448974609375)","Vector3D(x=0.252051, y=-0.011703, z=1.141125)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(2.264569689538684e-15,),'hand_brake':False,'gear':0)"
2700,126.70956414332613,135,"(41.92939758300781,263.7427978515625,15.234127044677734)","(-44.9999885559082,89.9899673461914,0.0)","(41.93611145019531,273.74371337890625,0.26680079102516174)","(0.6622346043586731,89.98216247558594,-1.637909173965454)","Vector3D(x=0.048164, y=-0.001360, z=0.439711)","('throttle':(0.0,),'brake':(0.15571311116218567,),'steering':(-2.0309251340222545e-05,),'hand_brake':False,'gear':0)"
2701,126.75956414407119,135,"(41.93299865722656,263.74371337890625,15.266799926757812)","(-45.000003814697266,89.98216247558594,0.0)","(41.93684387207031,273.7434387207031,0.27798405289649963)","(0.6189107298851013,89.9853286743164,-1.4077149629592896)","Vector3D(x=-0.041609, y=0.002485, z=0.103042)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-6.67925487505272e-05,),'hand_brake':False,'gear':0)"
2702,126.80956414481625,135,"(41.93428039550781,263.7434387207031,15.277982711791992)","(-44.9999885559082,89.98533630371094,0.0)","(41.93657684326172,273.7428894042969,0.27907508611679077)","(0.5121275782585144,89.99043273925781,-1.114288330078125)","Vector3D(x=-0.047122, y=0.003331, z=-0.043918)","('throttle':(0.0,),'brake':(0.2342073768377304,),'steering':(3.227584238629788e-05,),'hand_brake':False,'gear':0)"
2703,126.85956414556131,135,"(41.934906005859375,263.7428894042969,15.279074668884277)","(-44.9999885559082,89.99041748046875,0.0)","(41.93627166748047,273.7422790527344,0.2760010361671448)","(0.3997846245765686,89.99433135986328,-0.856689453125)","Vector3D(x=-0.039299, y=0.003075, z=-0.095924)","('throttle':(0.0,),'brake':(0.3291068971157074,),'steering':(1.605649913472007e-06,),'hand_brake':False,'gear':0)"
2704,126.90956414630637,135,"(41.93528366088867,263.7422790527344,15.2760009765625)","(-44.9999885559082,89.99433135986328,-4.829672434425447e-06)","(41.93602752685547,273.74169921875,0.2716953158378601)","(0.30211973190307617,89.996826171875,-0.6518860459327698)","Vector3D(x=-0.030443, y=0.002509, z=-0.103263)","('throttle':(0.0,),'brake':(0.253099262714386,),'steering':(-1.2101679203624371e-05,),'hand_brake':False,'gear':0)"
2705,126.95956414705142,135,"(41.93547439575195,263.74169921875,15.271695137023926)","(-44.9999885559082,89.99681091308594,2.4148362172127236e-06)","(41.935848236083984,273.74127197265625,0.267496258020401)","(0.223866268992424,89.99826049804688,-0.49423208832740784)","Vector3D(x=-0.023057, y=0.001934, z=-0.091916)","('throttle':(0.0,),'brake':(0.24309703707695007,),'steering':(-6.095172921050107e-06,),'hand_brake':False,'gear':0)"
2706,127.00956414779648,135,"(41.93553924560547,263.74127197265625,15.267496109008789)","(-44.9999885559082,89.99824523925781,0.0)","(41.935707092285156,273.7409362792969,0.26392126083374023)","(0.16382208466529846,89.99910736083984,-0.3742675185203552)","Vector3D(x=-0.017354, y=0.001446, z=-0.074740)","('throttle':(0.0,),'brake':(0.27212202548980713,),'steering':(-2.7421992854215205e-06,),'hand_brake':False,'gear':0)"
2707,127.05956414854154,135,"(41.935550689697266,263.7409362792969,15.263921737670898)","(-44.9999885559082,89.99909210205078,0.0)","(41.93560791015625,273.74072265625,0.2610900104045868)","(0.11890675872564316,89.99957275390625,-0.2832641899585724)","Vector3D(x=-0.013051, y=0.001063, z=-0.057620)","('throttle':(0.0,),'brake':(0.30562034249305725,),'steering':(-2.634915972521412e-06,),'hand_brake':False,'gear':0)"
2708,127.1095641492866,135,"(41.93553161621094,263.74072265625,15.261089324951172)","(-44.9999885559082,89.99954986572266,-2.4148362172127236e-06)","(41.93553924560547,273.7405090332031,0.2589467465877533)","(0.08585547655820847,89.99983978271484,-0.21438592672348022)","Vector3D(x=-0.009824, y=0.000773, z=-0.042891)","('throttle':(0.0,),'brake':(0.3396967649459839,),'steering':(-2.3932709609653102e-06,),'hand_brake':False,'gear':0)"
2709,127.15956415003166,135,"(41.93551254272461,263.7405090332031,15.258946418762207)","(-45.000003814697266,89.99981689453125,2.414836444586399e-06)","(41.93549346923828,273.7403564453125,0.25737464427948)","(0.06174490600824356,89.99996948242188,-0.162261962890625)","Vector3D(x=-0.007404, y=0.000558, z=-0.031135)","('throttle':(0.0,),'brake':(0.36987292766571045,),'steering':(-1.5489213183172978e-06,),'hand_brake':False,'gear':0)"
2710,127.20956415077671,135,"(41.93548583984375,263.7403564453125,15.257373809814453)","(-45.000003814697266,89.99994659423828,4.829672889172798e-06)","(41.93545150756836,273.740234375,0.2562471628189087)","(0.04432109370827675,90.00007629394531,-0.12280271202325821)","Vector3D(x=-0.005586, y=0.000402, z=-0.022184)","('throttle':(0.0,),'brake':(0.38605183362960815,),'steering':(-8.642381317258696e-07,),'hand_brake':False,'gear':0)"
