Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
1775,73.26827631238848,135,"(42.0447883605957,203.169677734375,15.253758430480957)","(-44.9999885559082,89.99967956542969,-2.4148362172127236e-06)","(42.04114532470703,213.17279052734375,0.23412711918354034)","(0.49762022495269775,89.98998260498047,-1.4489442110061646)","Vector3D(x=0.252049, y=-0.011703, z=1.141120)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-1.4745804672848002e-16,),'hand_brake':False,'gear':0)"
1776,73.31827631313354,135,"(42.039398193359375,203.17279052734375,15.234127044677734)","(-44.9999885559082,89.9899673461914,0.0)","(42.046112060546875,213.1737060546875,0.26680049300193787)","(0.6622346043586731,89.98216247558594,-1.637909173965454)","Vector3D(x=0.048166, y=-0.001361, z=0.439710)","('throttle':(0.0,),'brake':(0.1557154655456543,),'steering':(-6.250429578358307e-05,),'hand_brake':False,'gear':0)"
1777,73.3682763138786,135,"(42.04299545288086,203.1737060546875,15.266799926757812)","(-45.000003814697266,89.98216247558594,0.0)","(42.046844482421875,213.17344665527344,0.2779836356639862)","(0.6189107298851013,89.9853286743164,-1.4076844453811646)","Vector3D(x=-0.041609, y=0.002487, z=0.103042)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-0.0001523640676168725,),'hand_brake':False,'gear':0)"
1778,73.41827631462365,135,"(42.04428482055664,203.17343139648438,15.277982711791992)","(-44.9999885559082,89.98533630371094,0.0)","(42.04657745361328,213.17288208007812,0.27907484769821167)","(0.5121275782585144,89.99042510986328,-1.1142579317092896)","Vector3D(x=-0.047120, y=0.003330, z=-0.043917)","('throttle':(0.0,),'brake':(0.23418843746185303,),'steering':(0.00010588482837192714,),'hand_brake':False,'gear':0)"
1779,73.46827631536871,135,"(42.04490661621094,203.17288208007812,15.279074668884277)","(-44.9999885559082,89.99041748046875,-2.4148362172127236e-06)","(42.04627227783203,213.1722869873047,0.2760007083415985)","(0.3997914493083954,89.99431610107422,-0.856658935546875)","Vector3D(x=-0.039297, y=0.003074, z=-0.095924)","('throttle':(0.0,),'brake':(0.32911041378974915,),'steering':(3.300412936368957e-05,),'hand_brake':False,'gear':0)"
1780,73.51827631611377,135,"(42.0452766418457,203.1722869873047,15.2760009765625)","(-44.99999237060547,89.99429321289062,0.0)","(42.04602813720703,213.1717071533203,0.2716951370239258)","(0.30212655663490295,89.99681091308594,-0.651885986328125)","Vector3D(x=-0.030443, y=0.002509, z=-0.103261)","('throttle':(0.0,),'brake':(0.2531375586986542,),'steering':(-3.669654006444034e-06,),'hand_brake':False,'gear':0)"
1781,73.56827631685883,135,"(42.045467376708984,203.17169189453125,15.271695137023926)","(-44.9999885559082,89.99678802490234,0.0)","(42.04584884643555,213.1712646484375,0.2674960196018219)","(0.223866268992424,89.99825286865234,-0.49423208832740784)","Vector3D(x=-0.023057, y=0.001934, z=-0.091914)","('throttle':(0.0,),'brake':(0.24314196407794952,),'steering':(-1.3621872312796768e-05,),'hand_brake':False,'gear':0)"
1782,73.61827631760389,135,"(42.04553985595703,203.1712646484375,15.267496109008789)","(-44.99998092651367,89.99822998046875,0.0)","(42.04570770263672,213.17092895507812,0.26392096281051636)","(0.16382208466529846,89.99910736083984,-0.374237060546875)","Vector3D(x=-0.017353, y=0.001447, z=-0.074736)","('throttle':(0.0,),'brake':(0.27212485671043396,),'steering':(-1.0308111995982472e-05,),'hand_brake':False,'gear':0)"
1783,73.66827631834894,135,"(42.04555130004883,203.17092895507812,15.263920783996582)","(-44.9999885559082,89.99909210205078,0.0)","(42.04560852050781,213.17071533203125,0.2610898017883301)","(0.11891358345746994,89.99954986572266,-0.2832641303539276)","Vector3D(x=-0.013051, y=0.001063, z=-0.057621)","('throttle':(0.0,),'brake':(0.305599182844162,),'steering':(-5.1528681979107205e-06,),'hand_brake':False,'gear':0)"
1784,73.718276319094,135,"(42.04552459716797,203.17071533203125,15.261088371276855)","(-44.9999885559082,89.99954986572266,-2.414836444586399e-06)","(42.04553985595703,213.17051696777344,0.2589467465877533)","(0.08585547655820847,89.99981689453125,-0.21438589692115784)","Vector3D(x=-0.009824, y=0.000773, z=-0.042888)","('throttle':(0.0,),'brake':(0.33971455693244934,),'steering':(-9.676416539150523e-07,),'hand_brake':False,'gear':0)"
1785,73.76827631983906,135,"(42.04550552368164,203.17050170898438,15.258946418762207)","(-44.9999885559082,89.99979400634766,-4.829672434425447e-06)","(42.045494079589844,213.17034912109375,0.25737452507019043)","(0.06175856664776802,89.99996185302734,-0.1622619777917862)","Vector3D(x=-0.007404, y=0.000559, z=-0.031136)","('throttle':(0.0,),'brake':(0.3698790669441223,),'steering':(-5.183563303035044e-07,),'hand_brake':False,'gear':0)"
1786,73.81827632058412,135,"(42.04548645019531,203.17034912109375,15.257373809814453)","(-44.9999885559082,89.99993133544922,9.659344868850894e-06)","(42.04545211791992,213.17022705078125,0.25624731183052063)","(0.04432109370827675,90.00005340576172,-0.1228027418255806)","Vector3D(x=-0.005587, y=0.000402, z=-0.022182)","('throttle':(0.0,),'brake':(0.38595283031463623,),'steering':(-9.129002478402981e-07,),'hand_brake':False,'gear':0)"
1787,73.86827632132918,135,"(42.04545974731445,203.17022705078125,15.256247520446777)","(-45.000003814697266,90.00005340576172,-2.414836444586399e-06)","(42.04542541503906,213.17013549804688,0.2554532587528229)","(0.03176720812916756,90.00008392333984,-0.0929260179400444)","Vector3D(x=-0.004219, y=0.000288, z=-0.015579)","('throttle':(0.0,),'brake':(0.4004708230495453,),'steering':(-7.275678512996819e-07,),'hand_brake':False,'gear':0)"
1788,73.91827632207423,135,"(42.04543685913086,203.17013549804688,15.255452156066895)","(-45.000003814697266,90.00005340576172,-2.414836444586399e-06)","(42.0453987121582,213.17007446289062,0.2549018859863281)","(0.022730868309736252,90.0001220703125,-0.070343017578125)","Vector3D(x=-0.003188, y=0.000207, z=-0.010809)","('throttle':(0.0,),'brake':(0.34045693278312683,),'steering':(-4.5564468109660083e-07,),'hand_brake':False,'gear':0)"
1789,73.96827632281929,135,"(42.04541778564453,203.17007446289062,15.254901885986328)","(-45.000003814697266,90.00005340576172,-2.414836444586399e-06)","(42.04538345336914,213.17002868652344,0.25452354550361633)","(0.016262680292129517,90.0001449584961,-0.0532226525247097)","Vector3D(x=-0.002411, y=0.000148, z=-0.007430)","('throttle':(0.0,),'brake':(0.2522085905075073,),'steering':(-1.7125353224400897e-07,),'hand_brake':False,'gear':0)"
1790,74.01827632356435,135,"(42.04541015625,203.17001342773438,15.254522323608398)","(-45.000003814697266,90.00005340576172,-2.414836444586399e-06)","(42.045372009277344,213.1699981689453,0.2542664706707001)","(0.01162498164921999,90.00013732910156,-0.0402831993997097)","Vector3D(x=-0.001823, y=0.000106, z=-0.005064)","('throttle':(0.0,),'brake':(0.18739378452301025,),'steering':(-1.6146144332651602e-07,),'hand_brake':False,'gear':0)"
1791,74.06827632430941,135,"(42.04539489746094,203.1699981689453,15.254265785217285)","(-45.000003814697266,90.00005340576172,-2.414836444586399e-06)","(42.04536056518555,213.16998291015625,0.2540934979915619)","(0.008305509574711323,90.0001220703125,-0.03048705868422985)","Vector3D(x=-0.001379, y=0.000076, z=-0.003432)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-1.5923137652862351e-07,),'hand_brake':False,'gear':0)"
1792,74.11827632505447,135,"(42.04538345336914,203.16998291015625,15.2540922164917)","(-45.000003814697266,90.00005340576172,-2.414836444586399e-06)","(42.04535675048828,213.16995239257812,0.25397780537605286)","(0.005935434252023697,90.00013732910156,-0.02307128719985485)","Vector3D(x=-0.001043, y=0.000054, z=-0.002310)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-1.5349166915257229e-07,),'hand_brake':False,'gear':0)"
1793,74.16827632579952,135,"(42.045379638671875,203.16995239257812,15.25397777557373)","(-45.000003814697266,90.00005340576172,-2.414836444586399e-06)","(42.045345306396484,213.16993713378906,0.2539008557796478)","(0.004241547081619501,90.00013732910156,-0.01745605282485485)","Vector3D(x=-0.000789, y=0.000039, z=-0.001546)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-7.031948001667843e-08,),'hand_brake':False,'gear':0)"
1794,74.21827632654458,135,"(42.04536437988281,203.16993713378906,15.253899574279785)","(-45.000003814697266,90.00005340576172,-2.414836444586399e-06)","(42.045345306396484,213.16993713378906,0.2539008557796478)","(0.004241547081619501,90.00013732910156,-0.01745605282485485)","Vector3D(x=0.000000, y=0.000000, z=0.000000)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-3.281567373392136e-08,),'hand_brake':False,'gear':0)"
1795,74.26827632728964,135,"(42.04536437988281,203.16993713378906,15.253899574279785)","(-45.000003814697266,90.00005340576172,-2.414836444586399e-06)","(42.04535675048828,213.16993713378906,0.25384628772735596)","(0.002807207638397813,90.00013732910156,-0.01165771484375)","Vector3D(x=-0.000038, y=0.000014, z=-0.000406)","('throttle':(0.15700000524520874,),'brake':(0.0,),'steering':(-4.586659585470443e-08,),'hand_brake':False,'gear':0)"
1796,74.3182763280347,135,"(42.045379638671875,203.16993713378906,15.253846168518066)","(-45.000003814697266,90.00005340576172,-2.414836444586399e-06)","(42.04537582397461,213.16993713378906,0.2538289725780487)","(0.0022403020411729813,90.00013732910156,-0.00909423828125)","Vector3D(x=-0.000032, y=0.000015, z=-0.000451)","('throttle':(0.15700000524520874,),'brake':(0.0,),'steering':(-1.7985021472100016e-08,),'hand_brake':False,'gear':0)"
1797,74.36827632877976,135,"(42.0453987121582,203.16993713378906,15.253829002380371)","(-45.000003814697266,90.00005340576172,-2.414836444586399e-06)","(42.04539108276367,213.169921875,0.2538122236728668)","(0.0017143774311989546,90.00013732910156,-0.006988524459302425)","Vector3D(x=-0.000025, y=0.000013, z=-0.000403)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(6.605300484352483e-08,),'hand_brake':False,'gear':0)"
1798,74.41827632952482,135,"(42.045413970947266,203.169921875,15.253811836242676)","(-45.000003814697266,90.00005340576172,-2.414836444586399e-06)","(42.0453987121582,213.169921875,0.2537979781627655)","(0.0012772453483194113,90.00013732910156,-0.005340575240552425)","Vector3D(x=-0.000019, y=0.000010, z=-0.000331)","('throttle':(0.46912479400634766,),'brake':(0.0,),'steering':(-8.717601303942502e-05,),'hand_brake':False,'gear':0)"
1799,74.46827633026987,135,"(42.04541778564453,203.169921875,15.25379753112793)","(-45.000003814697266,90.00005340576172,-2.414836444586399e-06)","(42.04541015625,213.169921875,0.25378668308258057)","(0.0009357358794659376,90.00013732910156,-0.004058836959302425)","Vector3D(x=-0.000015, y=0.000008, z=-0.000258)","('throttle':(0.9211392402648926,),'brake':(0.0,),'steering':(-0.0010570775484666228,),'hand_brake':False,'gear':0)"
