Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
3298,118.95363893965259,135,"(94.0099105834961,236.60498046875,15.253758430480957)","(-44.99999237060547,-179.9991912841797,-3.684747645893438e-11)","(84.00718688964844,236.6011505126953,0.2341274619102478)","(0.4976270794868469,179.99002075195312,-1.4489742517471313)","Vector3D(x=0.011703, y=0.252053, z=1.141129)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(7.045729294800916e-20,),'hand_brake':False,'gear':0)"
3299,119.00363894039765,135,"(94.00718688964844,236.5994110107422,15.234127044677734)","(-44.99998092651367,179.99002075195312,1.1791192466859002e-09)","(84.00627136230469,236.6061248779297,0.2668008506298065)","(0.6622482538223267,179.98216247558594,-1.637939453125)","Vector3D(x=0.001360, y=0.048164, z=0.439712)","('throttle':(0.0,),'brake':(0.1557091921567917,),'steering':(-7.149362318159547e-06,),'hand_brake':False,'gear':0)"
3300,119.05363894114271,135,"(94.00626373291016,236.60299682617188,15.266799926757812)","(-44.99998092651367,179.98216247558594,-5.895596233429501e-10)","(84.0064926147461,236.60687255859375,0.2779841125011444)","(0.6189107298851013,179.9853057861328,-1.4077144861221313)","Vector3D(x=-0.002485, y=-0.041609, z=0.103043)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-2.2206626454135403e-05,),'hand_brake':False,'gear':0)"
3301,119.10363894188777,135,"(94.0064926147461,236.60430908203125,15.277982711791992)","(-44.99998092651367,179.9853057861328,0.0)","(84.00709533691406,236.60659790039062,0.2790752649307251)","(0.5121275782585144,179.9904327392578,-1.114288330078125)","Vector3D(x=-0.003332, y=-0.047122, z=-0.043919)","('throttle':(0.0,),'brake':(0.23420222103595734,),'steering':(1.1262159205216449e-05,),'hand_brake':False,'gear':0)"
3302,119.15363894263282,135,"(94.00709533691406,236.6049346923828,15.279075622558594)","(-44.99998092651367,179.9904327392578,0.0)","(84.00774383544922,236.60626220703125,0.2760011851787567)","(0.3997846245765686,179.9943389892578,-0.8566895127296448)","Vector3D(x=-0.003075, y=-0.039299, z=-0.095926)","('throttle':(0.0,),'brake':(0.3291015028953552,),'steering':(3.6704690842270793e-07,),'hand_brake':False,'gear':0)"
3303,119.20363894337788,135,"(94.00774383544922,236.6052703857422,15.2760009765625)","(-44.99998092651367,179.9943084716797,2.9477981167147504e-10)","(84.00828552246094,236.60604858398438,0.2716955244541168)","(0.30212655663490295,179.99681091308594,-0.651885986328125)","Vector3D(x=-0.002509, y=-0.030444, z=-0.103261)","('throttle':(0.0,),'brake':(0.2530950903892517,),'steering':(-1.1057974916184321e-05,),'hand_brake':False,'gear':0)"
3304,119.25363894412294,135,"(94.0082778930664,236.60549926757812,15.271695137023926)","(-44.99999237060547,179.99681091308594,-1.4738990583573752e-10)","(84.00873565673828,236.6058807373047,0.26749616861343384)","(0.223866268992424,179.998291015625,-0.49423202872276306)","Vector3D(x=-0.001934, y=-0.023056, z=-0.091918)","('throttle':(0.0,),'brake':(0.24309797585010529,),'steering':(-5.969559424556792e-06,),'hand_brake':False,'gear':0)"
3305,119.303638944868,135,"(94.00873565673828,236.60556030273438,15.267496109008789)","(-44.99999237060547,179.998291015625,0.0)","(84.00907135009766,236.60574340820312,0.26392117142677307)","(0.16382208466529846,179.99911499023438,-0.374267578125)","Vector3D(x=-0.001447, y=-0.017353, z=-0.074737)","('throttle':(0.0,),'brake':(0.27211764454841614,),'steering':(-4.577611889544642e-06,),'hand_brake':False,'gear':0)"
3306,119.35363894561306,135,"(94.00907135009766,236.60557556152344,15.263920783996582)","(-44.99998092651367,179.9990997314453,0.0)","(84.00933074951172,236.60565185546875,0.2610898017883301)","(0.11891358345746994,179.99960327148438,-0.2832641303539276)","Vector3D(x=-0.001063, y=-0.013051, z=-0.057618)","('throttle':(0.0,),'brake':(0.3055952191352844,),'steering':(-3.728830506588565e-06,),'hand_brake':False,'gear':0)"
3307,119.40363894635811,135,"(94.00932312011719,236.60556030273438,15.261088371276855)","(-44.99999237060547,179.99957275390625,3.684747645893438e-11)","(84.009521484375,236.60557556152344,0.25894686579704285)","(0.08585547655820847,179.99986267089844,-0.2143859565258026)","Vector3D(x=-0.000773, y=-0.009824, z=-0.042887)","('throttle':(0.0,),'brake':(0.3397183120250702,),'steering':(-3.6196242945152335e-06,),'hand_brake':False,'gear':0)"
3308,119.45363894710317,135,"(94.009521484375,236.6055450439453,15.258946418762207)","(-44.99999237060547,179.99986267089844,9.211869114733595e-12)","(84.00963592529297,236.6055450439453,0.2573746144771576)","(0.06174490600824356,179.99996948242188,-0.1622619330883026)","Vector3D(x=-0.000558, y=-0.007404, z=-0.031134)","('throttle':(0.0,),'brake':(0.3698679804801941,),'steering':(-1.5812601077414001e-06,),'hand_brake':False,'gear':0)"
3309,119.50363894784823,135,"(94.00963592529297,236.6055450439453,15.257373809814453)","(-44.99999237060547,179.99986267089844,9.211869114733595e-12)","(84.0097427368164,236.60549926757812,0.25624722242355347)","(0.04432109370827675,-179.99989318847656,-0.1228027269244194)","Vector3D(x=-0.000402, y=-0.005587, z=-0.022185)","('throttle':(0.0,),'brake':(0.38602298498153687,),'steering':(-7.814267064532032e-07,),'hand_brake':False,'gear':0)"
3310,119.55363894859329,135,"(94.0097427368164,236.60549926757812,15.256247520446777)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(84.00983428955078,236.60548400878906,0.2554531395435333)","(0.03176720812916756,-179.9998779296875,-0.09292599558830261)","Vector3D(x=-0.000288, y=-0.004219, z=-0.015577)","('throttle':(0.0,),'brake':(0.40049049258232117,),'steering':(-4.023497410798882e-07,),'hand_brake':False,'gear':0)"
3311,119.60363894933835,135,"(94.00983428955078,236.60549926757812,15.255452156066895)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(84.0098876953125,236.60543823242188,0.25490185618400574)","(0.022730868309736252,-179.99981689453125,-0.0703430101275444)","Vector3D(x=-0.000207, y=-0.003188, z=-0.010806)","('throttle':(0.0,),'brake':(0.3405483365058899,),'steering':(-1.6117796519665717e-07,),'hand_brake':False,'gear':0)"
3312,119.6536389500834,135,"(94.00988006591797,236.60546875,15.254901885986328)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(84.00994110107422,236.60543823242188,0.2545235753059387)","(0.016262680292129517,-179.99981689453125,-0.0532226525247097)","Vector3D(x=-0.000148, y=-0.002410, z=-0.007432)","('throttle':(0.0,),'brake':(0.2524254024028778,),'steering':(-9.226177866139551e-08,),'hand_brake':False,'gear':0)"
3313,119.70363895082846,135,"(94.00994110107422,236.60546875,15.254522323608398)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(84.00997161865234,236.60543823242188,0.2542664706707001)","(0.01162498164921999,-179.9998016357422,-0.0402831956744194)","Vector3D(x=-0.000106, y=-0.001823, z=-0.005065)","('throttle':(0.0,),'brake':(0.18740051984786987,),'steering':(-1.6980999717475243e-08,),'hand_brake':False,'gear':0)"
3314,119.75363895157352,135,"(94.00997161865234,236.60546875,15.254265785217285)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(84.0099868774414,236.60540771484375,0.2540934383869171)","(0.008305509574711323,-179.9998016357422,-0.030487054958939552)","Vector3D(x=-0.000076, y=-0.001379, z=-0.003432)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-1.942070060323431e-09,),'hand_brake':False,'gear':0)"
3315,119.80363895231858,135,"(94.0099868774414,236.6054229736328,15.2540922164917)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(84.010009765625,236.60536193847656,0.25397777557373047)","(0.0059422641061246395,-179.9998016357422,-0.023071283474564552)","Vector3D(x=-0.000054, y=-0.001044, z=-0.002308)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-7.470683982546689e-08,),'hand_brake':False,'gear':0)"
3316,119.85363895306364,135,"(94.010009765625,236.6053924560547,15.25397777557373)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(84.01001739501953,236.6053924560547,0.25390109419822693)","(0.004241547081619501,-179.9998016357422,-0.017456049099564552)","Vector3D(x=-0.000039, y=-0.000790, z=-0.001548)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-1.3941783549853426e-07,),'hand_brake':False,'gear':0)"
3317,119.9036389538087,135,"(94.01001739501953,236.6054229736328,15.253901481628418)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(84.01001739501953,236.6053924560547,0.25390109419822693)","(0.004241547081619501,-179.9998016357422,-0.017456049099564552)","Vector3D(x=0.000000, y=0.000000, z=0.000000)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-2.451683371873514e-07,),'hand_brake':False,'gear':0)"
3318,119.95363895455375,135,"(94.01001739501953,236.6054229736328,15.253901481628418)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(84.01002502441406,236.6054229736328,0.2538463771343231)","(0.002807207638397813,-179.9998016357422,-0.011657712049782276)","Vector3D(x=-0.000014, y=-0.000038, z=-0.000406)","('throttle':(0.15700000524520874,),'brake':(0.0,),'steering':(-1.2638756174965238e-07,),'hand_brake':False,'gear':0)"
3319,120.00363895529881,135,"(94.01002502441406,236.60543823242188,15.253846168518066)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(84.01004028320312,236.60543823242188,0.25382906198501587)","(0.0022403020411729813,-179.9998016357422,-0.00909423641860485)","Vector3D(x=-0.000015, y=-0.000032, z=-0.000452)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(4.264444086743424e-08,),'hand_brake':False,'gear':0)"
