Frame,Timestamp,ActorID,ActorType,DeltaAcceleration(m/s),ChangePos,MayRapidAcceleration/MayRapiDeceleration
4024,159.15378872072324,135,vehicle.lincoln.mkz_2017,23.373850657253755,"Transform(Location(x=50.527187, y=105.431137, z=0.234127), Rotation(pitch=0.497627, yaw=179.990021, roll=-1.448974))",MayRapidAcceleration
4025,159.2037887214683,135,vehicle.lincoln.mkz_2017,-8.763404204941459,"Transform(Location(x=50.526260, y=105.436089, z=0.266801), Rotation(pitch=0.662235, yaw=179.982162, roll=-1.637909))",MayRapiDeceleration
4026,159.25378872221336,135,vehicle.lincoln.mkz_2017,-7.641382060058336,"Transform(Location(x=50.526505, y=105.436836, z=0.277984), Rotation(pitch=0.618890, yaw=179.985306, roll=-1.407714))",MayRapiDeceleration
4062,161.05378874903545,135,vehicle.lincoln.mkz_2017,6.2374022019895285,"Transform(Location(x=50.522846, y=105.435440, z=0.253624), Rotation(pitch=0.015443, yaw=179.999939, roll=-0.000153))",MayRapidAcceleration
4208,168.35378885781392,135,vehicle.lincoln.mkz_2017,11.525132939682345,"Transform(Location(x=24.007071, y=105.257088, z=0.253142), Rotation(pitch=0.093218, yaw=-179.448669, roll=0.000177))",MayRapidAcceleration
4219,168.90378886600956,135,vehicle.lincoln.mkz_2017,6.136623834292903,"Transform(Location(x=19.097006, y=105.210869, z=0.252722), Rotation(pitch=0.138270, yaw=-179.464355, roll=0.000391))",MayRapidAcceleration
4260,170.95378889655694,135,vehicle.lincoln.mkz_2017,6.5277447176415855,"Transform(Location(x=-6.442464, y=109.821823, z=0.263962), Rotation(pitch=0.413500, yaw=148.296875, roll=-1.636139))",MayRapidAcceleration
4276,171.75378890847787,135,vehicle.lincoln.mkz_2017,9.192523939006923,"Transform(Location(x=-10.886644, y=112.514488, z=0.351864), Rotation(pitch=-0.096005, yaw=137.205612, roll=-0.421631))",MayRapidAcceleration
4277,171.80378890922293,135,vehicle.lincoln.mkz_2017,-17.43016982081607,"Transform(Location(x=-10.887997, y=112.514664, z=0.354214), Rotation(pitch=-0.184238, yaw=137.195023, roll=-0.286774))",MayRapiDeceleration
4278,171.853788909968,135,vehicle.lincoln.mkz_2017,-6.47372390598504,"Transform(Location(x=-10.888044, y=112.514587, z=0.355478), Rotation(pitch=-0.187591, yaw=137.194778, roll=-0.206726))",MayRapiDeceleration
