Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
1944,93.62628821050748,135,"(46.095394134521484,283.2899475097656,15.253758430480957)","(-44.9999885559082,-89.99895477294922,-4.829672434425447e-06)","(46.09885025024414,273.2872009277344,0.2341272234916687)","(0.4976065754890442,-90.0099868774414,-1.448944091796875)","Vector3D(x=-0.252046, y=0.011703, z=1.141120)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(6.661421262858889e-16,),'hand_brake':False,'gear':0)"
1945,93.67628821125254,135,"(46.10059356689453,283.2872009277344,15.234127044677734)","(-45.000003814697266,-90.00997924804688,-2.414836444586399e-06)","(46.09388732910156,273.2862854003906,0.2668006718158722)","(0.6622209548950195,-90.01781463623047,-1.63787841796875)","Vector3D(x=-0.048164, y=0.001360, z=0.439712)","('throttle':(0.0,),'brake':(0.15570861101150513,),'steering':(-1.8155888028559275e-05,),'hand_brake':False,'gear':0)"
1946,93.7262882119976,135,"(46.09699630737305,283.2862854003906,15.266799926757812)","(-44.9999885559082,-90.01781463623047,0.0)","(46.09315490722656,273.2865295410156,0.27798378467559814)","(0.6188902258872986,-90.0146484375,-1.4076844453811646)","Vector3D(x=0.041607, y=-0.002484, z=0.103043)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-1.5365012586698867e-05,),'hand_brake':False,'gear':0)"
1947,93.77628821274266,135,"(46.09571075439453,283.2865295410156,15.277982711791992)","(-45.000003814697266,-90.0146484375,0.0)","(46.093421936035156,273.287109375,0.27907493710517883)","(0.5121138691902161,-90.009521484375,-1.1142578125)","Vector3D(x=0.047119, y=-0.003330, z=-0.043919)","('throttle':(0.0,),'brake':(0.2342042773962021,),'steering':(9.541173494653776e-05,),'hand_brake':False,'gear':0)"
1948,93.82628821348771,135,"(46.0950813293457,283.287109375,15.279074668884277)","(-44.9999885559082,-90.009521484375,0.0)","(46.09372329711914,273.2877197265625,0.2760007679462433)","(0.39977094531059265,-90.00564575195312,-0.8566590547561646)","Vector3D(x=0.039297, y=-0.003074, z=-0.095923)","('throttle':(0.0,),'brake':(0.3291427791118622,),'steering':(7.036153874651063e-06,),'hand_brake':False,'gear':0)"
1949,93.87628821423277,135,"(46.09470748901367,283.2877197265625,15.2760009765625)","(-44.9999885559082,-90.0056381225586,2.414836444586399e-06)","(46.09396743774414,273.28826904296875,0.2716953158378601)","(0.30211973190307617,-90.00314331054688,-0.65185546875)","Vector3D(x=0.030443, y=-0.002509, z=-0.103259)","('throttle':(0.0,),'brake':(0.25310245156288147,),'steering':(-7.829361493350007e-06,),'hand_brake':False,'gear':0)"
1950,93.92628821497783,135,"(46.09451675415039,283.28826904296875,15.271695137023926)","(-45.000003814697266,-90.00313568115234,0.0)","(46.09415054321289,273.2887268066406,0.2674962282180786)","(0.223866268992424,-90.00170135498047,-0.49423202872276306)","Vector3D(x=0.023056, y=-0.001934, z=-0.091914)","('throttle':(0.0,),'brake':(0.24310453236103058,),'steering':(-4.2787992242665496e-06,),'hand_brake':False,'gear':0)"
1951,93.97628821572289,135,"(46.09444808959961,283.2887268066406,15.267496109008789)","(-44.9999885559082,-90.00170135498047,2.4148362172127236e-06)","(46.09429168701172,273.2890625,0.2639211118221283)","(0.16382208466529846,-90.0008544921875,-0.37423697113990784)","Vector3D(x=0.017353, y=-0.001447, z=-0.074737)","('throttle':(0.0,),'brake':(0.27212464809417725,),'steering':(-4.0872232602851e-06,),'hand_brake':False,'gear':0)"
1952,94.02628821646795,135,"(46.09443664550781,283.2890625,15.263920783996582)","(-44.99998092651367,-90.00083923339844,-4.829672434425447e-06)","(46.09438705444336,273.2892761230469,0.26108986139297485)","(0.11890675872564316,-90.00041198730469,-0.2832641899585724)","Vector3D(x=0.013050, y=-0.001063, z=-0.057621)","('throttle':(0.0,),'brake':(0.30562475323677063,),'steering':(-3.4831236916943453e-06,),'hand_brake':False,'gear':0)"
1953,94.076288217213,135,"(46.09445571899414,283.2892761230469,15.261089324951172)","(-44.9999885559082,-90.00041961669922,9.659344868850894e-06)","(46.09445571899414,273.2894592285156,0.25894683599472046)","(0.08585547655820847,-90.0000991821289,-0.21438591182231903)","Vector3D(x=0.009824, y=-0.000773, z=-0.042887)","('throttle':(0.0,),'brake':(0.3397274613380432,),'steering':(-2.3447678358934354e-06,),'hand_brake':False,'gear':0)"
1954,94.12628821795806,135,"(46.0944709777832,283.2894592285156,15.258946418762207)","(-45.000003814697266,-90.00008392333984,0.0)","(46.094505310058594,273.2896423339844,0.2573745548725128)","(0.06174490600824356,-90.00000762939453,-0.1622314304113388)","Vector3D(x=0.007404, y=-0.000558, z=-0.031135)","('throttle':(0.0,),'brake':(0.36988353729248047,),'steering':(-5.090333274893055e-07,),'hand_brake':False,'gear':0)"
1955,94.17628821870312,135,"(46.094505310058594,283.2896423339844,15.257373809814453)","(-45.000003814697266,-90.00008392333984,0.0)","(46.09454345703125,273.2897644042969,0.25624731183052063)","(0.04432109370827675,-89.9999008178711,-0.12280271202325821)","Vector3D(x=0.005586, y=-0.000402, z=-0.022183)","('throttle':(0.0,),'brake':(0.3860027492046356,),'steering':(-1.2445734398625063e-07,),'hand_brake':False,'gear':0)"
1956,94.22628821944818,135,"(46.09452438354492,283.2897644042969,15.256247520446777)","(-44.9999885559082,-89.99990844726562,0.0)","(46.094573974609375,273.28985595703125,0.25545331835746765)","(0.03176720812916756,-89.99987030029297,-0.0929260179400444)","Vector3D(x=0.004219, y=-0.000288, z=-0.015579)","('throttle':(0.0,),'brake':(0.4004700779914856,),'steering':(-2.491035502316663e-07,),'hand_brake':False,'gear':0)"
1957,94.27628822019324,135,"(46.09455108642578,283.28985595703125,15.255452156066895)","(-44.9999885559082,-89.99990844726562,0.0)","(46.09459686279297,273.2899169921875,0.2549020051956177)","(0.022730868309736252,-89.9998550415039,-0.070343017578125)","Vector3D(x=0.003188, y=-0.000207, z=-0.010808)","('throttle':(0.0,),'brake':(0.34095486998558044,),'steering':(-2.578085798177199e-07,),'hand_brake':False,'gear':0)"
1958,94.3262882209383,135,"(46.09457015991211,283.2899169921875,15.254901885986328)","(-44.9999885559082,-89.99990844726562,0.0)","(46.09461212158203,273.2899475097656,0.2545236051082611)","(0.016262680292129517,-89.99981689453125,-0.0532226487994194)","Vector3D(x=0.002411, y=-0.000148, z=-0.007431)","('throttle':(0.0,),'brake':(0.25220292806625366,),'steering':(-1.0634599334480299e-07,),'hand_brake':False,'gear':0)"
1959,94.37628822168335,135,"(46.09457778930664,283.2899475097656,15.254522323608398)","(-44.9999885559082,-89.99990844726562,0.0)","(46.094627380371094,273.2900085449219,0.25426650047302246)","(0.01162498164921999,-89.99981689453125,-0.0402831993997097)","Vector3D(x=0.001823, y=-0.000106, z=-0.005066)","('throttle':(0.0,),'brake':(0.18747517466545105,),'steering':(-5.4482811151501664e-08,),'hand_brake':False,'gear':0)"
1960,94.42628822242841,135,"(46.0945930480957,283.2900085449219,15.254265785217285)","(-44.9999885559082,-89.99990844726562,0.0)","(46.09463882446289,273.2900085449219,0.25409355759620667)","(0.008312339894473553,-89.99980926513672,-0.03048705868422985)","Vector3D(x=0.001379, y=-0.000076, z=-0.003432)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-8.480792246245983e-08,),'hand_brake':False,'gear':0)"
1961,94.47628822317347,135,"(46.0946044921875,283.2900085449219,15.2540922164917)","(-44.9999885559082,-89.99990844726562,0.0)","(46.094642639160156,273.2900390625,0.25397780537605286)","(0.0059422641061246395,-89.99981689453125,-0.02307128719985485)","Vector3D(x=0.001043, y=-0.000054, z=-0.002309)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-9.372331533086253e-08,),'hand_brake':False,'gear':0)"
1962,94.52628822391853,135,"(46.09461212158203,283.2900390625,15.25397777557373)","(-44.9999885559082,-89.99990844726562,0.0)","(46.09465408325195,273.2900390625,0.2539011240005493)","(0.004241547081619501,-89.99981689453125,-0.01745605282485485)","Vector3D(x=0.000790, y=-0.000039, z=-0.001549)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-8.581104538052386e-08,),'hand_brake':False,'gear':0)"
1963,94.57628822466359,135,"(46.09462356567383,283.2900390625,15.253901481628418)","(-44.9999885559082,-89.99990844726562,0.0)","(46.09465408325195,273.2900390625,0.2539011240005493)","(0.004241547081619501,-89.99981689453125,-0.01745605282485485)","Vector3D(x=0.000000, y=0.000000, z=0.000000)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-2.6235847272459978e-08,),'hand_brake':False,'gear':0)"
1964,94.62628822540864,135,"(46.09462356567383,283.2900390625,15.253901481628418)","(-44.9999885559082,-89.99990844726562,0.0)","(46.094642639160156,273.2900390625,0.2538464367389679)","(0.002814037725329399,-89.99981689453125,-0.01165771298110485)","Vector3D(x=0.000038, y=-0.000014, z=-0.000406)","('throttle':(0.15700000524520874,),'brake':(0.0,),'steering':(-7.352549236117056e-09,),'hand_brake':False,'gear':0)"
1965,94.6762882261537,135,"(46.09461212158203,283.2900390625,15.253846168518066)","(-44.9999885559082,-89.99990844726562,0.0)","(46.09462356567383,273.2900390625,0.25382915139198303)","(0.0022403020411729813,-89.99981689453125,-0.00909423828125)","Vector3D(x=0.000032, y=-0.000015, z=-0.000451)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(3.699646811128332e-09,),'hand_brake':False,'gear':0)"
1966,94.72628822689876,135,"(46.0945930480957,283.2900390625,15.253829002380371)","(-44.9999885559082,-89.99990844726562,0.0)","(46.094608306884766,273.2900695800781,0.25381237268447876)","(0.0017143774311989546,-89.99981689453125,-0.006988524459302425)","Vector3D(x=0.000025, y=-0.000013, z=-0.000404)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(3.8753409370428926e-08,),'hand_brake':False,'gear':0)"
1967,94.77628822764382,135,"(46.09457778930664,283.2900695800781,15.253811836242676)","(-44.9999885559082,-89.99990844726562,0.0)","(46.09459686279297,273.2900695800781,0.25379809737205505)","(0.0012772453483194113,-89.99981689453125,-0.005340575706213713)","Vector3D(x=0.000019, y=-0.000010, z=-0.000330)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(1.1993265047749446e-07,),'hand_brake':False,'gear':0)"
1968,94.82628822838888,135,"(46.09456253051758,283.2900695800781,15.253798484802246)","(-44.9999885559082,-89.99990844726562,0.0)","(46.09458923339844,273.2900695800781,0.25378677248954773)","(0.0009357358794659376,-89.99981689453125,-0.004058836959302425)","Vector3D(x=0.000015, y=-0.000008, z=-0.000257)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(2.2426144141718396e-07,),'hand_brake':False,'gear':0)"
1969,94.87628822913393,135,"(46.09455871582031,283.2900695800781,15.253786087036133)","(-44.9999885559082,-89.99990844726562,0.0)","(46.09458541870117,273.2900695800781,0.2537781596183777)","(0.0006830188794992864,-89.99981689453125,-0.0030822751577943563)","Vector3D(x=0.000011, y=-0.000006, z=-0.000192)","('throttle':(0.7421028017997742,),'brake':(0.0,),'steering':(1.4122510037850589e-05,),'hand_brake':False,'gear':0)"
1970,94.92628822987899,135,"(46.09455490112305,283.2900695800781,15.253777503967285)","(-44.9999885559082,-89.99990844726562,0.0)","(46.09457778930664,273.2900695800781,0.2537718415260315)","(0.0004917735932394862,-89.99981689453125,-0.002349853515625)","Vector3D(x=0.000008, y=-0.000004, z=-0.000137)","('throttle':(0.9220089316368103,),'brake':(0.0,),'steering':(0.00016813696129247546,),'hand_brake':False,'gear':0)"
