Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
4813,124.57982166390866,135,"(30.39375114440918,187.96304321289062,15.253758430480957)","(-44.99998092651367,179.98092651367188,0.0)","(20.42719268798828,187.9589080810547,0.23413005471229553)","(0.49738800525665283,179.99063110351562,-1.459625482559204)","Vector3D(x=0.011684, y=0.223895, z=1.141094)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-9.446354289066594e-13,),'hand_brake':False,'gear':1)"
4814,124.62982166465372,135,"(30.42719078063965,187.95726013183594,15.234128952026367)","(-45.00000762939453,179.99063110351562,-2.947798671826263e-10)","(20.426273345947266,187.9632568359375,0.26680412888526917)","(0.6616813540458679,179.98306274414062,-1.6389156579971313)","Vector3D(x=0.001351, y=0.041742, z=0.439729)","('throttle':(0.0,),'brake':(0.15447193384170532,),'steering':(-5.406516356742941e-05,),'hand_brake':False,'gear':1)"
4815,124.67982166539878,135,"(30.426273345947266,187.9602813720703,15.266803741455078)","(-44.99998092651367,179.98306274414062,5.895596233429501e-10)","(20.426513671875,187.9639434814453,0.2779883146286011)","(0.6182550191879272,179.986328125,-1.4039000272750854)","Vector3D(x=-0.002490, y=-0.042256, z=0.103067)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-0.00043669191654771566,),'hand_brake':False,'gear':1)"
4816,124.72982166614383,135,"(30.426513671875,187.96156311035156,15.277987480163574)","(-44.99998092651367,179.986328125,5.895596233429501e-10)","(20.42711067199707,187.9636688232422,0.2790796458721161)","(0.5115265250205994,179.99143981933594,-1.109893798828125)","Vector3D(x=-0.003330, y=-0.047126, z=-0.043912)","('throttle':(0.0,),'brake':(0.23351864516735077,),'steering':(-7.246942550409585e-05,),'hand_brake':False,'gear':1)"
4817,124.77982166688889,135,"(30.42711067199707,187.962158203125,15.27907943725586)","(-44.99999237060547,179.9914093017578,0.0)","(20.427738189697266,187.9633331298828,0.27600520849227905)","(0.39929282665252686,179.99533081054688,-0.8529660701751709)","Vector3D(x=-0.003070, y=-0.039179, z=-0.095925)","('throttle':(0.0,),'brake':(0.3291062116622925,),'steering':(1.9937686374760233e-05,),'hand_brake':False,'gear':1)"
4818,124.82982166763395,135,"(30.427738189697266,187.96250915527344,15.27600383758545)","(-44.99998092651367,179.99533081054688,4.421697452627882e-10)","(20.428285598754883,187.96310424804688,0.2716989517211914)","(0.3017372488975525,179.99778747558594,-0.6489561796188354)","Vector3D(x=-0.002505, y=-0.030320, z=-0.103267)","('throttle':(0.0,),'brake':(0.25328630208969116,),'steering':(-1.7140511943125603e-07,),'hand_brake':False,'gear':1)"
4819,124.87982166837901,135,"(30.428285598754883,187.96270751953125,15.271698951721191)","(-44.99998092651367,179.99778747558594,-1.4738990583573752e-10)","(20.42872428894043,187.96292114257812,0.26749885082244873)","(0.22357256710529327,179.99923706054688,-0.4920043349266052)","Vector3D(x=-0.001931, y=-0.022955, z=-0.091915)","('throttle':(0.0,),'brake':(0.24325266480445862,),'steering':(-1.5104751582839526e-05,),'hand_brake':False,'gear':1)"
4820,124.92982166912407,135,"(30.428722381591797,187.96278381347656,15.267498016357422)","(-44.99998092651367,179.99923706054688,3.684747645893438e-11)","(20.429061889648438,187.9628143310547,0.2639232575893402)","(0.1636035144329071,-179.99989318847656,-0.3725280165672302)","Vector3D(x=-0.001444, y=-0.017275, z=-0.074741)","('throttle':(0.0,),'brake':(0.27212876081466675,),'steering':(-1.1782004548877012e-05,),'hand_brake':False,'gear':1)"
4821,124.97982166986912,135,"(30.429061889648438,187.96282958984375,15.263922691345215)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(20.4293155670166,187.96270751953125,0.2610913813114166)","(0.11874966323375702,-179.99942016601562,-0.28198233246803284)","Vector3D(x=-0.001061, y=-0.012992, z=-0.057621)","('throttle':(0.0,),'brake':(0.3055868446826935,),'steering':(-8.630677257315256e-06,),'hand_brake':False,'gear':1)"
4822,125.02982167061418,135,"(30.4293155670166,187.9628143310547,15.261091232299805)","(-44.99998092651367,-179.9993896484375,-1.842373822946719e-11)","(20.429502487182617,187.962646484375,0.2589479088783264)","(0.08572570234537125,-179.9991912841797,-0.2134093940258026)","Vector3D(x=-0.000772, y=-0.009780, z=-0.042888)","('throttle':(0.0,),'brake':(0.33973872661590576,),'steering':(-7.042063771223184e-06,),'hand_brake':False,'gear':1)"
