Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
1884,73.51035230141133,135,"(46.82598114013672,226.2782745361328,15.253758430480957)","(-44.99998092651367,-93.95232391357422,0.0)","(82.02715301513672,236.92108154296875,0.23413103818893433)","(0.49725139141082764,179.9900665283203,-1.449371576309204)","Vector3D(x=0.010647, y=0.250431, z=1.141130)","('throttle':(0.0,),'brake':(0.699999988079071,),'steering':(0.01063220202922821,),'hand_brake':False,'gear':1)"
1885,73.56035230215639,135,"(92.02714538574219,236.91932678222656,15.234130859375)","(-45.00000762939453,179.9900665283203,0.0)","(82.02635192871094,236.9255828857422,0.2667619585990906)","(0.6668313145637512,179.9817657470703,-1.6410523653030396)","Vector3D(x=0.003737, y=0.034839, z=0.439699)","('throttle':(0.0,),'brake':(0.41296297311782837,),'steering':(-0.5341063141822815,),'hand_brake':False,'gear':1)"
1886,73.61035230290145,135,"(92.0263442993164,236.92239379882812,15.26676082611084)","(-44.99998092651367,179.9817657470703,-5.895596233429501e-10)","(82.02653503417969,236.92649841308594,0.27792561054229736)","(0.6255974769592285,179.9844970703125,-1.4042054414749146)","Vector3D(x=-0.005208, y=-0.028111, z=0.103052)","('throttle':(0.0,),'brake':(0.41484442353248596,),'steering':(-0.8500000238418579,),'hand_brake':False,'gear':1)"
1887,73.6603523036465,135,"(92.02652740478516,236.9237823486328,15.277925491333008)","(-44.99999237060547,179.9844970703125,0.0)","(82.02700805664062,236.9272918701172,0.2790682911872864)","(0.5128242373466492,179.9890594482422,-1.10430908203125)","Vector3D(x=-0.006860, y=-0.022852, z=-0.043902)","('throttle':(0.0,),'brake':(0.5493872165679932,),'steering':(-0.6205792427062988,),'hand_brake':False,'gear':1)"
1888,73.71035230439156,135,"(92.02700805664062,236.92538452148438,15.279067039489746)","(-44.99998092651367,179.9890594482422,0.0)","(82.02754974365234,236.9276885986328,0.2760576605796814)","(0.39328908920288086,179.99298095703125,-0.8501585721969604)","Vector3D(x=-0.005733, y=-0.027891, z=-0.095918)","('throttle':(0.0,),'brake':(0.6296305656433105,),'steering':(-0.06498047709465027,),'hand_brake':False,'gear':1)"
1889,73.76035230513662,135,"(92.02754974365234,236.92645263671875,15.276057243347168)","(-44.99999237060547,179.99298095703125,-2.9477981167147504e-10)","(82.028076171875,236.9275665283203,0.2717881202697754)","(0.29151928424835205,179.99546813964844,-0.6510009765625)","Vector3D(x=-0.002556, y=-0.029613, z=-0.103268)","('throttle':(0.0,),'brake':(0.262188583612442,),'steering':(0.0019345027394592762,),'hand_brake':False,'gear':1)"
1890,73.81035230588168,135,"(92.028076171875,236.92677307128906,15.2717866897583)","(-44.99997329711914,179.99545288085938,1.4738989195794971e-10)","(82.02852630615234,236.9274139404297,0.2675890624523163)","(0.2132316678762436,179.9969024658203,-0.49517813324928284)","Vector3D(x=-0.001903, y=-0.022885, z=-0.091921)","('throttle':(0.0,),'brake':(0.2436673492193222,),'steering':(0.0001091273661586456,),'hand_brake':False,'gear':1)"
1891,73.86035230662674,135,"(92.02852630615234,236.92686462402344,15.26758861541748)","(-44.99999237060547,179.99688720703125,1.4738990583573752e-10)","(82.02885437011719,236.92727661132812,0.26400014758110046)","(0.15476524829864502,179.9977264404297,-0.3753966689109802)","Vector3D(x=-0.001396, y=-0.017348, z=-0.074742)","('throttle':(0.0,),'brake':(0.27222126722335815,),'steering':(-0.00016997140482999384,),'hand_brake':False,'gear':1)"
1892,73.9103523073718,135,"(92.02885437011719,236.92686462402344,15.263999938964844)","(-44.99998092651367,179.9977264404297,7.369495291786876e-11)","(82.02909088134766,236.9272003173828,0.26115232706069946)","(0.11174188554286957,179.99819946289062,-0.2842712104320526)","Vector3D(x=-0.001012, y=-0.013080, z=-0.057627)","('throttle':(0.0,),'brake':(0.3056202828884125,),'steering':(-6.975144060561433e-05,),'hand_brake':False,'gear':1)"
1893,73.96035230811685,135,"(92.02909088134766,236.92686462402344,15.261152267456055)","(-44.99999237060547,179.99819946289062,0.0)","(82.02926635742188,236.9271240234375,0.2589944303035736)","(0.08039814978837967,179.9984588623047,-0.21517938375473022)","Vector3D(x=-0.000730, y=-0.009855, z=-0.042895)","('throttle':(0.0,),'brake':(0.33969053626060486,),'steering':(6.149596174509497e-06,),'hand_brake':False,'gear':1)"
