Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
1008,51.63993708230555,135,"(-7.3251848220825195,251.65969848632812,15.253758430480957)","(-44.9999885559082,89.99967956542969,-2.4148362172127236e-06)","(-7.328847408294678,261.66278076171875,0.23412753641605377)","(0.4976270794868469,89.98998260498047,-1.448974609375)","Vector3D(x=0.252054, y=-0.011703, z=1.141129)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-1.4005683165404956e-17,),'hand_brake':False,'gear':0)"
1009,51.68993708305061,135,"(-7.33059549331665,251.6627655029297,15.23412799835205)","(-44.9999885559082,89.9899673461914,0.0)","(-7.323882102966309,261.6636962890625,0.26680099964141846)","(0.6622482538223267,89.98216247558594,-1.637939691543579)","Vector3D(x=0.048164, y=-0.001360, z=0.439715)","('throttle':(0.0,),'brake':(0.15571582317352295,),'steering':(-1.5089141925272997e-05,),'hand_brake':False,'gear':0)"
1010,51.73993708379567,135,"(-7.326994895935059,251.66368103027344,15.266799926757812)","(-45.000003814697266,89.98216247558594,0.0)","(-7.32314920425415,261.6634521484375,0.2779842019081116)","(0.6189107298851013,89.9853286743164,-1.4077149629592896)","Vector3D(x=-0.041609, y=0.002485, z=0.103045)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-4.743929093820043e-05,),'hand_brake':False,'gear':0)"
1011,51.789937084540725,135,"(-7.325709819793701,251.6634521484375,15.277984619140625)","(-44.9999885559082,89.98533630371094,0.0)","(-7.323415756225586,261.6628723144531,0.2790752351284027)","(0.5121275782585144,89.99042510986328,-1.1142884492874146)","Vector3D(x=-0.047123, y=0.003332, z=-0.043919)","('throttle':(0.0,),'brake':(0.2341819703578949,),'steering':(5.143281214259332e-06,),'hand_brake':False,'gear':0)"
1012,51.83993708528578,135,"(-7.325087070465088,251.66287231445312,15.279075622558594)","(-44.9999885559082,89.99041748046875,-2.4148362172127236e-06)","(-7.323723793029785,261.66229248046875,0.27600109577178955)","(0.3997914493083954,89.99433135986328,-0.856689453125)","Vector3D(x=-0.039299, y=0.003075, z=-0.095925)","('throttle':(0.0,),'brake':(0.32910242676734924,),'steering':(4.922490916214883e-06,),'hand_brake':False,'gear':0)"
1013,51.88993708603084,135,"(-7.324712753295898,251.6622772216797,15.2760009765625)","(-44.9999885559082,89.99433135986328,-4.829672434425447e-06)","(-7.32396936416626,261.6617126464844,0.2716955244541168)","(0.30212655663490295,89.99681091308594,-0.651885986328125)","Vector3D(x=-0.030444, y=0.002509, z=-0.103264)","('throttle':(0.0,),'brake':(0.25313273072242737,),'steering':(-4.531335434876382e-06,),'hand_brake':False,'gear':0)"
1014,51.9399370867759,135,"(-7.324525356292725,251.66171264648438,15.271695137023926)","(-44.9999885559082,89.99678802490234,0.0)","(-7.324151515960693,261.6612548828125,0.26749637722969055)","(0.223866268992424,89.99825286865234,-0.49426260590553284)","Vector3D(x=-0.023057, y=0.001934, z=-0.091916)","('throttle':(0.0,),'brake':(0.24305514991283417,),'steering':(-6.5963167799054645e-06,),'hand_brake':False,'gear':0)"
1015,51.98993708752096,135,"(-7.324456214904785,251.66123962402344,15.267496109008789)","(-44.99998092651367,89.99822998046875,0.0)","(-7.324282646179199,261.6609191894531,0.263921320438385)","(0.16382208466529846,89.99910736083984,-0.374267578125)","Vector3D(x=-0.017354, y=0.001447, z=-0.074740)","('throttle':(0.0,),'brake':(0.2721533477306366,),'steering':(-5.565929313888773e-06,),'hand_brake':False,'gear':0)"
1016,52.039937088266015,135,"(-7.324438095092773,251.66091918945312,15.263921737670898)","(-44.9999885559082,89.99909210205078,0.0)","(-7.324378490447998,261.66070556640625,0.26108986139297485)","(0.11891358345746994,89.99957275390625,-0.28326416015625)","Vector3D(x=-0.013051, y=0.001063, z=-0.057619)","('throttle':(0.0,),'brake':(0.30564239621162415,),'steering':(-2.1501780338439858e-06,),'hand_brake':False,'gear':0)"
1017,52.08993708901107,135,"(-7.324452877044678,251.6606903076172,15.261089324951172)","(-44.9999885559082,89.99954986572266,-2.4148362172127236e-06)","(-7.3244476318359375,261.6605224609375,0.25894689559936523)","(0.08585547655820847,89.99981689453125,-0.21438589692115784)","Vector3D(x=-0.009824, y=0.000773, z=-0.042887)","('throttle':(0.0,),'brake':(0.33971893787384033,),'steering':(-6.182896754580725e-07,),'hand_brake':False,'gear':0)"
