Frame,Timestamp,ActorID,ActorType,Other_ActorID,Other_ActorType,CollisionPos,CollisionDegree
1636,76.67265187297016,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.335892, y=300.828247, z=0.310617)","Vector3D(x=41.292236, y=135.762802, z=-11.866486)"
1636,76.67265187297016,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.335892, y=300.828247, z=0.310617)","Vector3D(x=44.047279, y=146.520187, z=-12.787955)"
1637,76.72265187371522,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.335892, y=300.828247, z=0.310617)","Vector3D(x=44.641773, y=150.147522, z=-13.083144)"
1637,76.72265187371522,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.280579, y=300.849945, z=0.309973)","Vector3D(x=34.777344, y=118.247353, z=-10.286839)"
1637,76.72265187371522,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.280579, y=300.849945, z=0.309973)","Vector3D(x=37.166672, y=127.713081, z=-11.094620)"
1637,76.72265187371522,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.280579, y=300.849945, z=0.309973)","Vector3D(x=40.154591, y=139.453461, z=-12.097519)"
1637,76.72265187371522,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.280579, y=300.849945, z=0.309973)","Vector3D(x=33.891293, y=118.991699, z=-10.308534)"
1638,76.77265187446028,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.280579, y=300.849945, z=0.309973)","Vector3D(x=36.499874, y=129.588867, z=-11.212559)"
1638,76.77265187446028,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.280579, y=300.849945, z=0.309973)","Vector3D(x=30.828905, y=110.670517, z=-9.562860)"
1638,76.77265187446028,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.227371, y=300.869446, z=0.309240)","Vector3D(x=34.996105, y=126.968620, z=-10.957099)"
1638,76.77265187446028,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.227371, y=300.869446, z=0.309240)","Vector3D(x=33.912647, y=124.445885, z=-10.726148)"
1638,76.77265187446028,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.227371, y=300.869446, z=0.309240)","Vector3D(x=25.889112, y=96.104210, z=-8.273116)"
1639,76.82265187520534,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.227371, y=300.869446, z=0.309240)","Vector3D(x=29.940508, y=112.353806, z=-9.661275)"
1639,76.82265187520534,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.227371, y=300.869446, z=0.309240)","Vector3D(x=31.708214, y=120.275337, z=-10.330687)"
1639,76.82265187520534,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.176300, y=300.886688, z=0.308487)","Vector3D(x=27.395754, y=105.072754, z=-9.014747)"
1639,76.82265187520534,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.176300, y=300.886688, z=0.308487)","Vector3D(x=30.727386, y=119.156494, z=-10.212267)"
1639,76.82265187520534,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.176300, y=300.886688, z=0.308487)","Vector3D(x=23.729975, y=93.066322, z=-7.967300)"
1640,76.8726518759504,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=183.176300, y=300.886688, z=0.308487)","Vector3D(x=30.256149, y=119.936333, z=-10.257010)"
