Frame,Timestamp,ActorID,ActorType,DeltaAcceleration(m/s),ChangePos,MayRapidAcceleration/MayRapiDeceleration
1952,74.95653049554676,135,vehicle.lincoln.mkz_2017,23.37381033896222,"Transform(Location(x=189.901154, y=135.162811, z=0.234127), Rotation(pitch=0.497627, yaw=89.989967, roll=-1.448974))",MayRapidAcceleration
1953,75.00653049629182,135,vehicle.lincoln.mkz_2017,-8.763484142066533,"Transform(Location(x=189.906128, y=135.163727, z=0.266801), Rotation(pitch=0.662248, yaw=89.982109, roll=-1.637940))",MayRapiDeceleration
1954,75.05653049703687,135,vehicle.lincoln.mkz_2017,-7.641192616585527,"Transform(Location(x=189.906876, y=135.163498, z=0.277984), Rotation(pitch=0.618911, yaw=89.985275, roll=-1.407715))",MayRapiDeceleration
1987,76.70653052162379,135,vehicle.lincoln.mkz_2017,8.963351134500082,"Transform(Location(x=189.905502, y=135.175568, z=0.253510), Rotation(pitch=0.028680, yaw=89.999344, roll=-0.000122))",MayRapidAcceleration
2415,98.10653084050864,135,vehicle.lincoln.mkz_2017,6.387367317226979,"Transform(Location(x=189.247787, y=183.463684, z=0.254125), Rotation(pitch=-0.042265, yaw=102.297256, roll=-0.032379))",MayRapidAcceleration
2416,98.1565308412537,135,vehicle.lincoln.mkz_2017,16.597787685643702,"Transform(Location(x=189.234894, y=183.503769, z=0.254831), Rotation(pitch=-0.123469, yaw=102.672913, roll=0.035546))",MayRapidAcceleration
2417,98.20653084199876,135,vehicle.lincoln.mkz_2017,-17.13408003676021,"Transform(Location(x=189.234573, y=183.504944, z=0.255408), Rotation(pitch=-0.189941, yaw=102.680389, roll=0.074474))",MayRapiDeceleration
2418,98.25653084274381,135,vehicle.lincoln.mkz_2017,-7.233922890603993,"Transform(Location(x=189.234390, y=183.505157, z=0.255108), Rotation(pitch=-0.155578, yaw=102.680649, roll=0.055028))",MayRapiDeceleration
2486,101.65653089340776,135,vehicle.lincoln.mkz_2017,11.234369507656428,"Transform(Location(x=188.193253, y=185.068390, z=0.254130), Rotation(pitch=-0.042846, yaw=120.315155, roll=-0.010132))",MayRapidAcceleration
2487,101.70653089415282,135,vehicle.lincoln.mkz_2017,-7.7572004378659845,"Transform(Location(x=188.161697, y=185.100311, z=0.254532), Rotation(pitch=-0.089202, yaw=120.877892, roll=0.032688))",MayRapiDeceleration
2980,126.35653126146644,135,vehicle.lincoln.mkz_2017,16.05147174150314,"Transform(Location(x=141.818680, y=188.525208, z=0.254177), Rotation(pitch=-0.043877, yaw=-179.574661, roll=-0.000824))",MayRapidAcceleration
2986,126.65653126593679,135,vehicle.lincoln.mkz_2017,-20.509382844910238,"Transform(Location(x=141.271210, y=188.521088, z=0.256842), Rotation(pitch=-0.363031, yaw=-179.539825, roll=0.001043))",MayRapiDeceleration
3093,132.006531345658,135,vehicle.lincoln.mkz_2017,6.020045373543429,"Transform(Location(x=127.478134, y=188.379135, z=0.253794), Rotation(pitch=0.012103, yaw=-179.254150, roll=-0.000916))",MayRapidAcceleration
3244,139.55653145816177,135,vehicle.lincoln.mkz_2017,19.417265670335752,"Transform(Location(x=90.152779, y=187.870407, z=0.255034), Rotation(pitch=-0.146911, yaw=-179.111771, roll=0.001066))",MayRapidAcceleration
3245,139.60653145890683,135,vehicle.lincoln.mkz_2017,-10.797196925983483,"Transform(Location(x=90.147667, y=187.870544, z=0.255679), Rotation(pitch=-0.221100, yaw=-179.106491, roll=0.000637))",MayRapiDeceleration
3246,139.6565314596519,135,vehicle.lincoln.mkz_2017,-12.612138682670665,"Transform(Location(x=90.147644, y=187.870529, z=0.255653), Rotation(pitch=-0.218231, yaw=-179.106491, roll=-0.000092))",MayRapiDeceleration
3699,162.3065317971632,135,vehicle.lincoln.mkz_2017,9.889276065452856,"Transform(Location(x=62.568047, y=187.589767, z=0.254001), Rotation(pitch=-0.027949, yaw=-179.634476, roll=-0.000122))",MayRapidAcceleration
3700,162.35653179790825,135,vehicle.lincoln.mkz_2017,-8.867780905464056,"Transform(Location(x=62.565071, y=187.589783, z=0.254074), Rotation(pitch=-0.036378, yaw=-179.634491, roll=0.000064))",MayRapiDeceleration
3772,165.95653185155243,135,vehicle.lincoln.mkz_2017,11.932090028714901,"Transform(Location(x=60.273823, y=187.577240, z=0.254047), Rotation(pitch=-0.033297, yaw=-179.711456, roll=-0.000336))",MayRapidAcceleration
3773,166.00653185229748,135,vehicle.lincoln.mkz_2017,-11.070513682439243,"Transform(Location(x=60.270840, y=187.577240, z=0.254160), Rotation(pitch=-0.046329, yaw=-179.711487, roll=-0.000031))",MayRapiDeceleration
3779,166.30653185676783,135,vehicle.lincoln.mkz_2017,8.224576326849037,"Transform(Location(x=60.205589, y=187.576752, z=0.253875), Rotation(pitch=-0.013524, yaw=-179.730606, roll=-0.000061))",MayRapidAcceleration
3780,166.3565318575129,135,vehicle.lincoln.mkz_2017,-7.7586886471453305,"Transform(Location(x=60.202690, y=187.576752, z=0.253937), Rotation(pitch=-0.020600, yaw=-179.730637, roll=0.000079))",MayRapiDeceleration
3933,174.00653197150677,135,vehicle.lincoln.mkz_2017,11.990244985323214,"Transform(Location(x=36.985943, y=187.542068, z=0.254073), Rotation(pitch=-0.021638, yaw=179.794388, roll=0.000966))",MayRapidAcceleration
3934,174.05653197225183,135,vehicle.lincoln.mkz_2017,-8.070829945364117,"Transform(Location(x=36.774593, y=187.542969, z=0.254351), Rotation(pitch=-0.075719, yaw=179.787231, roll=0.000685))",MayRapiDeceleration
4276,191.1565322270617,135,vehicle.lincoln.mkz_2017,11.495794890788225,"Transform(Location(x=11.292855, y=187.676575, z=0.254045), Rotation(pitch=-0.033051, yaw=-179.408630, roll=-0.000305))",MayRapidAcceleration
4277,191.20653222780675,135,vehicle.lincoln.mkz_2017,-10.582661611587401,"Transform(Location(x=11.289870, y=187.676575, z=0.254148), Rotation(pitch=-0.044956, yaw=-179.408722, roll=-0.000458))",MayRapiDeceleration
4284,191.55653223302215,135,vehicle.lincoln.mkz_2017,9.656625104496527,"Transform(Location(x=11.189031, y=187.675522, z=0.253904), Rotation(pitch=-0.016912, yaw=-179.403595, roll=0.000230))",MayRapidAcceleration
4285,191.6065322337672,135,vehicle.lincoln.mkz_2017,-8.7637580825281,"Transform(Location(x=11.186089, y=187.675522, z=0.253990), Rotation(pitch=-0.026672, yaw=-179.403778, roll=-0.000031))",MayRapiDeceleration
