Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
2420,112.04167609475553,135,"(170.63018798828125,237.15513610839844,15.253758430480957)","(-44.99999237060547,179.99989318847656,-4.6059345573667976e-12)","(160.62718200683594,237.15115356445312,0.2341274619102478)","(0.4976270794868469,179.99002075195312,-1.4489742517471313)","Vector3D(x=0.011703, y=0.252052, z=1.141129)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(3.979303214430069e-17,),'hand_brake':False,'gear':0)"
2421,112.09167609550059,135,"(170.62718200683594,237.1494140625,15.234127044677734)","(-44.99998092651367,179.99002075195312,1.1791192466859002e-09)","(160.6262664794922,237.1561279296875,0.2668008506298065)","(0.6622482538223267,179.98216247558594,-1.637939453125)","Vector3D(x=0.001360, y=0.048164, z=0.439711)","('throttle':(0.0,),'brake':(0.15565864741802216,),'steering':(-2.699512151593808e-05,),'hand_brake':False,'gear':0)"
2422,112.14167609624565,135,"(170.6262664794922,237.1529998779297,15.266799926757812)","(-44.99998092651367,179.98216247558594,-5.895596233429501e-10)","(160.62649536132812,237.15687561035156,0.2779841125011444)","(0.6189175844192505,179.9853057861328,-1.4077144861221313)","Vector3D(x=-0.002483, y=-0.041607, z=0.103042)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(6.589944678125903e-05,),'hand_brake':False,'gear':0)"
2423,112.1916760969907,135,"(170.62649536132812,237.15431213378906,15.277982711791992)","(-44.99998092651367,179.9853057861328,0.0)","(160.62709045410156,237.15660095214844,0.2790752053260803)","(0.5121275782585144,179.9904327392578,-1.114288330078125)","Vector3D(x=-0.003331, y=-0.047121, z=-0.043918)","('throttle':(0.0,),'brake':(0.23420728743076324,),'steering':(7.511836156481877e-05,),'hand_brake':False,'gear':0)"
2424,112.24167609773576,135,"(170.62709045410156,237.15493774414062,15.279075622558594)","(-44.99998092651367,179.9904327392578,0.0)","(160.62774658203125,237.15626525878906,0.2760010361671448)","(0.3997914493083954,179.9943389892578,-0.8566895127296448)","Vector3D(x=-0.003075, y=-0.039299, z=-0.095924)","('throttle':(0.0,),'brake':(0.3291047215461731,),'steering':(2.942651008197572e-06,),'hand_brake':False,'gear':0)"
2425,112.29167609848082,135,"(170.62774658203125,237.1552734375,15.2760009765625)","(-44.99998092651367,179.9943084716797,2.9477981167147504e-10)","(160.62828063964844,237.1560516357422,0.2716953456401825)","(0.30212655663490295,179.99681091308594,-0.651885986328125)","Vector3D(x=-0.002509, y=-0.030444, z=-0.103260)","('throttle':(0.0,),'brake':(0.2531396150588989,),'steering':(-1.0053977348434273e-05,),'hand_brake':False,'gear':0)"
2426,112.34167609922588,135,"(170.62828063964844,237.15550231933594,15.271695137023926)","(-44.99999237060547,179.99681091308594,-1.4738990583573752e-10)","(160.6287384033203,237.15586853027344,0.26749610900878906)","(0.223866268992424,179.998291015625,-0.49426254630088806)","Vector3D(x=-0.001934, y=-0.023057, z=-0.091916)","('throttle':(0.0,),'brake':(0.24309992790222168,),'steering':(-7.121459475456504e-06,),'hand_brake':False,'gear':0)"
2427,112.39167609997094,135,"(170.62872314453125,237.1555633544922,15.267496109008789)","(-44.99999237060547,179.998291015625,0.0)","(160.6290740966797,237.15573120117188,0.26392099261283875)","(0.16382890939712524,179.99911499023438,-0.374267578125)","Vector3D(x=-0.001447, y=-0.017353, z=-0.074735)","('throttle':(0.0,),'brake':(0.2721194922924042,),'steering':(-6.177209797897376e-06,),'hand_brake':False,'gear':0)"
2428,112.441676100716,135,"(170.6290740966797,237.15557861328125,15.263920783996582)","(-44.99998092651367,179.9990997314453,0.0)","(160.62933349609375,237.15565490722656,0.2610898017883301)","(0.11891358345746994,179.9995880126953,-0.28326416015625)","Vector3D(x=-0.001063, y=-0.013051, z=-0.057619)","('throttle':(0.0,),'brake':(0.3055988848209381,),'steering':(-4.949440608470468e-06,),'hand_brake':False,'gear':0)"
2429,112.49167610146105,135,"(170.62933349609375,237.15557861328125,15.261088371276855)","(-44.99997329711914,179.9995574951172,0.0)","(160.6295166015625,237.15557861328125,0.25894695520401)","(0.08585547655820847,179.99981689453125,-0.2143859565258026)","Vector3D(x=-0.000773, y=-0.009824, z=-0.042888)","('throttle':(0.0,),'brake':(0.33971643447875977,),'steering':(-2.6840632472158177e-06,),'hand_brake':False,'gear':0)"
2430,112.54167610220611,135,"(170.62950134277344,237.15554809570312,15.258947372436523)","(-44.99998092651367,179.9998016357422,0.0)","(160.629638671875,237.15554809570312,0.2573746144771576)","(0.06175856664776802,-179.99998474121094,-0.1622619479894638)","Vector3D(x=-0.000558, y=-0.007404, z=-0.031135)","('throttle':(0.0,),'brake':(0.36988013982772827,),'steering':(-5.93505205870315e-07,),'hand_brake':False,'gear':0)"
2431,112.59167610295117,135,"(170.629638671875,237.15554809570312,15.257373809814453)","(-44.99998092651367,-179.99996948242188,2.3029672786833988e-12)","(160.62974548339844,237.15550231933594,0.25624722242355347)","(0.04432109370827675,-179.9999237060547,-0.12280271202325821)","Vector3D(x=-0.000402, y=-0.005587, z=-0.022184)","('throttle':(0.0,),'brake':(0.38601917028427124,),'steering':(-6.044684823791613e-07,),'hand_brake':False,'gear':0)"
2432,112.64167610369623,135,"(170.62974548339844,237.15550231933594,15.256247520446777)","(-44.99998092651367,-179.99996948242188,2.3029672786833988e-12)","(160.6298370361328,237.15548706054688,0.2554531395435333)","(0.03176720812916756,-179.99989318847656,-0.0929260104894638)","Vector3D(x=-0.000288, y=-0.004219, z=-0.015577)","('throttle':(0.0,),'brake':(0.40044546127319336,),'steering':(-5.912598339818942e-07,),'hand_brake':False,'gear':0)"
2433,112.69167610444129,135,"(170.6298370361328,237.15550231933594,15.255452156066895)","(-44.99998092651367,-179.99996948242188,2.3029672786833988e-12)","(160.6298828125,237.1554412841797,0.25490185618400574)","(0.022730868309736252,-179.99986267089844,-0.070343017578125)","Vector3D(x=-0.000207, y=-0.003188, z=-0.010806)","('throttle':(0.0,),'brake':(0.3405511677265167,),'steering':(-2.1206457745392981e-07,),'hand_brake':False,'gear':0)"
2434,112.74167610518634,135,"(170.6298828125,237.15545654296875,15.254901885986328)","(-44.99999237060547,-179.99986267089844,-4.6059345573667976e-12)","(160.62994384765625,237.1554412841797,0.2545235753059387)","(0.016262680292129517,-179.99981689453125,-0.0532226525247097)","Vector3D(x=-0.000148, y=-0.002410, z=-0.007432)","('throttle':(0.0,),'brake':(0.25222861766815186,),'steering':(-9.85098935757378e-08,),'hand_brake':False,'gear':0)"
2435,112.7916761059314,135,"(170.62994384765625,237.15545654296875,15.254522323608398)","(-44.99999237060547,-179.99986267089844,-4.6059345573667976e-12)","(160.62997436523438,237.1554412841797,0.2542664706707001)","(0.01162498164921999,-179.9998016357422,-0.0402831956744194)","Vector3D(x=-0.000106, y=-0.001823, z=-0.005065)","('throttle':(0.0,),'brake':(0.18737131357192993,),'steering':(-1.4547111959473114e-07,),'hand_brake':False,'gear':0)"
2436,112.84167610667646,135,"(170.62997436523438,237.15545654296875,15.254265785217285)","(-44.99999237060547,-179.99986267089844,-4.6059345573667976e-12)","(160.62998962402344,237.15541076660156,0.2540934383869171)","(0.008312339894473553,-179.9998016357422,-0.030487054958939552)","Vector3D(x=-0.000076, y=-0.001379, z=-0.003432)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-7.772393217919671e-08,),'hand_brake':False,'gear':0)"
