Frame,Timestamp,ActorID,ActorType,DeltaAcceleration(m/s),ChangePos,MayRapidAcceleration/MayRapiDeceleration
1699,55.614836684428155,135,vehicle.lincoln.mkz_2017,23.37379981592936,"Transform(Location(x=84.007187, y=236.601151, z=0.234127), Rotation(pitch=0.497620, yaw=179.990112, roll=-1.448974))",MayRapidAcceleration
1700,55.66483668517321,135,vehicle.lincoln.mkz_2017,-8.763386110321902,"Transform(Location(x=84.006271, y=236.606125, z=0.266801), Rotation(pitch=0.662228, yaw=179.982239, roll=-1.637909))",MayRapiDeceleration
1701,55.71483668591827,135,vehicle.lincoln.mkz_2017,-7.641368869747826,"Transform(Location(x=84.006493, y=236.606873, z=0.277984), Rotation(pitch=0.618890, yaw=179.985413, roll=-1.407684))",MayRapiDeceleration
1730,57.164836707524955,135,vehicle.lincoln.mkz_2017,6.245100504338321,"Transform(Location(x=84.002876, y=236.605499, z=0.253628), Rotation(pitch=0.015573, yaw=-179.999893, roll=-0.000763))",MayRapidAcceleration
1977,69.5148368915543,135,vehicle.lincoln.mkz_2017,21.138339055092057,"Transform(Location(x=48.872715, y=237.479019, z=0.255154), Rotation(pitch=-0.160639, yaw=164.364700, roll=-0.048584))",MayRapidAcceleration
1979,69.61483689304441,135,vehicle.lincoln.mkz_2017,-22.653826617428106,"Transform(Location(x=48.872890, y=237.478943, z=0.255433), Rotation(pitch=-0.192782, yaw=164.364838, roll=-0.056885))",MayRapiDeceleration
2252,83.26483709644526,135,vehicle.lincoln.mkz_2017,15.758841799539276,"Transform(Location(x=41.071915, y=264.149719, z=0.254680), Rotation(pitch=-0.106134, yaw=91.935097, roll=-0.000702))",MayRapidAcceleration
2254,83.36483709793538,135,vehicle.lincoln.mkz_2017,-14.496062298683075,"Transform(Location(x=41.071262, y=264.167267, z=0.255465), Rotation(pitch=-0.196559, yaw=91.919769, roll=-0.003174))",MayRapiDeceleration
2586,99.96483734529465,135,vehicle.lincoln.mkz_2017,19.22596929916593,"Transform(Location(x=40.910183, y=286.437164, z=0.254118), Rotation(pitch=-0.041507, yaw=89.819923, roll=-0.000061))",MayRapidAcceleration
2587,100.01483734603971,135,vehicle.lincoln.mkz_2017,-16.8508745891314,"Transform(Location(x=40.910187, y=286.436920, z=0.254536), Rotation(pitch=-0.089537, yaw=89.819756, roll=0.000915))",MayRapiDeceleration
