Frame,Timestamp,ActorID,ActorType,Other_ActorID,Other_ActorType,Distance
1699,55.614836684428155,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1700,55.66483668517321,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1701,55.71483668591827,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1702,55.76483668666333,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1703,55.81483668740839,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1704,55.864836688153446,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1705,55.914836688898504,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1706,55.96483668964356,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1707,56.01483669038862,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1708,56.06483669113368,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1709,56.114836691878736,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1710,56.164836692623794,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1711,56.21483669336885,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1712,56.26483669411391,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1713,56.31483669485897,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1714,56.364836695604026,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1715,56.414836696349084,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1716,56.46483669709414,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1717,56.5148366978392,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1718,56.56483669858426,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1719,56.61483669932932,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1720,56.664836700074375,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1721,56.71483670081943,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1722,56.76483670156449,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1723,56.81483670230955,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1724,56.86483670305461,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1725,56.914836703799665,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1726,56.96483670454472,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1727,57.01483670528978,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1728,57.06483670603484,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1729,57.1148367067799,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1730,57.164836707524955,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1731,57.21483670827001,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1732,57.26483670901507,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1733,57.31483670976013,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1734,57.36483671050519,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1735,57.414836711250246,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1736,57.464836711995304,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1737,57.51483671274036,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1738,57.56483671348542,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1739,57.61483671423048,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1740,57.664836714975536,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1741,57.714836715720594,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1742,57.76483671646565,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1743,57.81483671721071,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1744,57.86483671795577,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1745,57.914836718700826,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1746,57.964836719445884,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1747,58.01483672019094,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1748,58.064836720936,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1749,58.11483672168106,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1750,58.16483672242612,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1751,58.214836723171175,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1752,58.26483672391623,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1753,58.31483672466129,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1754,58.36483672540635,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1755,58.41483672615141,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1756,58.464836726896465,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1757,58.51483672764152,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1758,58.56483672838658,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1759,58.61483672913164,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1760,58.6648367298767,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1761,58.714836730621755,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1762,58.76483673136681,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1763,58.81483673211187,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1764,58.86483673285693,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1765,58.91483673360199,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1766,58.964836734347045,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1767,59.0148367350921,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1768,59.06483673583716,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1769,59.11483673658222,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1770,59.16483673732728,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1771,59.214836738072336,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1772,59.264836738817394,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1773,59.31483673956245,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1774,59.36483674030751,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1775,59.41483674105257,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1776,59.464836741797626,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1777,59.514836742542684,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1778,59.56483674328774,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1779,59.6148367440328,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1780,59.66483674477786,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1781,59.714836745522916,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1782,59.764836746267974,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1783,59.81483674701303,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1784,59.86483674775809,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1785,59.91483674850315,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1786,59.96483674924821,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1787,60.014836749993265,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1788,60.06483675073832,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1789,60.11483675148338,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1790,60.16483675222844,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1791,60.2148367529735,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1792,60.264836753718555,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1793,60.31483675446361,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1794,60.36483675520867,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1795,60.41483675595373,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1796,60.46483675669879,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1797,60.514836757443845,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1798,60.5648367581889,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1799,60.61483675893396,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1800,60.66483675967902,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1801,60.71483676042408,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1802,60.764836761169136,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1803,60.814836761914194,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1804,60.86483676265925,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1805,60.91483676340431,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1806,60.96483676414937,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1807,61.014836764894426,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1808,61.064836765639484,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1809,61.11483676638454,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
1810,61.1648367671296,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
