Frame,Timestamp,ActorID,ActorType,Other_ActorID,Other_ActorType,CollisionPos,CollisionDegree
2710,134.89659917261451,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.475784, y=300.024658, z=0.313718)","Vector3D(x=146.083145, y=231.350311, z=-23.383614)"
2710,134.89659917261451,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.475784, y=300.024658, z=0.313718)","Vector3D(x=148.821030, y=236.254364, z=-23.826691)"
2711,134.94659917335957,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.475784, y=300.024658, z=0.313718)","Vector3D(x=144.434372, y=229.853271, z=-23.129486)"
2711,134.94659917335957,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.417557, y=300.071259, z=0.314801)","Vector3D(x=147.362717, y=235.105515, z=-23.609100)"
2711,134.94659917335957,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.417557, y=300.071259, z=0.314801)","Vector3D(x=146.592804, y=234.479080, z=-23.496948)"
2711,134.94659917335957,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.417557, y=300.071259, z=0.314801)","Vector3D(x=146.492065, y=234.931366, z=-23.494274)"
2711,134.94659917335957,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.417557, y=300.071259, z=0.314801)","Vector3D(x=139.359222, y=224.089798, z=-22.365152)"
2712,134.99659917410463,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.417557, y=300.071259, z=0.314801)","Vector3D(x=119.368721, y=192.453079, z=-19.173805)"
2712,134.99659917410463,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.417557, y=300.071259, z=0.314801)","Vector3D(x=131.068924, y=211.867081, z=-21.080458)"
2712,134.99659917410463,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.417557, y=300.071259, z=0.314801)","Vector3D(x=127.655731, y=206.842651, z=-20.553860)"
2712,134.99659917410463,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.417557, y=300.071259, z=0.314801)","Vector3D(x=108.067612, y=175.103714, z=-17.399975)"
2712,134.99659917410463,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.369797, y=300.110260, z=0.315392)","Vector3D(x=114.569801, y=186.569336, z=-18.502390)"
2713,135.0465991748497,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.369797, y=300.110260, z=0.315392)","Vector3D(x=126.806000, y=206.495178, z=-20.478468)"
2713,135.0465991748497,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.369797, y=300.110260, z=0.315392)","Vector3D(x=128.052399, y=209.741425, z=-20.756018)"
2713,135.0465991748497,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.332611, y=300.142944, z=0.315550)","Vector3D(x=95.673485, y=156.706879, z=-15.507718)"
2713,135.0465991748497,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.332611, y=300.142944, z=0.315550)","Vector3D(x=74.702393, y=123.053436, z=-12.155768)"
2713,135.0465991748497,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.332611, y=300.142944, z=0.315550)","Vector3D(x=107.540771, y=177.146423, z=-17.499315)"
2714,135.09659917559475,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.332611, y=300.142944, z=0.315550)","Vector3D(x=83.213379, y=137.785904, z=-13.602700)"
2714,135.09659917559475,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.332611, y=300.142944, z=0.315550)","Vector3D(x=71.291084, y=118.044800, z=-11.653790)"
2714,135.09659917559475,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.301193, y=300.169128, z=0.315155)","Vector3D(x=97.117935, y=161.533691, z=-15.945864)"
2714,135.09659917559475,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.301193, y=300.169128, z=0.315155)","Vector3D(x=82.171989, y=136.674500, z=-13.491879)"
2714,135.09659917559475,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.301193, y=300.169128, z=0.315155)","Vector3D(x=71.068985, y=118.701591, z=-11.710489)"
2715,135.1465991763398,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.301193, y=300.169128, z=0.315155)","Vector3D(x=85.692833, y=143.126801, z=-14.120153)"
2715,135.1465991763398,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.301193, y=300.169128, z=0.315155)","Vector3D(x=94.378639, y=158.213089, z=-15.605294)"
2715,135.1465991763398,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.301193, y=300.169128, z=0.315155)","Vector3D(x=91.129791, y=152.766830, z=-15.068105)"
2715,135.1465991763398,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.274689, y=300.192657, z=0.314500)","Vector3D(x=84.994751, y=143.121445, z=-14.100593)"
2715,135.1465991763398,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.274689, y=300.192657, z=0.314500)","Vector3D(x=81.548462, y=137.318283, z=-13.528854)"
2716,135.19659917708486,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.274689, y=300.192657, z=0.314500)","Vector3D(x=73.936081, y=124.499901, z=-12.265965)"
2716,135.19659917708486,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.274689, y=300.192657, z=0.314500)","Vector3D(x=86.145584, y=146.128098, z=-14.376134)"
2716,135.19659917708486,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.274689, y=300.192657, z=0.314500)","Vector3D(x=80.067574, y=135.818008, z=-13.361825)"
2716,135.19659917708486,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.252396, y=300.213379, z=0.313776)","Vector3D(x=75.293755, y=127.720215, z=-12.565160)"
2716,135.19659917708486,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.252396, y=300.213379, z=0.313776)","Vector3D(x=69.709663, y=119.074707, z=-11.695885)"
2717,135.24659917782992,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.252396, y=300.213379, z=0.313776)","Vector3D(x=79.131416, y=135.168488, z=-13.276666)"
2717,135.24659917782992,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.252396, y=300.213379, z=0.313776)","Vector3D(x=68.126846, y=116.371010, z=-11.430320)"
2717,135.24659917782992,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.232483, y=300.231964, z=0.312989)","Vector3D(x=43.000889, y=73.977356, z=-7.254230)"
2717,135.24659917782992,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.232483, y=300.231964, z=0.312989)","Vector3D(x=77.207794, y=132.825821, z=-13.024920)"
2717,135.24659917782992,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.232483, y=300.231964, z=0.312989)","Vector3D(x=65.737801, y=113.093224, z=-11.089936)"
2718,135.29659917857498,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.232483, y=300.231964, z=0.312989)","Vector3D(x=50.785603, y=87.921021, z=-8.614985)"
2718,135.29659917857498,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.232483, y=300.231964, z=0.312989)","Vector3D(x=67.294930, y=116.502281, z=-11.415533)"
2718,135.29659917857498,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.214081, y=300.248749, z=0.312155)","Vector3D(x=48.227242, y=83.491928, z=-8.180999)"
2718,135.29659917857498,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.214081, y=300.248749, z=0.312155)","Vector3D(x=80.044922, y=139.355362, z=-13.647671)"
2718,135.29659917857498,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.214081, y=300.248749, z=0.312155)","Vector3D(x=60.253441, y=104.899086, z=-10.273220)"
2719,135.34659917932004,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.214081, y=300.248749, z=0.312155)","Vector3D(x=63.237675, y=110.094536, z=-10.782032)"
2719,135.34659917932004,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.214081, y=300.248749, z=0.312155)","Vector3D(x=37.992676, y=66.581909, z=-6.510599)"
2719,135.34659917932004,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.214081, y=300.248749, z=0.312155)","Vector3D(x=55.153633, y=96.656387, z=-9.451379)"
2719,135.34659917932004,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.197052, y=300.264648, z=0.311397)","Vector3D(x=66.437492, y=116.431267, z=-11.385033)"
2719,135.34659917932004,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.197052, y=300.264648, z=0.311397)","Vector3D(x=70.030304, y=123.415024, z=-12.058689)"
2720,135.3965991800651,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.197052, y=300.264648, z=0.311397)","Vector3D(x=62.756550, y=110.596420, z=-10.806204)"
2720,135.3965991800651,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.197052, y=300.264648, z=0.311397)","Vector3D(x=52.992512, y=93.389175, z=-9.124910)"
2720,135.3965991800651,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.197052, y=300.264648, z=0.311397)","Vector3D(x=39.885059, y=70.289795, z=-6.867906)"
2720,135.3965991800651,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.181229, y=300.279572, z=0.310764)","Vector3D(x=64.380951, y=114.393349, z=-11.156713)"
2720,135.3965991800651,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.181229, y=300.279572, z=0.310764)","Vector3D(x=56.726055, y=100.791969, z=-9.830180)"
2721,135.44659918081015,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.181229, y=300.279572, z=0.310764)","Vector3D(x=54.141785, y=96.200203, z=-9.382348)"
2721,135.44659918081015,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.181229, y=300.279572, z=0.310764)","Vector3D(x=54.501736, y=96.839760, z=-9.444724)"
2721,135.44659918081015,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.165390, y=300.294495, z=0.310200)","Vector3D(x=52.681370, y=94.375778, z=-9.184321)"
2721,135.44659918081015,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.165390, y=300.294495, z=0.310200)","Vector3D(x=54.794170, y=98.160728, z=-9.552661)"
2721,135.44659918081015,135,vehicle.lincoln.mkz_2017,0,static.pole,"Location(x=184.165390, y=300.294495, z=0.310200)","Vector3D(x=53.784939, y=96.352753, z=-9.376715)"
