Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
3817,146.59002111200243,135,"(58.199951171875,105.77547454833984,15.253758430480957)","(-44.99998092651367,-179.9999542236328,4.6059345573667976e-12)","(48.19719314575195,105.7711410522461,0.23412734270095825)","(0.49762022495269775,179.99002075195312,-1.448943853378296)","Vector3D(x=0.011703, y=0.252049, z=1.141126)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(5.3635628380134694e-17,),'hand_brake':False,'gear':0)"
3818,146.6400211127475,135,"(58.19718933105469,105.76940155029297,15.234127044677734)","(-44.99998092651367,179.99002075195312,1.1791192466859002e-09)","(48.19626235961914,105.77609252929688,0.2668006122112274)","(0.6622346043586731,179.98216247558594,-1.6379088163375854)","Vector3D(x=0.001361, y=0.048164, z=0.439711)","('throttle':(0.0,),'brake':(0.15570944547653198,),'steering':(-5.0780214223777875e-05,),'hand_brake':False,'gear':0)"
3819,146.69002111349255,135,"(58.19626235961914,105.77297973632812,15.266799926757812)","(-44.99998092651367,179.98216247558594,-5.895596233429501e-10)","(48.19650650024414,105.7768325805664,0.2779838740825653)","(0.6189107298851013,179.98532104492188,-1.4076839685440063)","Vector3D(x=-0.002485, y=-0.041609, z=0.103044)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-5.136933395988308e-05,),'hand_brake':False,'gear':0)"
3820,146.7400211142376,135,"(58.19650650024414,105.77426147460938,15.277982711791992)","(-44.99998092651367,179.9853057861328,0.0)","(48.19710159301758,105.77658081054688,0.2790750563144684)","(0.5121207237243652,179.9904327392578,-1.1142578125)","Vector3D(x=-0.003332, y=-0.047123, z=-0.043917)","('throttle':(0.0,),'brake':(0.23420216143131256,),'steering':(-3.008180016195183e-08,),'hand_brake':False,'gear':0)"
3821,146.79002111498266,135,"(58.19709777832031,105.77490997314453,15.279074668884277)","(-44.99998092651367,179.9904327392578,0.0)","(48.19772720336914,105.7762680053711,0.2760009765625)","(0.3997846245765686,179.9943389892578,-0.8566589951515198)","Vector3D(x=-0.003075, y=-0.039299, z=-0.095922)","('throttle':(0.0,),'brake':(0.3291051387786865,),'steering':(1.6954845705186017e-06,),'hand_brake':False,'gear':0)"
3822,146.84002111572772,135,"(58.19772720336914,105.7752685546875,15.2760009765625)","(-44.99998092651367,179.9943084716797,2.9477981167147504e-10)","(48.19827651977539,105.77601623535156,0.2716953456401825)","(0.30211973190307617,179.99681091308594,-0.651885986328125)","Vector3D(x=-0.002509, y=-0.030443, z=-0.103259)","('throttle':(0.0,),'brake':(0.2531801760196686,),'steering':(-7.363475106103579e-06,),'hand_brake':False,'gear':0)"
3823,146.89002111647278,135,"(58.19827651977539,105.77545928955078,15.271695137023926)","(-44.99999237060547,179.99681091308594,-1.4738990583573752e-10)","(48.1987190246582,105.77582550048828,0.26749610900878906)","(0.223866268992424,179.998291015625,-0.49423202872276306)","Vector3D(x=-0.001934, y=-0.023056, z=-0.091917)","('throttle':(0.0,),'brake':(0.24310550093650818,),'steering':(-1.2889617210021242e-05,),'hand_brake':False,'gear':0)"
3824,146.94002111721784,135,"(58.1987190246582,105.77552795410156,15.267496109008789)","(-44.99999237060547,179.998291015625,0.0)","(48.19905471801758,105.77570343017578,0.2639210820198059)","(0.16382208466529846,179.99913024902344,-0.3742370307445526)","Vector3D(x=-0.001447, y=-0.017353, z=-0.074736)","('throttle':(0.0,),'brake':(0.2720792293548584,),'steering':(-7.445375103998231e-06,),'hand_brake':False,'gear':0)"
3825,146.9900211179629,135,"(58.19905090332031,105.77554321289062,15.263920783996582)","(-44.99999237060547,179.9990997314453,3.684747645893438e-11)","(48.199310302734375,105.77560424804688,0.2610898017883301)","(0.11890675872564316,179.99960327148438,-0.2832641303539276)","Vector3D(x=-0.001063, y=-0.013051, z=-0.057618)","('throttle':(0.0,),'brake':(0.3056271970272064,),'steering':(-6.091986051615095e-06,),'hand_brake':False,'gear':0)"
3826,147.04002111870795,135,"(58.199310302734375,105.7755355834961,15.261088371276855)","(-44.99999237060547,179.99957275390625,3.684747645893438e-11)","(48.19949722290039,105.7755355834961,0.25894686579704285)","(0.08585547655820847,179.99986267089844,-0.2143859565258026)","Vector3D(x=-0.000773, y=-0.009824, z=-0.042888)","('throttle':(0.0,),'brake':(0.3396984934806824,),'steering':(-2.400265884716646e-06,),'hand_brake':False,'gear':0)"
