Frame,Timestamp,ActorID,ActorType,DeltaAcceleration(m/s),ChangePos,MayRapidAcceleration/MayRapiDeceleration
2873,112.93644827976823,135,vehicle.lincoln.mkz_2017,23.37361669197495,"Transform(Location(x=-7.308847, y=202.382782, z=0.234127), Rotation(pitch=0.497607, yaw=89.989983, roll=-1.448944))",MayRapidAcceleration
2874,112.98644828051329,135,vehicle.lincoln.mkz_2017,-8.763387446194796,"Transform(Location(x=-7.303882, y=202.383713, z=0.266800), Rotation(pitch=0.662221, yaw=89.982162, roll=-1.637879))",MayRapiDeceleration
2875,113.03644828125834,135,vehicle.lincoln.mkz_2017,-7.641182665221955,"Transform(Location(x=-7.303150, y=202.383453, z=0.277984), Rotation(pitch=0.618890, yaw=89.985329, roll=-1.407684))",MayRapiDeceleration
3022,120.38644839078188,135,vehicle.lincoln.mkz_2017,-6.813498499972175,"Transform(Location(x=-7.322541, y=220.209213, z=0.253723), Rotation(pitch=0.023448, yaw=90.066734, roll=0.000132))",MayRapiDeceleration
3033,120.93644839897752,135,vehicle.lincoln.mkz_2017,9.93977817209931,"Transform(Location(x=-7.325446, y=223.068192, z=0.254146), Rotation(pitch=-0.038693, yaw=90.056862, roll=0.000085))",MayRapidAcceleration
3035,121.03644840046763,135,vehicle.lincoln.mkz_2017,-15.508871546583883,"Transform(Location(x=-7.325804, y=223.451538, z=0.254863), Rotation(pitch=-0.144431, yaw=90.056015, roll=0.000035))",MayRapiDeceleration
3084,123.48644843697548,135,vehicle.lincoln.mkz_2017,13.876906924871719,"Transform(Location(x=-7.331921, y=234.015442, z=0.254136), Rotation(pitch=-0.039642, yaw=90.021393, roll=0.000015))",MayRapidAcceleration
3090,123.78644844144583,135,vehicle.lincoln.mkz_2017,-15.866121190986902,"Transform(Location(x=-7.332468, y=234.524933, z=0.256741), Rotation(pitch=-0.350703, yaw=89.994133, roll=-0.000549))",MayRapiDeceleration
3127,125.63644846901298,135,vehicle.lincoln.mkz_2017,8.196485083164731,"Transform(Location(x=-7.332795, y=234.618820, z=0.253751), Rotation(pitch=0.000806, yaw=89.955162, roll=-0.000214))",MayRapidAcceleration
3128,125.68644846975803,135,vehicle.lincoln.mkz_2017,-11.440856376098957,"Transform(Location(x=-7.332797, y=234.618683, z=0.253923), Rotation(pitch=-0.019043, yaw=89.955162, roll=0.000176))",MayRapiDeceleration
3136,126.0864484757185,135,vehicle.lincoln.mkz_2017,-7.433118876624029,"Transform(Location(x=-7.332595, y=234.662888, z=0.253879), Rotation(pitch=-0.013981, yaw=89.950279, roll=-0.000092))",MayRapiDeceleration
3153,126.93644848838449,135,vehicle.lincoln.mkz_2017,-6.236960303099883,"Transform(Location(x=-7.333998, y=234.725540, z=0.253827), Rotation(pitch=-0.007998, yaw=90.014748, roll=0.000552))",MayRapiDeceleration
3677,153.1364488787949,135,vehicle.lincoln.mkz_2017,8.387190958873603,"Transform(Location(x=-7.690196, y=285.163910, z=0.253980), Rotation(pitch=-0.025538, yaw=90.449905, roll=-0.000183))",MayRapidAcceleration
3678,153.18644887953997,135,vehicle.lincoln.mkz_2017,-8.314332516229147,"Transform(Location(x=-7.690213, y=285.166870, z=0.254047), Rotation(pitch=-0.033297, yaw=90.449692, roll=-0.000122))",MayRapiDeceleration
3714,154.98644890636206,135,vehicle.lincoln.mkz_2017,7.385773692908784,"Transform(Location(x=-7.692074, y=285.511627, z=0.253907), Rotation(pitch=-0.017151, yaw=90.409081, roll=-0.000092))",MayRapidAcceleration
3715,155.03644890710711,135,vehicle.lincoln.mkz_2017,-7.462275444054121,"Transform(Location(x=-7.692091, y=285.514496, z=0.253967), Rotation(pitch=-0.024076, yaw=90.408844, roll=-0.000153))",MayRapiDeceleration
