Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
2319,104.56175385182723,135,"(41.91959762573242,306.84173583984375,15.253758430480957)","(-44.99999237060547,-0.0032348628155887127,0.0)","(51.92280960083008,306.8488464355469,0.23412741720676422)","(0.49762022495269775,-0.010009765625,-1.4489744901657104)","Vector3D(x=-0.011703, y=-0.252050, z=1.141127)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-5.3638788210074646e-17,),'hand_brake':False,'gear':0)"
2320,104.61175385257229,135,"(41.92280578613281,306.8505859375,15.234127044677734)","(-44.99999237060547,-0.010009764693677425,0.0)","(51.92374038696289,306.8438720703125,0.2668006718158722)","(0.6622482538223267,-0.0178527794778347,-1.637908935546875)","Vector3D(x=-0.001363, y=-0.048168, z=0.439711)","('throttle':(0.0,),'brake':(0.15565846860408783,),'steering':(-0.00014190052752383053,),'hand_brake':False,'gear':0)"
2321,104.66175385331735,135,"(41.92374038696289,306.84698486328125,15.266799926757812)","(-44.99999237060547,-0.01785278134047985,-5.895596233429501e-10)","(51.92349624633789,306.8431091308594,0.2779838442802429)","(0.6189175844192505,-0.01467895321547985,-1.407714605331421)","Vector3D(x=0.002487, y=0.041610, z=0.103043)","('throttle':(0.0,),'brake':(0.15565846860408783,),'steering':(-0.0001752049574861303,),'hand_brake':False,'gear':0)"
2322,104.71175385406241,135,"(41.92349624633789,306.84564208984375,15.277982711791992)","(-44.99999237060547,-0.01467895321547985,0.0)","(51.92289733886719,306.8433837890625,0.2790750563144684)","(0.5121275782585144,-0.009582518599927425,-1.1142579317092896)","Vector3D(x=0.003331, y=0.047121, z=-0.043919)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(5.917351154494099e-05,),'hand_brake':False,'gear':0)"
2323,104.76175385480747,135,"(41.92289352416992,306.8450622558594,15.279074668884277)","(-44.99999237060547,-0.00958251766860485,2.9477981167147504e-10)","(51.92227554321289,306.8437194824219,0.2760009467601776)","(0.39979827404022217,-0.005676269065588713,-0.8566895127296448)","Vector3D(x=0.003074, y=0.039298, z=-0.095924)","('throttle':(0.0,),'brake':(0.32912561297416687,),'steering':(5.236463402980007e-05,),'hand_brake':False,'gear':0)"
2324,104.81175385555252,135,"(41.92227554321289,306.84466552734375,15.2760009765625)","(-44.99999237060547,-0.005676268134266138,5.895596233429501e-10)","(51.92172622680664,306.84393310546875,0.2716953158378601)","(0.3021334111690521,-0.003204345703125,-0.651885986328125)","Vector3D(x=0.002509, y=0.030443, z=-0.103259)","('throttle':(0.0,),'brake':(0.25309959053993225,),'steering':(-1.074557644642482e-06,),'hand_brake':False,'gear':0)"
2325,104.86175385629758,135,"(41.92172622680664,306.844482421875,15.271695137023926)","(-44.99999237060547,-0.003204345004633069,-1.4738990583573752e-10)","(51.92128372192383,306.8441162109375,0.2674960196018219)","(0.22387993335723877,-0.0017395017202943563,-0.49423202872276306)","Vector3D(x=0.001934, y=0.023056, z=-0.091917)","('throttle':(0.0,),'brake':(0.2531382143497467,),'steering':(-9.262009371013846e-06,),'hand_brake':False,'gear':0)"
2326,104.91175385704264,135,"(41.92128372192383,306.84442138671875,15.267496109008789)","(-44.99999237060547,-0.0017395016038790345,-7.369495291786876e-11)","(51.92094421386719,306.84423828125,0.2639210522174835)","(0.16382890939712524,-0.00091552734375,-0.3742370009422302)","Vector3D(x=0.001447, y=0.017353, z=-0.074736)","('throttle':(0.0,),'brake':(0.27212026715278625,),'steering':(-6.153864433144918e-06,),'hand_brake':False,'gear':0)"
2327,104.9617538577877,135,"(41.92094039916992,306.8443908691406,15.263920783996582)","(-44.99999237060547,-0.0009155271109193563,0.0)","(51.920692443847656,306.8443298339844,0.2610897123813629)","(0.11891358345746994,-0.0004272460355423391,-0.2832641303539276)","Vector3D(x=0.001063, y=0.013051, z=-0.057618)","('throttle':(0.0,),'brake':(0.27212026715278625,),'steering':(-3.009050260516233e-06,),'hand_brake':False,'gear':0)"
2328,105.01175385853276,135,"(41.920692443847656,306.8443908691406,15.261088371276855)","(-44.99999237060547,-0.0004272459773346782,0.0)","(51.92050552368164,306.84442138671875,0.25894686579704285)","(0.08585547655820847,-0.00018310546875,-0.2143859565258026)","Vector3D(x=0.000773, y=0.009825, z=-0.042887)","('throttle':(0.0,),'brake':(0.3397336006164551,),'steering':(-1.077337515198451e-06,),'hand_brake':False,'gear':0)"
