Frame,Timestamp,ActorID,ActorType,DeltaAcceleration(m/s),ChangePos,MayRapidAcceleration/MayRapiDeceleration
1523,69.40760793024674,135,vehicle.lincoln.mkz_2017,23.373814649312532,"Transform(Location(x=168.412796, y=191.898849, z=0.234127), Rotation(pitch=0.497627, yaw=-0.009979, roll=-1.448974))",MayRapidAcceleration
1524,69.4576079309918,135,vehicle.lincoln.mkz_2017,-8.763376749727637,"Transform(Location(x=168.413712, y=191.893860, z=0.266801), Rotation(pitch=0.662235, yaw=-0.017853, roll=-1.637909))",MayRapiDeceleration
1525,69.50760793173686,135,vehicle.lincoln.mkz_2017,-7.641392295289641,"Transform(Location(x=168.413452, y=191.893127, z=0.277984), Rotation(pitch=0.618890, yaw=-0.014679, roll=-1.407715))",MayRapiDeceleration
1554,70.95760795334354,135,vehicle.lincoln.mkz_2017,6.238334909849587,"Transform(Location(x=168.417084, y=191.894485, z=0.253628), Rotation(pitch=0.015573, yaw=-0.000244, roll=-0.000702))",MayRapidAcceleration
1575,72.00760796898976,135,vehicle.lincoln.mkz_2017,19.334318377578796,"Transform(Location(x=170.098495, y=191.890015, z=0.254781), Rotation(pitch=-0.117705, yaw=-0.094727, roll=-0.000519))",MayRapidAcceleration
1576,72.05760796973482,135,vehicle.lincoln.mkz_2017,-23.64647998775098,"Transform(Location(x=170.110596, y=191.889938, z=0.255147), Rotation(pitch=-0.159936, yaw=-0.095551, roll=-0.001038))",MayRapiDeceleration
1720,79.25760807702318,135,vehicle.lincoln.mkz_2017,10.143515788051952,"Transform(Location(x=174.358246, y=191.850967, z=0.254021), Rotation(pitch=-0.030333, yaw=-0.612121, roll=-0.000153))",MayRapidAcceleration
1721,79.30760807776824,135,vehicle.lincoln.mkz_2017,-9.428247563036749,"Transform(Location(x=174.361191, y=191.850952, z=0.254093), Rotation(pitch=-0.038638, yaw=-0.612396, roll=-0.000336))",MayRapiDeceleration
1743,80.40760809415951,135,vehicle.lincoln.mkz_2017,7.972915445110782,"Transform(Location(x=174.644882, y=191.847107, z=0.253930), Rotation(pitch=-0.019835, yaw=-0.636688, roll=-0.000336))",MayRapidAcceleration
1744,80.45760809490457,135,vehicle.lincoln.mkz_2017,-7.8048355835320065,"Transform(Location(x=174.647812, y=191.847092, z=0.253989), Rotation(pitch=-0.026645, yaw=-0.636963, roll=-0.000275))",MayRapiDeceleration
2373,111.90760856354609,135,vehicle.lincoln.mkz_2017,20.374355317801317,"Transform(Location(x=185.414291, y=192.751068, z=0.254455), Rotation(pitch=-0.080323, yaw=16.608326, roll=0.029189))",MayRapidAcceleration
2374,111.95760856429115,135,vehicle.lincoln.mkz_2017,-20.054297430575936,"Transform(Location(x=185.424072, y=192.756500, z=0.254773), Rotation(pitch=-0.116912, yaw=16.683619, roll=0.052742))",MayRapiDeceleration
2380,112.2576085687615,135,vehicle.lincoln.mkz_2017,13.232278908037284,"Transform(Location(x=185.554550, y=192.835724, z=0.254200), Rotation(pitch=-0.050940, yaw=18.209671, roll=0.044036))",MayRapidAcceleration
2381,112.30760856950656,135,vehicle.lincoln.mkz_2017,-11.71965642304555,"Transform(Location(x=185.557510, y=192.837357, z=0.254272), Rotation(pitch=-0.059136, yaw=18.241806, roll=0.048741))",MayRapiDeceleration
2488,117.65760864922777,135,vehicle.lincoln.mkz_2017,18.289788215680456,"Transform(Location(x=187.912399, y=196.928772, z=0.254333), Rotation(pitch=-0.066164, yaw=69.828644, roll=0.057032))",MayRapidAcceleration
2489,117.70760864997283,135,vehicle.lincoln.mkz_2017,-16.655915288198496,"Transform(Location(x=187.912811, y=196.931427, z=0.254526), Rotation(pitch=-0.088444, yaw=69.858566, roll=0.067008))",MayRapiDeceleration
2547,120.6076086931862,135,vehicle.lincoln.mkz_2017,6.403344361750907,"Transform(Location(x=188.757477, y=199.546265, z=0.253959), Rotation(pitch=-0.023223, yaw=72.447922, roll=-0.003296))",MayRapidAcceleration
2548,120.65760869393125,135,vehicle.lincoln.mkz_2017,17.837838095972835,"Transform(Location(x=188.768158, y=199.577362, z=0.254757), Rotation(pitch=-0.115020, yaw=72.597076, roll=0.013896))",MayRapidAcceleration
2549,120.70760869467631,135,vehicle.lincoln.mkz_2017,-22.848864418681842,"Transform(Location(x=188.770172, y=199.584442, z=0.255123), Rotation(pitch=-0.157197, yaw=72.607620, roll=0.012522))",MayRapiDeceleration
2551,120.80760869616643,135,vehicle.lincoln.mkz_2017,6.0254839873281645,"Transform(Location(x=188.777405, y=199.610947, z=0.254873), Rotation(pitch=-0.128449, yaw=72.687523, roll=0.009606))",MayRapidAcceleration
2552,120.85760869691148,135,vehicle.lincoln.mkz_2017,-9.386738199140314,"Transform(Location(x=188.777435, y=199.611053, z=0.254758), Rotation(pitch=-0.115205, yaw=72.687538, roll=0.009675))",MayRapiDeceleration
2561,121.307608703617,135,vehicle.lincoln.mkz_2017,-8.311650309794187,"Transform(Location(x=188.786728, y=199.648407, z=0.253892), Rotation(pitch=-0.015443, yaw=72.780594, roll=0.003589))",MayRapiDeceleration
2569,121.70760870957747,135,vehicle.lincoln.mkz_2017,-7.521652636612054,"Transform(Location(x=188.797775, y=199.687332, z=0.253864), Rotation(pitch=-0.012267, yaw=72.796967, roll=0.001399))",MayRapiDeceleration
2580,122.25760871777311,135,vehicle.lincoln.mkz_2017,-6.355437433131569,"Transform(Location(x=188.808121, y=199.720764, z=0.253832), Rotation(pitch=-0.008572, yaw=72.792130, roll=0.000100))",MayRapiDeceleration
2716,129.057608819101,135,vehicle.lincoln.mkz_2017,18.12686958117277,"Transform(Location(x=190.049728, y=207.759628, z=0.254108), Rotation(pitch=-0.040373, yaw=84.065956, roll=0.004177))",MayRapidAcceleration
2717,129.10760881984606,135,vehicle.lincoln.mkz_2017,-14.218005029409333,"Transform(Location(x=190.050247, y=207.766220, z=0.254297), Rotation(pitch=-0.062066, yaw=84.070045, roll=0.005324))",MayRapiDeceleration
2833,134.9076089062728,135,vehicle.lincoln.mkz_2017,7.028252293065178,"Transform(Location(x=190.193008, y=210.209793, z=0.253959), Rotation(pitch=-0.023161, yaw=86.524452, roll=0.002365))",MayRapidAcceleration
2834,134.95760890701786,135,vehicle.lincoln.mkz_2017,-7.815206686152992,"Transform(Location(x=190.193115, y=210.212692, z=0.254008), Rotation(pitch=-0.028844, yaw=86.526489, roll=0.002236))",MayRapiDeceleration
2867,136.60760893160477,135,vehicle.lincoln.mkz_2017,8.165415410903483,"Transform(Location(x=190.207260, y=210.607010, z=0.253958), Rotation(pitch=-0.023072, yaw=86.879097, roll=0.002652))",MayRapidAcceleration
2868,136.65760893234983,135,vehicle.lincoln.mkz_2017,-8.612368242834213,"Transform(Location(x=190.207382, y=210.609940, z=0.254022), Rotation(pitch=-0.030428, yaw=86.880821, roll=0.002612))",MayRapiDeceleration
2903,138.40760895842686,135,vehicle.lincoln.mkz_2017,6.313560292929382,"Transform(Location(x=190.218201, y=210.952393, z=0.253921), Rotation(pitch=-0.018769, yaw=87.241425, roll=0.002043))",MayRapidAcceleration
2904,138.45760895917192,135,vehicle.lincoln.mkz_2017,-6.221044365859506,"Transform(Location(x=190.218292, y=210.955307, z=0.253944), Rotation(pitch=-0.021515, yaw=87.243393, roll=0.001679))",MayRapiDeceleration
2932,139.85760898003355,135,vehicle.lincoln.mkz_2017,6.0867836958936286,"Transform(Location(x=190.223434, y=211.152084, z=0.253901), Rotation(pitch=-0.016481, yaw=87.455963, roll=0.001744))",MayRapidAcceleration
2933,139.9076089807786,135,vehicle.lincoln.mkz_2017,-6.400378307009609,"Transform(Location(x=190.223434, y=211.152039, z=0.253964), Rotation(pitch=-0.023742, yaw=87.455978, roll=0.001812))",MayRapiDeceleration
