Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
3506,83.94628672720864,135,"(42.0551643371582,264.3699645996094,15.253758430480957)","(-45.000003814697266,90.00092315673828,-2.414836444586399e-06)","(42.0511474609375,274.3727722167969,0.23412741720676422)","(0.4976339042186737,89.98998260498047,-1.4489744901657104)","Vector3D(x=0.252054, y=-0.011703, z=1.141128)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-6.411326844248176e-16,),'hand_brake':False,'gear':0)"
3507,83.9962867279537,135,"(42.049400329589844,264.3727722167969,15.234127044677734)","(-44.9999885559082,89.9899673461914,0.0)","(42.056114196777344,274.37371826171875,0.2668008506298065)","(0.6622482538223267,89.98216247558594,-1.637939691543579)","Vector3D(x=0.048165, y=-0.001360, z=0.439716)","('throttle':(0.0,),'brake':(0.15571065247058868,),'steering':(-1.4619550711358897e-05,),'hand_brake':False,'gear':0)"
3508,84.04628672869876,135,"(42.053001403808594,264.37371826171875,15.266799926757812)","(-45.000003814697266,89.98216247558594,0.0)","(42.056846618652344,274.3734436035156,0.2779841125011444)","(0.6189175844192505,89.9853286743164,-1.40771484375)","Vector3D(x=-0.041609, y=0.002485, z=0.103044)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-7.1019894676283e-05,),'hand_brake':False,'gear':0)"
3509,84.09628672944382,135,"(42.05428695678711,264.3734436035156,15.277982711791992)","(-44.9999885559082,89.98533630371094,0.0)","(42.056575775146484,274.3728942871094,0.2790750563144684)","(0.5121275782585144,89.99042510986328,-1.1142884492874146)","Vector3D(x=-0.047122, y=0.003332, z=-0.043919)","('throttle':(0.0,),'brake':(0.2342020720243454,),'steering':(1.1728543540812097e-05,),'hand_brake':False,'gear':0)"
3510,84.14628673018888,135,"(42.05490493774414,264.3728942871094,15.279074668884277)","(-44.9999885559082,89.99041748046875,-2.4148362172127236e-06)","(42.0562744140625,274.3722839355469,0.2760009467601776)","(0.3997914493083954,89.99433135986328,-0.856689453125)","Vector3D(x=-0.039298, y=0.003075, z=-0.095923)","('throttle':(0.0,),'brake':(0.32910531759262085,),'steering':(5.2916243475920055e-06,),'hand_brake':False,'gear':0)"
3511,84.19628673093393,135,"(42.0552864074707,264.3722839355469,15.2760009765625)","(-44.9999885559082,89.99433135986328,-4.829672434425447e-06)","(42.0560302734375,274.3717041015625,0.27169540524482727)","(0.30212655663490295,89.99681091308594,-0.651885986328125)","Vector3D(x=-0.030444, y=0.002509, z=-0.103263)","('throttle':(0.0,),'brake':(0.25317323207855225,),'steering':(-8.364962013729382e-06,),'hand_brake':False,'gear':0)"
3512,84.24628673167899,135,"(42.05547332763672,264.3717041015625,15.271695137023926)","(-44.9999885559082,89.99678802490234,0.0)","(42.05584716796875,274.37127685546875,0.26749637722969055)","(0.223866268992424,89.99825286865234,-0.49426260590553284)","Vector3D(x=-0.023057, y=0.001934, z=-0.091916)","('throttle':(0.0,),'brake':(0.24309557676315308,),'steering':(-1.4055775864108e-05,),'hand_brake':False,'gear':0)"
3513,84.29628673242405,135,"(42.0555419921875,264.37127685546875,15.267496109008789)","(-44.99998092651367,89.99822998046875,0.0)","(42.05570602416992,274.3709411621094,0.263921320438385)","(0.16382208466529846,89.99910736083984,-0.374267578125)","Vector3D(x=-0.017353, y=0.001447, z=-0.074740)","('throttle':(0.0,),'brake':(0.27207857370376587,),'steering':(-9.475978913542349e-06,),'hand_brake':False,'gear':0)"
3514,84.34628673316911,135,"(42.05554962158203,264.3709411621094,15.263921737670898)","(-44.9999885559082,89.99909210205078,0.0)","(42.05561065673828,274.3707275390625,0.26108989119529724)","(0.11891358345746994,89.99957275390625,-0.28326416015625)","Vector3D(x=-0.013051, y=0.001063, z=-0.057619)","('throttle':(0.0,),'brake':(0.3056204915046692,),'steering':(-7.446104518749053e-06,),'hand_brake':False,'gear':0)"
3515,84.39628673391417,135,"(42.0555305480957,264.3707275390625,15.261089324951172)","(-44.9999885559082,89.99954986572266,-2.4148362172127236e-06)","(42.0555419921875,274.3705139160156,0.25894689559936523)","(0.08585547655820847,89.99981689453125,-0.21438589692115784)","Vector3D(x=-0.009824, y=0.000773, z=-0.042887)","('throttle':(0.0,),'brake':(0.33969926834106445,),'steering':(-3.933858351956587e-06,),'hand_brake':False,'gear':0)"
