Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
1546,63.56100822519511,135,"(154.11968994140625,306.8728332519531,15.253758430480957)","(-44.99999237060547,-0.0013122556265443563,0.0)","(164.12278747558594,306.87884521484375,0.23412731289863586)","(0.49762022495269775,-0.010009765625,-1.448944091796875)","Vector3D(x=-0.011703, y=-0.252048, z=1.141123)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-1.7878223501661786e-17,),'hand_brake':False,'gear':0)"
1547,63.61100822594017,135,"(154.12277221679688,306.8805847167969,15.234127044677734)","(-44.99999237060547,-0.010009764693677425,0.0)","(164.1237030029297,306.8738708496094,0.2668006420135498)","(0.6622278094291687,-0.0178527794778347,-1.637908935546875)","Vector3D(x=-0.001361, y=-0.048164, z=0.439709)","('throttle':(0.0,),'brake':(0.15571537613868713,),'steering':(-3.29853683069814e-05,),'hand_brake':False,'gear':0)"
1548,63.661008226685226,135,"(154.1237030029297,306.8769836425781,15.266799926757812)","(-44.99999237060547,-0.01785278134047985,-5.895596233429501e-10)","(164.1234588623047,306.87310791015625,0.2779838442802429)","(0.6188902258872986,-0.01467895321547985,-1.407684087753296)","Vector3D(x=0.002485, y=0.041608, z=0.103042)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-3.444168032729067e-05,),'hand_brake':False,'gear':0)"
1549,63.711008227430284,135,"(154.1234588623047,306.87567138671875,15.277982711791992)","(-44.99999237060547,-0.01467895321547985,0.0)","(164.12289428710938,306.8733825683594,0.2790749967098236)","(0.5121207237243652,-0.009552001021802425,-1.1142578125)","Vector3D(x=0.003331, y=0.047120, z=-0.043919)","('throttle':(0.0,),'brake':(0.2342061698436737,),'steering':(7.453921716660261e-05,),'hand_brake':False,'gear':0)"
1550,63.76100822817534,135,"(154.12289428710938,306.87506103515625,15.279074668884277)","(-44.99999237060547,-0.009552001021802425,2.9477981167147504e-10)","(164.12228393554688,306.87371826171875,0.27600085735321045)","(0.3997846245765686,-0.005676268134266138,-0.8566589951515198)","Vector3D(x=0.003074, y=0.039298, z=-0.095924)","('throttle':(0.0,),'brake':(0.32914116978645325,),'steering':(1.1947669008804951e-05,),'hand_brake':False,'gear':0)"
1551,63.8110082289204,135,"(154.12228393554688,306.87469482421875,15.2760009765625)","(-44.99999237060547,-0.005676268134266138,2.9477981167147504e-10)","(164.12171936035156,306.8739318847656,0.2716953158378601)","(0.30211973190307617,-0.0032043459359556437,-0.651885986328125)","Vector3D(x=0.002509, y=0.030443, z=-0.103259)","('throttle':(0.0,),'brake':(0.25313907861709595,),'steering':(-3.6968185668229125e-06,),'hand_brake':False,'gear':0)"
1552,63.86100822966546,135,"(154.12171936035156,306.87445068359375,15.271695137023926)","(-44.99999237060547,-0.003204345004633069,-1.4738990583573752e-10)","(164.1212615966797,306.8741149902344,0.2674959897994995)","(0.223866268992424,-0.0017395017202943563,-0.49423202872276306)","Vector3D(x=0.001934, y=0.023056, z=-0.091916)","('throttle':(0.0,),'brake':(0.24310678243637085,),'steering':(-6.384129846992437e-06,),'hand_brake':False,'gear':0)"
1553,63.911008230410516,135,"(154.1212615966797,306.8744201660156,15.267496109008789)","(-44.99999237060547,-0.0017395016038790345,-7.369495291786876e-11)","(164.12094116210938,306.8742370605469,0.26392099261283875)","(0.16382208466529846,-0.0008850098238326609,-0.3742370307445526)","Vector3D(x=0.001447, y=0.017354, z=-0.074735)","('throttle':(0.0,),'brake':(0.27215370535850525,),'steering':(-5.818985300720669e-06,),'hand_brake':False,'gear':0)"
1554,63.961008231155574,135,"(154.12094116210938,306.8743896484375,15.263920783996582)","(-44.99999237060547,-0.0008850095910020173,-3.684747645893438e-11)","(164.12071228027344,306.87432861328125,0.2610897123813629)","(0.11891358345746994,-0.0004272460355423391,-0.2832641303539276)","Vector3D(x=0.001063, y=0.013051, z=-0.057617)","('throttle':(0.0,),'brake':(0.30565133690834045,),'steering':(-2.107058207911905e-06,),'hand_brake':False,'gear':0)"
1555,64.01100823190063,135,"(154.12071228027344,306.8743896484375,15.261088371276855)","(-44.99999237060547,-0.0004272459773346782,0.0)","(164.1205291748047,306.8744201660156,0.25894686579704285)","(0.08585547655820847,-0.00018310546875,-0.2143859565258026)","Vector3D(x=0.000773, y=0.009824, z=-0.042886)","('throttle':(0.0,),'brake':(0.3397218883037567,),'steering':(-5.696101652574725e-07,),'hand_brake':False,'gear':0)"
