Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
1398,48.928973057772964,135,"(124.5397720336914,109.61527252197266,15.253758430480957)","(-44.99999237060547,-0.00018310545419808477,0.0)","(134.5428009033203,109.61885833740234,0.2341274619102478)","(0.4976270794868469,-0.009979248978197575,-1.4489744901657104)","Vector3D(x=-0.011703, y=-0.252052, z=1.141129)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-1.0755950480191605e-18,),'hand_brake':False,'gear':0)"
1399,48.97897305851802,135,"(124.54280090332031,109.62059020996094,15.234127044677734)","(-44.99999237060547,-0.009979247115552425,5.895596233429501e-10)","(134.54371643066406,109.61390686035156,0.2668009400367737)","(0.6622346043586731,-0.0178222618997097,-1.637939691543579)","Vector3D(x=-0.001360, y=-0.048164, z=0.439711)","('throttle':(0.0,),'brake':(0.15565867722034454,),'steering':(-8.650754901846458e-16,),'hand_brake':False,'gear':0)"
1400,49.02897305926308,135,"(124.54371643066406,109.61701965332031,15.266799926757812)","(-44.99999237060547,-0.0178222618997097,0.0)","(134.54348754882812,109.6131591796875,0.2779841423034668)","(0.6188902258872986,-0.0146484375,-1.4077147245407104)","Vector3D(x=0.002485, y=0.041609, z=0.103042)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-6.287233554758132e-05,),'hand_brake':False,'gear':0)"
1401,49.07897306000814,135,"(124.5434799194336,109.61570739746094,15.277984619140625)","(-44.99999237060547,-0.01464843563735485,0.0)","(134.5428924560547,109.61341857910156,0.27907535433769226)","(0.5121207237243652,-0.009552001021802425,-1.114288330078125)","Vector3D(x=0.003331, y=0.047122, z=-0.043919)","('throttle':(0.0,),'brake':(0.23393258452415466,),'steering':(5.570462963078171e-05,),'hand_brake':False,'gear':0)"
1402,49.1289730607532,135,"(124.54288482666016,109.61508178710938,15.279075622558594)","(-44.99999237060547,-0.009552001021802425,2.9477981167147504e-10)","(134.542236328125,109.61373138427734,0.27600112557411194)","(0.3997846245765686,-0.005645751487463713,-0.8566895127296448)","Vector3D(x=0.003074, y=0.039298, z=-0.095924)","('throttle':(0.0,),'brake':(0.32910245656967163,),'steering':(2.9010734579060227e-05,),'hand_brake':False,'gear':0)"
1403,49.178973061498255,135,"(124.542236328125,109.61471557617188,15.2760009765625)","(-44.99999237060547,-0.005645751487463713,0.0)","(134.5417022705078,109.61398315429688,0.2716955244541168)","(0.30212655663490295,-0.003173828125,-0.651885986328125)","Vector3D(x=0.002509, y=0.030444, z=-0.103261)","('throttle':(0.0,),'brake':(0.25317853689193726,),'steering':(-1.179706487164367e-05,),'hand_brake':False,'gear':0)"
1404,49.22897306224331,135,"(124.54169464111328,109.61454010009766,15.271695137023926)","(-44.99999237060547,-0.0031738271936774254,1.4738990583573752e-10)","(134.54124450683594,109.61416625976562,0.26749616861343384)","(0.223866268992424,-0.0017089841421693563,-0.49423202872276306)","Vector3D(x=0.001934, y=0.023057, z=-0.091918)","('throttle':(0.0,),'brake':(0.2430620640516281,),'steering':(-2.1237307009869255e-05,),'hand_brake':False,'gear':0)"
1405,49.27897306298837,135,"(124.5412368774414,109.61446380615234,15.267496109008789)","(-44.99999237060547,-0.0017089839093387127,0.0)","(134.54090881347656,109.61429595947266,0.26392120122909546)","(0.16382208466529846,-0.0008850098238326609,-0.374267578125)","Vector3D(x=0.001447, y=0.017354, z=-0.074737)","('throttle':(0.0,),'brake':(0.2721168100833893,),'steering':(-1.1681236173899379e-05,),'hand_brake':False,'gear':0)"
1406,49.32897306373343,135,"(124.54090881347656,109.61444854736328,15.263920783996582)","(-44.99999237060547,-0.0008850095910020173,-3.684747645893438e-11)","(134.5406494140625,109.61439514160156,0.2610897421836853)","(0.11891358345746994,-0.00039672854472883046,-0.28326416015625)","Vector3D(x=0.001063, y=0.013051, z=-0.057618)","('throttle':(0.0,),'brake':(0.30559447407722473,),'steering':(-2.7320265871821903e-06,),'hand_brake':False,'gear':0)"
1407,49.37897306447849,135,"(124.54064178466797,109.61446380615234,15.261088371276855)","(-44.99999237060547,-0.0003967283992096782,1.842373822946719e-11)","(134.54046630859375,109.61446380615234,0.25894689559936523)","(0.08585547655820847,-0.00015258787607308477,-0.2143859565258026)","Vector3D(x=0.000773, y=0.009824, z=-0.042887)","('throttle':(0.0,),'brake':(0.3397335410118103,),'steering':(-4.018128038296709e-06,),'hand_brake':False,'gear':0)"
