Frame,Timestamp,ActorID,ActorType,DeltaAcceleration(m/s),ChangePos,MayRapidAcceleration/MayRapiDeceleration
1743,64.65394624508917,135,vehicle.lincoln.mkz_2017,14.610403385735209,"Transform(Location(x=168.413712, y=191.893860, z=0.266801), Rotation(pitch=0.662228, yaw=-0.017853, roll=-1.637909))",MayRapidAcceleration
1745,64.75394624657929,135,vehicle.lincoln.mkz_2017,-7.641411473491201,"Transform(Location(x=168.413452, y=191.893127, z=0.277984), Rotation(pitch=0.618890, yaw=-0.014679, roll=-1.407684))",MayRapiDeceleration
1780,66.50394627265632,135,vehicle.lincoln.mkz_2017,8.95165515717187,"Transform(Location(x=168.425522, y=191.894485, z=0.253510), Rotation(pitch=0.028625, yaw=-0.000183, roll=-0.000153))",MayRapidAcceleration
1782,66.60394627414644,135,vehicle.lincoln.mkz_2017,8.994619152450763,"Transform(Location(x=168.467514, y=191.894501, z=0.253600), Rotation(pitch=0.018230, yaw=-0.001038, roll=-0.000153))",MayRapidAcceleration
1783,66.6539462748915,135,vehicle.lincoln.mkz_2017,-10.03851143385604,"Transform(Location(x=168.474365, y=191.894058, z=0.253716), Rotation(pitch=0.004815, yaw=-0.017151, roll=0.005579))",MayRapiDeceleration
1831,69.05394631065428,135,vehicle.lincoln.mkz_2017,8.512780959629964,"Transform(Location(x=172.793213, y=191.661057, z=0.254205), Rotation(pitch=-0.051541, yaw=-2.812592, roll=0.001224))",MayRapidAcceleration
1832,69.10394631139934,135,vehicle.lincoln.mkz_2017,12.143791850509553,"Transform(Location(x=172.823517, y=191.659607, z=0.254933), Rotation(pitch=-0.135224, yaw=-2.811279, roll=-0.000031))",MayRapidAcceleration
1833,69.1539463121444,135,vehicle.lincoln.mkz_2017,-18.72659701831695,"Transform(Location(x=172.823273, y=191.659622, z=0.255356), Rotation(pitch=-0.184019, yaw=-2.811524, roll=0.000000))",MayRapiDeceleration
1952,75.10394640080631,135,vehicle.lincoln.mkz_2017,18.327248161842125,"Transform(Location(x=187.848663, y=190.474579, z=0.254572), Rotation(pitch=-0.093758, yaw=-17.049236, roll=-0.010468))",MayRapidAcceleration
1954,75.20394640229642,135,vehicle.lincoln.mkz_2017,-16.86137900808854,"Transform(Location(x=187.858551, y=190.471130, z=0.255471), Rotation(pitch=-0.197174, yaw=-17.142408, roll=-0.061829))",MayRapiDeceleration
2043,79.65394646860659,135,vehicle.lincoln.mkz_2017,18.01417026023355,"Transform(Location(x=190.882645, y=187.800003, z=0.254677), Rotation(pitch=-0.105772, yaw=-45.945877, roll=-0.041809))",MayRapidAcceleration
2044,79.70394646935165,135,vehicle.lincoln.mkz_2017,-9.193004350867383,"Transform(Location(x=190.886719, y=187.795700, z=0.255407), Rotation(pitch=-0.189729, yaw=-46.031754, roll=-0.113922))",MayRapiDeceleration
2045,79.75394647009671,135,vehicle.lincoln.mkz_2017,-13.574190547433238,"Transform(Location(x=190.886658, y=187.795685, z=0.255461), Rotation(pitch=-0.196047, yaw=-46.031715, roll=-0.108734))",MayRapiDeceleration
2103,82.65394651331007,135,vehicle.lincoln.mkz_2017,19.224448640816053,"Transform(Location(x=192.148224, y=184.338837, z=0.254376), Rotation(pitch=-0.071109, yaw=-70.991478, roll=-0.022461))",MayRapidAcceleration
2104,82.70394651405513,135,vehicle.lincoln.mkz_2017,-18.493170000438106,"Transform(Location(x=192.151306, y=184.324844, z=0.254805), Rotation(pitch=-0.120546, yaw=-71.079216, roll=-0.040527))",MayRapiDeceleration
2106,82.80394651554525,135,vehicle.lincoln.mkz_2017,8.10694716166752,"Transform(Location(x=192.156830, y=184.288986, z=0.254738), Rotation(pitch=-0.112889, yaw=-71.303169, roll=-0.038269))",MayRapidAcceleration
2107,82.8539465162903,135,vehicle.lincoln.mkz_2017,-11.72620235665376,"Transform(Location(x=192.156830, y=184.288986, z=0.254717), Rotation(pitch=-0.110444, yaw=-71.303177, roll=-0.043274))",MayRapiDeceleration
2385,96.75394672341645,135,vehicle.lincoln.mkz_2017,8.423700512470397,"Transform(Location(x=194.276199, y=163.457947, z=0.254018), Rotation(pitch=-0.029964, yaw=-87.677658, roll=-0.001434))",MayRapidAcceleration
2386,96.8039467241615,135,vehicle.lincoln.mkz_2017,-6.587315691043223,"Transform(Location(x=194.276169, y=163.454910, z=0.254058), Rotation(pitch=-0.034609, yaw=-87.683342, roll=0.000037))",MayRapiDeceleration
2478,101.40394679270685,135,vehicle.lincoln.mkz_2017,11.199990632033632,"Transform(Location(x=194.310089, y=160.409561, z=0.254080), Rotation(pitch=-0.037081, yaw=-88.926842, roll=-0.000061))",MayRapidAcceleration
2479,101.4539467934519,135,vehicle.lincoln.mkz_2017,-11.483505890008098,"Transform(Location(x=194.310165, y=160.406555, z=0.254192), Rotation(pitch=-0.049956, yaw=-88.926910, roll=-0.000458))",MayRapiDeceleration
2486,101.80394679866731,135,vehicle.lincoln.mkz_2017,9.417399954304,"Transform(Location(x=194.311584, y=160.310516, z=0.253890), Rotation(pitch=-0.015259, yaw=-88.965477, roll=-0.000519))",MayRapidAcceleration
2487,101.85394679941237,135,vehicle.lincoln.mkz_2017,-8.380803455209485,"Transform(Location(x=194.311661, y=160.307587, z=0.253981), Rotation(pitch=-0.025757, yaw=-88.965820, roll=-0.000580))",MayRapiDeceleration
