Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
3511,159.72496939450502,135,"(156.52989196777344,191.644287109375,15.253758430480957)","(-44.99999237060547,-0.00012207027612021193,0.0)","(166.5327911376953,191.6488494873047,0.23412731289863586)","(0.4976270794868469,-0.010009765625,-1.4489744901657104)","Vector3D(x=-0.011703, y=-0.252051, z=1.141127)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-1.4811634220624034e-15,),'hand_brake':False,'gear':0)"
3512,159.77496939525008,135,"(156.5327911376953,191.6505889892578,15.234127044677734)","(-44.99999237060547,-0.010009764693677425,0.0)","(166.53370666503906,191.64385986328125,0.2668006718158722)","(0.6622346043586731,-0.0178527794778347,-1.637908935546875)","Vector3D(x=-0.001360, y=-0.048164, z=0.439710)","('throttle':(0.0,),'brake':(0.15571215748786926,),'steering':(-2.0591596694430336e-05,),'hand_brake':False,'gear':0)"
3513,159.82496939599514,135,"(156.53370666503906,191.64697265625,15.266799926757812)","(-44.99999237060547,-0.01785278134047985,-5.895596233429501e-10)","(166.533447265625,191.64312744140625,0.2779839336872101)","(0.6189107298851013,-0.014678954146802425,-1.407714605331421)","Vector3D(x=0.002487, y=0.041610, z=0.103042)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-0.00014985070447437465,),'hand_brake':False,'gear':0)"
3514,159.8749693967402,135,"(156.533447265625,191.6456756591797,15.277982711791992)","(-44.99999237060547,-0.01467895321547985,0.0)","(166.5328826904297,191.6433868408203,0.27907511591911316)","(0.5121207237243652,-0.009552001021802425,-1.1142578125)","Vector3D(x=0.003332, y=0.047122, z=-0.043918)","('throttle':(0.0,),'brake':(0.2342059463262558,),'steering':(1.2044790310028475e-05,),'hand_brake':False,'gear':0)"
3515,159.92496939748526,135,"(156.5328826904297,191.64505004882812,15.279074668884277)","(-44.99999237060547,-0.009552001021802425,2.9477981167147504e-10)","(166.53228759765625,191.6437225341797,0.2760009765625)","(0.3997846245765686,-0.005676268599927425,-0.8566895127296448)","Vector3D(x=0.003075, y=0.039299, z=-0.095924)","('throttle':(0.0,),'brake':(0.3291066288948059,),'steering':(3.089287247348693e-06,),'hand_brake':False,'gear':0)"
3516,159.97496939823031,135,"(156.53228759765625,191.6446990966797,15.2760009765625)","(-44.99999237060547,-0.005676268134266138,2.9477981167147504e-10)","(166.53170776367188,191.64393615722656,0.2716953456401825)","(0.30211973190307617,-0.0032043459359556437,-0.651885986328125)","Vector3D(x=0.002509, y=0.030444, z=-0.103261)","('throttle':(0.0,),'brake':(0.2531362473964691,),'steering':(-6.29033138466184e-06,),'hand_brake':False,'gear':0)"
3517,160.02496939897537,135,"(156.53170776367188,191.6444854736328,15.271695137023926)","(-44.99999237060547,-0.003204345004633069,-1.4738990583573752e-10)","(166.53126525878906,191.6441192626953,0.2674960196018219)","(0.223866268992424,-0.0017395017202943563,-0.49423202872276306)","Vector3D(x=0.001934, y=0.023056, z=-0.091916)","('throttle':(0.0,),'brake':(0.2431023120880127,),'steering':(-6.895506885484792e-06,),'hand_brake':False,'gear':0)"
3518,160.07496939972043,135,"(156.53126525878906,191.64442443847656,15.267496109008789)","(-44.99999237060547,-0.0017395016038790345,-7.369495291786876e-11)","(166.5309295654297,191.64425659179688,0.2639210522174835)","(0.16382208466529846,-0.0008850098238326609,-0.3742370307445526)","Vector3D(x=0.001447, y=0.017353, z=-0.074736)","('throttle':(0.0,),'brake':(0.27212101221084595,),'steering':(-3.842783826257801e-06,),'hand_brake':False,'gear':0)"
3519,160.1249694004655,135,"(156.5309295654297,191.6444091796875,15.263920783996582)","(-44.99999237060547,-0.0008850095910020173,-3.684747645893438e-11)","(166.5307159423828,191.6443328857422,0.2610897719860077)","(0.11890675872564316,-0.0004272460355423391,-0.2832641303539276)","Vector3D(x=0.001063, y=0.013050, z=-0.057618)","('throttle':(0.0,),'brake':(0.30562737584114075,),'steering':(-2.1255016235954827e-06,),'hand_brake':False,'gear':0)"
3520,160.17496940121055,135,"(156.5307159423828,191.6444091796875,15.261088371276855)","(-44.99999237060547,-0.0004272459773346782,0.0)","(166.530517578125,191.6444091796875,0.25894683599472046)","(0.08585547655820847,-0.00015258787607308477,-0.2143859565258026)","Vector3D(x=0.000773, y=0.009824, z=-0.042889)","('throttle':(0.0,),'brake':(0.33972030878067017,),'steering':(-1.5924399576761061e-06,),'hand_brake':False,'gear':0)"
3521,160.2249694019556,135,"(156.530517578125,191.64442443847656,15.258946418762207)","(-44.99999237060547,-0.00015258784696925431,0.0)","(166.5303497314453,191.6444549560547,0.25737452507019043)","(0.06174490600824356,-3.0517578125e-05,-0.162261962890625)","Vector3D(x=0.000558, y=0.007404, z=-0.031134)","('throttle':(0.0,),'brake':(0.3698781430721283,),'steering':(-1.166953097708756e-06,),'hand_brake':False,'gear':0)"
3522,160.27496940270066,135,"(156.5303497314453,191.6444549560547,15.257373809814453)","(-44.99999237060547,-3.0517569030052982e-05,0.0)","(166.5302276611328,191.6444854736328,0.25624725222587585)","(0.04432109370827675,5.753904042649083e-05,-0.1228027269244194)","Vector3D(x=0.000402, y=0.005587, z=-0.022185)","('throttle':(0.0,),'brake':(0.38600867986679077,),'steering':(-5.297069378684682e-07,),'hand_brake':False,'gear':0)"
3523,160.32496940344572,135,"(156.5302276611328,191.64447021484375,15.256247520446777)","(-44.99999237060547,-3.0517569030052982e-05,0.0)","(166.53013610839844,191.64450073242188,0.2554531395435333)","(0.03176720812916756,9.990879334509373e-05,-0.0929260104894638)","Vector3D(x=0.000288, y=0.004219, z=-0.015577)","('throttle':(0.0,),'brake':(0.40046635270118713,),'steering':(-1.8533246759488975e-07,),'hand_brake':False,'gear':0)"
3524,160.37496940419078,135,"(156.53013610839844,191.6444854736328,15.255452156066895)","(-44.99999237060547,9.990874968934804e-05,0.0)","(166.5300750732422,191.64454650878906,0.2549018859863281)","(0.022730868309736252,0.00012293881445657462,-0.070343017578125)","Vector3D(x=0.000207, y=0.003188, z=-0.010807)","('throttle':(0.0,),'brake':(0.34055399894714355,),'steering':(-1.5037473133361345e-07,),'hand_brake':False,'gear':0)"
3525,160.42496940493584,135,"(156.5300750732422,191.64453125,15.254901885986328)","(-44.99999237060547,9.990874968934804e-05,0.0)","(166.530029296875,191.64454650878906,0.2545236051082611)","(0.016262680292129517,0.00013544426474254578,-0.0532226525247097)","Vector3D(x=0.000148, y=0.002410, z=-0.007433)","('throttle':(0.0,),'brake':(0.2521761357784271,),'steering':(-1.570951582152702e-07,),'hand_brake':False,'gear':0)"
3526,160.4749694056809,135,"(156.530029296875,191.64450073242188,15.254522323608398)","(-44.99999237060547,9.990874968934804e-05,0.0)","(166.52999877929688,191.64454650878906,0.25426650047302246)","(0.01162498164921999,0.00014223105972632766,-0.0402831993997097)","Vector3D(x=0.000106, y=0.001823, z=-0.005065)","('throttle':(0.0,),'brake':(0.18744295835494995,),'steering':(-2.2564586288353894e-07,),'hand_brake':False,'gear':0)"
3527,160.52496940642595,135,"(156.52999877929688,191.64450073242188,15.254265785217285)","(-44.99999237060547,9.990874968934804e-05,0.0)","(166.5299835205078,191.64459228515625,0.2540934681892395)","(0.008312339894473553,0.000145915531902574,-0.03048705868422985)","Vector3D(x=0.000076, y=0.001379, z=-0.003431)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-4.952327614660135e-08,),'hand_brake':False,'gear':0)"
3528,160.574969407171,135,"(156.5299835205078,191.64456176757812,15.2540922164917)","(-44.99999237060547,9.990874968934804e-05,0.0)","(166.5299530029297,191.64462280273438,0.25397777557373047)","(0.0059422641061246395,0.00014791749708820134,-0.02307128719985485)","Vector3D(x=0.000054, y=0.001044, z=-0.002308)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-7.467561857765759e-08,),'hand_brake':False,'gear':0)"
3529,160.62496940791607,135,"(156.5299530029297,191.64459228515625,15.25397777557373)","(-44.99999237060547,9.990874968934804e-05,0.0)","(166.52993774414062,191.6446075439453,0.25390100479125977)","(0.004241547081619501,0.0001490072172600776,-0.01745605282485485)","Vector3D(x=0.000039, y=0.000789, z=-0.001547)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-1.4834807871011435e-07,),'hand_brake':False,'gear':0)"
3530,160.67496940866113,135,"(156.52993774414062,191.64456176757812,15.253899574279785)","(-44.99999237060547,9.990874968934804e-05,0.0)","(166.52993774414062,191.6446075439453,0.25390100479125977)","(0.004241547081619501,0.0001490072172600776,-0.01745605282485485)","Vector3D(x=0.000000, y=0.000000, z=0.000000)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-1.1936614896512765e-07,),'hand_brake':False,'gear':0)"
3531,160.72496940940619,135,"(156.52993774414062,191.64456176757812,15.253899574279785)","(-44.99999237060547,9.990874968934804e-05,0.0)","(166.52993774414062,191.64456176757812,0.25384634733200073)","(0.002807207638397813,0.00014951008779462427,-0.011657713912427425)","Vector3D(x=0.000014, y=0.000038, z=-0.000406)","('throttle':(0.15700000524520874,),'brake':(0.0,),'steering':(-1.0714037301795543e-07,),'hand_brake':False,'gear':0)"
3532,160.77496941015124,135,"(156.52993774414062,191.64453125,15.253846168518066)","(-44.99999237060547,9.990874968934804e-05,0.0)","(166.52993774414062,191.64454650878906,0.25382912158966064)","(0.0022403020411729813,0.00014952851051930338,-0.00909423828125)","Vector3D(x=0.000015, y=0.000032, z=-0.000452)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-2.4223787420396548e-08,),'hand_brake':False,'gear':0)"
3533,160.8249694108963,135,"(156.52993774414062,191.64450073242188,15.253829002380371)","(-44.99999237060547,9.990874968934804e-05,0.0)","(166.52992248535156,191.64454650878906,0.253812313079834)","(0.0017143774311989546,0.00014953270147088915,-0.006988524924963713)","Vector3D(x=0.000013, y=0.000025, z=-0.000404)","('throttle':(0.9208961129188538,),'brake':(0.0,),'steering':(-0.0006774390349164605,),'hand_brake':False,'gear':0)"
3534,160.87496941164136,135,"(156.52992248535156,191.64450073242188,15.253811836242676)","(-44.99999237060547,9.990874968934804e-05,0.0)","(166.52992248535156,191.64453125,0.2537980079650879)","(0.0012772453483194113,0.0001495304750278592,-0.005340575706213713)","Vector3D(x=0.000010, y=0.000019, z=-0.000330)","('throttle':(0.7138555645942688,),'brake':(0.0,),'steering':(-0.000916504708584398,),'hand_brake':False,'gear':0)"
3535,160.92496941238642,135,"(156.52992248535156,191.6444854736328,15.25379753112793)","(-44.99999237060547,9.990874968934804e-05,0.0)","(166.52992248535156,191.64450073242188,0.25378668308258057)","(0.0009357358794659376,0.00014952491619624197,-0.004058837424963713)","Vector3D(x=0.000008, y=0.000015, z=-0.000257)","('throttle':(0.7439621090888977,),'brake':(0.0,),'steering':(-0.001314610242843628,),'hand_brake':False,'gear':0)"
