Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
1618,76.35141621204093,135,"(-7.563689231872559,135.30010986328125,15.253758430480957)","(-44.9999885559082,89.99896240234375,-2.4148362172127236e-06)","(-7.568848133087158,145.3028106689453,0.23412734270095825)","(0.49762022495269775,89.98998260498047,-1.4489744901657104)","Vector3D(x=0.252050, y=-0.011703, z=1.141123)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(3.1231041795463954e-16,),'hand_brake':False,'gear':0)"
1619,76.40141621278599,135,"(-7.570596694946289,135.3028106689453,15.234127044677734)","(-44.9999885559082,89.9899673461914,0.0)","(-7.563882350921631,145.30372619628906,0.2668006420135498)","(0.6622482538223267,89.98216247558594,-1.6379090547561646)","Vector3D(x=0.048163, y=-0.001363, z=0.439713)","('throttle':(0.0,),'brake':(0.15570813417434692,),'steering':(-0.00011019033991033211,),'hand_brake':False,'gear':0)"
1620,76.45141621353105,135,"(-7.566995620727539,135.30372619628906,15.266799926757812)","(-45.000003814697266,89.98216247558594,0.0)","(-7.563149929046631,145.30349731445312,0.27798372507095337)","(0.6189175844192505,89.9853286743164,-1.40771484375)","Vector3D(x=-0.041609, y=0.002486, z=0.103042)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-0.00010881994239753112,),'hand_brake':False,'gear':0)"
1621,76.5014162142761,135,"(-7.565710067749023,135.30349731445312,15.277982711791992)","(-44.9999885559082,89.98533630371094,0.0)","(-7.563416481018066,145.3029022216797,0.27907493710517883)","(0.5121275782585144,89.99042510986328,-1.114258050918579)","Vector3D(x=-0.047121, y=0.003331, z=-0.043920)","('throttle':(0.0,),'brake':(0.23420439660549164,),'steering':(5.8085013733943924e-05,),'hand_brake':False,'gear':0)"
1622,76.55141621502116,135,"(-7.565087795257568,135.3029022216797,15.279074668884277)","(-44.9999885559082,89.99041748046875,-2.4148362172127236e-06)","(-7.563724040985107,145.30224609375,0.2760007381439209)","(0.39979827404022217,89.99433135986328,-0.856658935546875)","Vector3D(x=-0.039298, y=0.003074, z=-0.095925)","('throttle':(0.0,),'brake':(0.32910290360450745,),'steering':(1.4775677300349344e-05,),'hand_brake':False,'gear':0)"
1623,76.60141621576622,135,"(-7.564713478088379,135.30224609375,15.2760009765625)","(-44.9999885559082,89.99433135986328,-4.829672434425447e-06)","(-7.56397008895874,145.3017120361328,0.27169525623321533)","(0.3021334111690521,89.99681091308594,-0.651885986328125)","Vector3D(x=-0.030443, y=0.002509, z=-0.103261)","('throttle':(0.0,),'brake':(0.25313836336135864,),'steering':(-5.707164746127091e-06,),'hand_brake':False,'gear':0)"
1624,76.65141621651128,135,"(-7.564526081085205,135.3017120361328,15.271695137023926)","(-44.9999885559082,89.99678802490234,0.0)","(-7.564152240753174,145.30125427246094,0.26749613881111145)","(0.2238730937242508,89.99826049804688,-0.49423208832740784)","Vector3D(x=-0.023057, y=0.001934, z=-0.091914)","('throttle':(0.0,),'brake':(0.24309968948364258,),'steering':(-9.958766895579174e-06,),'hand_brake':False,'gear':0)"
1625,76.70141621725634,135,"(-7.564455986022949,135.30125427246094,15.267496109008789)","(-44.9999885559082,89.99824523925781,0.0)","(-7.56428337097168,145.30091857910156,0.2639211118221283)","(0.16382890939712524,89.99910736083984,-0.37423697113990784)","Vector3D(x=-0.017353, y=0.001447, z=-0.074737)","('throttle':(0.0,),'brake':(0.272122859954834,),'steering':(-5.335234618542017e-06,),'hand_brake':False,'gear':0)"
1626,76.7514162180014,135,"(-7.564438819885254,135.30091857910156,15.263920783996582)","(-44.9999885559082,89.99909210205078,0.0)","(-7.5643792152404785,145.3006591796875,0.26108986139297485)","(0.11891358345746994,89.99957275390625,-0.28326416015625)","Vector3D(x=-0.013051, y=0.001063, z=-0.057622)","('throttle':(0.0,),'brake':(0.30562543869018555,),'steering':(-2.9270809136505704e-06,),'hand_brake':False,'gear':0)"
1627,76.80141621874645,135,"(-7.564453601837158,135.3006591796875,15.261089324951172)","(-44.9999885559082,89.99954986572266,-2.4148362172127236e-06)","(-7.56444787979126,145.30047607421875,0.25894683599472046)","(0.08585547655820847,89.99983978271484,-0.21438592672348022)","Vector3D(x=-0.009824, y=0.000773, z=-0.042887)","('throttle':(0.0,),'brake':(0.3397107720375061,),'steering':(-1.8301416275789961e-06,),'hand_brake':False,'gear':0)"
1628,76.85141621949151,135,"(-7.564476013183594,135.30047607421875,15.258946418762207)","(-45.000003814697266,89.99981689453125,2.414836444586399e-06)","(-7.5644989013671875,145.30035400390625,0.2573745548725128)","(0.06175856664776802,89.99996948242188,-0.162261962890625)","Vector3D(x=-0.007404, y=0.000559, z=-0.031137)","('throttle':(0.0,),'brake':(0.3698820173740387,),'steering':(-1.3313083400134929e-06,),'hand_brake':False,'gear':0)"
1629,76.90141622023657,135,"(-7.564504146575928,135.30035400390625,15.257373809814453)","(-45.000003814697266,89.99994659423828,4.829672889172798e-06)","(-7.5645365715026855,145.3002471923828,0.25624725222587585)","(0.04432109370827675,90.00007629394531,-0.12280271202325821)","Vector3D(x=-0.005586, y=0.000402, z=-0.022182)","('throttle':(0.0,),'brake':(0.38604971766471863,),'steering':(-9.874463557935087e-07,),'hand_brake':False,'gear':0)"
1630,76.95141622098163,135,"(-7.564523220062256,135.3002471923828,15.256247520446777)","(-44.99999237060547,90.00006866455078,2.414836444586399e-06)","(-7.5645647048950195,145.30015563964844,0.25545328855514526)","(0.03176720812916756,90.00009155273438,-0.09292600303888321)","Vector3D(x=-0.004219, y=0.000288, z=-0.015578)","('throttle':(0.0,),'brake':(0.4004751145839691,),'steering':(-2.760811810276209e-07,),'hand_brake':False,'gear':0)"
1631,77.00141622172669,135,"(-7.564548015594482,135.30015563964844,15.255452156066895)","(-44.99999237060547,90.00006866455078,2.414836444586399e-06)","(-7.564584732055664,145.30010986328125,0.2549019157886505)","(0.022730868309736252,90.0001220703125,-0.070343017578125)","Vector3D(x=-0.003188, y=0.000207, z=-0.010808)","('throttle':(0.0,),'brake':(0.34056299924850464,),'steering':(-6.052155043789753e-08,),'hand_brake':False,'gear':0)"
1632,77.05141622247174,135,"(-7.564562797546387,135.30010986328125,15.254901885986328)","(-44.99999237060547,90.00006866455078,2.414836444586399e-06)","(-7.564600467681885,145.300048828125,0.2545236647129059)","(0.016262680292129517,90.0001449584961,-0.0532226525247097)","Vector3D(x=-0.002410, y=0.000148, z=-0.007431)","('throttle':(0.0,),'brake':(0.2522542476654053,),'steering':(-8.46336547510873e-08,),'hand_brake':False,'gear':0)"
1633,77.1014162232168,135,"(-7.5645751953125,135.300048828125,15.254522323608398)","(-44.99999237060547,90.00006866455078,2.414836444586399e-06)","(-7.56461238861084,145.30003356933594,0.2542665898799896)","(0.01162498164921999,90.0001449584961,-0.040283203125)","Vector3D(x=-0.001823, y=0.000106, z=-0.005066)","('throttle':(0.0,),'brake':(0.18734030425548553,),'steering':(-1.2896580869892205e-07,),'hand_brake':False,'gear':0)"
1635,77.20141622470692,135,"(-7.5645976066589355,135.3000030517578,15.2540922164917)","(-44.99999237060547,90.00006866455078,2.414836444586399e-06)","(-7.564627647399902,145.29998779296875,0.25397783517837524)","(0.005935434252023697,90.00013732910156,-0.02307128719985485)","Vector3D(x=-0.001043, y=0.000054, z=-0.002310)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-9.412708124045821e-08,),'hand_brake':False,'gear':0)"
