Frame,Timestamp,ActorID,ActorType,DeltaAcceleration(m/s),ChangePos,MayRapidAcceleration/MayRapiDeceleration
1526,75.98408163478598,135,vehicle.lincoln.mkz_2017,23.37365445649309,"Transform(Location(x=164.662796, y=241.338837, z=0.234127), Rotation(pitch=0.497607, yaw=-0.010071, roll=-1.448944))",MayRapidAcceleration
1527,76.03408163553104,135,vehicle.lincoln.mkz_2017,-8.76334954569142,"Transform(Location(x=164.663712, y=241.333862, z=0.266800), Rotation(pitch=0.662235, yaw=-0.017914, roll=-1.637879))",MayRapiDeceleration
1528,76.0840816362761,135,vehicle.lincoln.mkz_2017,-7.641289111219082,"Transform(Location(x=164.663452, y=241.333115, z=0.277984), Rotation(pitch=0.618911, yaw=-0.014740, roll=-1.407684))",MayRapiDeceleration
1814,90.3840818493627,135,vehicle.lincoln.mkz_2017,8.04882124859666,"Transform(Location(x=174.077499, y=241.209091, z=0.253955), Rotation(pitch=-0.022731, yaw=-0.982483, roll=0.000166))",MayRapidAcceleration
1816,90.48408185085282,135,vehicle.lincoln.mkz_2017,-6.948671112925799,"Transform(Location(x=174.080429, y=241.209015, z=0.254006), Rotation(pitch=-0.028591, yaw=-0.982422, roll=0.000064))",MayRapiDeceleration
1845,91.9340818724595,135,vehicle.lincoln.mkz_2017,8.485755891803004,"Transform(Location(x=174.419189, y=241.203506, z=0.253930), Rotation(pitch=-0.019869, yaw=-1.008270, roll=0.000160))",MayRapidAcceleration
1846,91.98408187320456,135,vehicle.lincoln.mkz_2017,-7.814165961384264,"Transform(Location(x=174.422119, y=241.203430, z=0.253997), Rotation(pitch=-0.027587, yaw=-1.008209, roll=0.000065))",MayRapiDeceleration
1897,94.53408191120252,135,vehicle.lincoln.mkz_2017,6.630385147844414,"Transform(Location(x=175.053772, y=241.192657, z=0.253960), Rotation(pitch=-0.023339, yaw=-0.994690, roll=0.000047))",MayRapidAcceleration
1898,94.58408191194758,135,vehicle.lincoln.mkz_2017,-6.9292247338756985,"Transform(Location(x=175.053711, y=241.192657, z=0.254012), Rotation(pitch=-0.029329, yaw=-0.994690, roll=0.000035))",MayRapiDeceleration
1944,96.88408194622025,135,vehicle.lincoln.mkz_2017,12.05801769876627,"Transform(Location(x=175.244843, y=241.189667, z=0.253890), Rotation(pitch=-0.015286, yaw=-0.977051, roll=-0.000244))",MayRapidAcceleration
1946,96.98408194771037,135,vehicle.lincoln.mkz_2017,-10.804260638120533,"Transform(Location(x=175.247864, y=241.189590, z=0.254030), Rotation(pitch=-0.031433, yaw=-0.976929, roll=0.000084))",MayRapiDeceleration
2244,111.88408216973767,135,vehicle.lincoln.mkz_2017,20.815922635804043,"Transform(Location(x=185.375992, y=242.138855, z=0.254495), Rotation(pitch=-0.084872, yaw=17.519821, roll=0.034017))",MayRapidAcceleration
2245,111.93408217048272,135,vehicle.lincoln.mkz_2017,-21.326328901313808,"Transform(Location(x=185.384766, y=242.143982, z=0.254815), Rotation(pitch=-0.121789, yaw=17.584330, roll=0.058294))",MayRapiDeceleration
2317,115.5340822241269,135,vehicle.lincoln.mkz_2017,15.240938189684766,"Transform(Location(x=187.533707, y=244.774216, z=0.254117), Rotation(pitch=-0.041323, yaw=54.191395, roll=0.021641))",MayRapidAcceleration
2318,115.58408222487196,135,vehicle.lincoln.mkz_2017,-13.342081744401078,"Transform(Location(x=187.544922, y=244.798721, z=0.254506), Rotation(pitch=-0.086088, yaw=54.464157, roll=0.060854))",MayRapiDeceleration
2513,125.33408237015828,135,vehicle.lincoln.mkz_2017,20.458274512084678,"Transform(Location(x=189.384796, y=259.097168, z=0.254350), Rotation(pitch=-0.068145, yaw=84.883240, roll=0.001411))",MayRapidAcceleration
2514,125.38408237090334,135,vehicle.lincoln.mkz_2017,-19.08415116800222,"Transform(Location(x=189.385757, y=259.108368, z=0.254678), Rotation(pitch=-0.105929, yaw=84.886047, roll=0.002081))",MayRapiDeceleration
2681,133.73408249532804,135,vehicle.lincoln.mkz_2017,8.401860659514716,"Transform(Location(x=189.659180, y=263.194427, z=0.253954), Rotation(pitch=-0.022581, yaw=86.279030, roll=0.000832))",MayRapidAcceleration
2682,133.7840824960731,135,vehicle.lincoln.mkz_2017,-7.813495142355042,"Transform(Location(x=189.659332, y=263.197388, z=0.254016), Rotation(pitch=-0.029732, yaw=86.279709, roll=0.000670))",MayRapiDeceleration
