Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
1192,39.22146265394986,135,"(136.35400390625,227.11056518554688,15.253758430480957)","(-45.000003814697266,-89.99662017822266,0.0)","(136.34893798828125,217.10731506347656,0.2341170459985733)","(0.498829185962677,-90.0101318359375,-1.4497679471969604)","Vector3D(x=-0.248462, y=0.015298, z=1.141123)","('throttle':(0.0,),'brake':(0.699999988079071,),'steering':(-0.03696117177605629,),'hand_brake':False,'gear':0)"
1193,39.271462654694915,135,"(136.35069274902344,227.10731506347656,15.23411750793457)","(-44.9999885559082,-90.01011657714844,0.0)","(136.34410095214844,217.1064453125,0.26674848794937134)","(0.6682724952697754,-90.01824188232422,-1.6385499238967896)","Vector3D(x=-0.046315, y=0.002125, z=0.439707)","('throttle':(0.0,),'brake':(0.41296297311782837,),'steering':(-0.0318160280585289,),'hand_brake':False,'gear':0)"
1194,39.32146265543997,135,"(136.34727478027344,227.1064453125,15.26674747467041)","(-44.99998092651367,-90.01820373535156,-2.4148362172127236e-06)","(136.34339904785156,217.10667419433594,0.27791887521743774)","(0.626369297504425,-90.01512908935547,-1.4074400663375854)","Vector3D(x=0.041831, y=-0.002921, z=0.103041)","('throttle':(0.0,),'brake':(0.41483744978904724,),'steering':(-0.028243394568562508,),'hand_brake':False,'gear':0)"
1195,39.37146265618503,135,"(136.34603881835938,227.10667419433594,15.277918815612793)","(-44.9999885559082,-90.01512908935547,0.0)","(136.3436737060547,217.10723876953125,0.2790262997150421)","(0.5176941752433777,-90.00994873046875,-1.113800048828125)","Vector3D(x=0.047364, y=-0.003954, z=-0.043913)","('throttle':(0.0,),'brake':(0.5433275103569031,),'steering':(-0.031753040850162506,),'hand_brake':False,'gear':0)"
1196,39.42146265693009,135,"(136.3454132080078,227.10723876953125,15.279025077819824)","(-45.000003814697266,-90.00994873046875,2.414836444586399e-06)","(136.343994140625,217.1078643798828,0.27597615122795105)","(0.4026122987270355,-90.00597381591797,-0.8562009930610657)","Vector3D(x=0.039487, y=-0.003674, z=-0.095922)","('throttle':(0.0,),'brake':(0.6088672280311584,),'steering':(-0.03686012327671051,),'hand_brake':False,'gear':0)"
1197,39.47146265767515,135,"(136.34503173828125,227.1078643798828,15.275976181030273)","(-44.9999885559082,-90.00594329833984,0.0)","(136.34425354003906,217.10836791992188,0.27168989181518555)","(0.30274128913879395,-90.00340270996094,-0.651458740234375)","Vector3D(x=0.030578, y=-0.002962, z=-0.103259)","('throttle':(0.0,),'brake':(0.5538190603256226,),'steering':(-0.03693258762359619,),'hand_brake':False,'gear':0)"
1198,39.521462658420205,135,"(136.34483337402344,227.1083526611328,15.271690368652344)","(-45.000003814697266,-90.00340270996094,-2.414836444586399e-06)","(136.34445190429688,217.10882568359375,0.26750239729881287)","(0.22314226627349854,-90.00188446044922,-0.49386587738990784)","Vector3D(x=0.023138, y=-0.002262, z=-0.091912)","('throttle':(0.0,),'brake':(0.5482768416404724,),'steering':(-0.036836959421634674,),'hand_brake':False,'gear':0)"
1199,39.57146265916526,135,"(136.34478759765625,227.10882568359375,15.267501831054688)","(-44.9999885559082,-90.0018539428711,0.0)","(136.34457397460938,217.10916137695312,0.26393288373947144)","(0.1624765247106552,-90.00102996826172,-0.3739318251609802)","Vector3D(x=0.017395, y=-0.001681, z=-0.074738)","('throttle':(0.0,),'brake':(0.5664803981781006,),'steering':(-0.036821238696575165,),'hand_brake':False,'gear':0)"
1200,39.62146265991032,135,"(136.34475708007812,227.10916137695312,15.263933181762695)","(-44.9999885559082,-90.00102233886719,4.829672434425447e-06)","(136.3446807861328,217.109375,0.2611030042171478)","(0.11740411818027496,-90.00054931640625,-0.28302001953125)","Vector3D(x=0.013066, y=-0.001231, z=-0.057620)","('throttle':(0.0,),'brake':(0.5919054746627808,),'steering':(-0.036888521164655685,),'hand_brake':False,'gear':0)"
1201,39.67146266065538,135,"(136.3447723388672,227.109375,15.261101722717285)","(-44.9999885559082,-90.00054931640625,2.4148362172127236e-06)","(136.34474182128906,217.1095428466797,0.2589591443538666)","(0.08442796021699905,-90.00022888183594,-0.21417228877544403)","Vector3D(x=0.009823, y=-0.000894, z=-0.042890)","('throttle':(0.0,),'brake':(0.6167730689048767,),'steering':(-0.036891184747219086,),'hand_brake':False,'gear':0)"
