Frame,Timestamp,ActorID,ActorType,DeltaAcceleration(m/s),ChangePos,MayRapidAcceleration/MayRapiDeceleration
740,32.649533240590245,135,vehicle.lincoln.mkz_2017,23.37371674699998,"Transform(Location(x=78.187187, y=187.901154, z=0.234127), Rotation(pitch=0.497620, yaw=179.990005, roll=-1.448944))",MayRapidAcceleration
741,32.6995332413353,135,vehicle.lincoln.mkz_2017,-8.763362914707274,"Transform(Location(x=78.186256, y=187.906128, z=0.266800), Rotation(pitch=0.662235, yaw=179.982147, roll=-1.637909))",MayRapiDeceleration
742,32.74953324208036,135,vehicle.lincoln.mkz_2017,-7.6413581428403585,"Transform(Location(x=78.186501, y=187.906876, z=0.277984), Rotation(pitch=0.618890, yaw=179.985306, roll=-1.407684))",MayRapiDeceleration
924,41.84953337768093,135,vehicle.lincoln.mkz_2017,16.653251494973702,"Transform(Location(x=58.698196, y=187.706848, z=0.254475), Rotation(pitch=-0.082584, yaw=-179.304062, roll=0.000136))",MayRapidAcceleration
926,41.949533379171044,135,vehicle.lincoln.mkz_2017,-17.81734548531329,"Transform(Location(x=58.686527, y=187.706711, z=0.255431), Rotation(pitch=-0.192625, yaw=-179.305252, roll=-0.000854))",MayRapiDeceleration
1676,79.44953393796459,135,vehicle.lincoln.mkz_2017,6.281908883763291,"Transform(Location(x=52.003754, y=187.710388, z=0.253487), Rotation(pitch=0.051527, yaw=179.643295, roll=0.006774))",MayRapidAcceleration
1677,79.49953393870965,135,vehicle.lincoln.mkz_2017,6.511090926598247,"Transform(Location(x=51.678528, y=187.713379, z=0.252995), Rotation(pitch=0.107787, yaw=179.595367, roll=0.007951))",MayRapidAcceleration
1694,80.34953395137563,135,vehicle.lincoln.mkz_2017,7.5152733902286855,"Transform(Location(x=45.708462, y=188.875351, z=0.256032), Rotation(pitch=-0.261992, yaw=152.498795, roll=0.364595))",MayRapidAcceleration
1699,80.59953395510092,135,vehicle.lincoln.mkz_2017,-18.114596640037213,"Transform(Location(x=45.382950, y=189.075821, z=0.257632), Rotation(pitch=-0.457151, yaw=149.525803, roll=-0.038513))",MayRapiDeceleration
1779,84.59953401470557,135,vehicle.lincoln.mkz_2017,13.140762401729626,"Transform(Location(x=42.669891, y=192.778732, z=0.254262), Rotation(pitch=-0.058104, yaw=120.061234, roll=-0.011841))",MayRapidAcceleration
1780,84.64953401545063,135,vehicle.lincoln.mkz_2017,6.6120509226322906,"Transform(Location(x=42.662846, y=192.794388, z=0.255039), Rotation(pitch=-0.147368, yaw=119.921532, roll=-0.076447))",MayRapidAcceleration
1781,84.69953401619568,135,vehicle.lincoln.mkz_2017,-15.964251344471348,"Transform(Location(x=42.660492, y=192.800613, z=0.255173), Rotation(pitch=-0.162934, yaw=119.866791, roll=-0.072388))",MayRapiDeceleration
2168,104.04953430453315,135,vehicle.lincoln.mkz_2017,11.422613571264169,"Transform(Location(x=41.099701, y=216.505661, z=0.254021), Rotation(pitch=-0.030306, yaw=89.514977, roll=-0.000519))",MayRapidAcceleration
