Frame,Timestamp,ActorID,ActorType,Other_ActorID,Other_ActorType,CollisionPos,CollisionDegree
20157,258.71219794033095,135,vehicle.lincoln.mkz_2017,0,static.road,"Location(x=21.829967, y=187.875763, z=0.253775)","Vector3D(x=-0.000000, y=-0.000000, z=535.595032)"
