Frame,Timestamp,ActorID,ActorType,DeltaAcceleration(m/s),ChangePos,MayRapidAcceleration/MayRapiDeceleration
2134,88.18746363185346,135,vehicle.lincoln.mkz_2017,23.373807944257152,"Transform(Location(x=134.542801, y=109.618858, z=0.234127), Rotation(pitch=0.497627, yaw=-0.009979, roll=-1.448974))",MayRapidAcceleration
2135,88.23746363259852,135,vehicle.lincoln.mkz_2017,-8.763386517292332,"Transform(Location(x=134.543716, y=109.613907, z=0.266801), Rotation(pitch=0.662235, yaw=-0.017822, roll=-1.637940))",MayRapiDeceleration
2136,88.28746363334358,135,vehicle.lincoln.mkz_2017,-7.6413647499624755,"Transform(Location(x=134.543488, y=109.613159, z=0.277984), Rotation(pitch=0.618911, yaw=-0.014648, roll=-1.407715))",MayRapiDeceleration
2600,111.48746397905052,135,vehicle.lincoln.mkz_2017,16.19245231672908,"Transform(Location(x=190.418884, y=130.335327, z=0.254986), Rotation(pitch=-0.141385, yaw=86.753967, roll=0.000016))",MayRapidAcceleration
2601,111.53746397979558,135,vehicle.lincoln.mkz_2017,-19.64333530107541,"Transform(Location(x=190.419113, y=130.350800, z=0.255828), Rotation(pitch=-0.238374, yaw=86.720863, roll=0.004382))",MayRapiDeceleration
3257,144.33746446855366,135,vehicle.lincoln.mkz_2017,8.473079761495923,"Transform(Location(x=190.063354, y=200.468048, z=0.253611), Rotation(pitch=0.035981, yaw=90.470940, roll=0.000064))",MayRapidAcceleration
3277,145.33746448345482,135,vehicle.lincoln.mkz_2017,8.4051608792145,"Transform(Location(x=190.005295, y=207.807053, z=0.254558), Rotation(pitch=-0.073083, yaw=90.441040, roll=0.000164))",MayRapidAcceleration
3280,145.48746448569,135,vehicle.lincoln.mkz_2017,10.600957239078296,"Transform(Location(x=189.999039, y=208.602051, z=0.255408), Rotation(pitch=-0.189087, yaw=90.418785, roll=-0.000092))",MayRapidAcceleration
3281,145.53746448643506,135,vehicle.lincoln.mkz_2017,-12.15252336868824,"Transform(Location(x=189.997360, y=208.800507, z=0.255626), Rotation(pitch=-0.228729, yaw=90.441521, roll=-0.001923))",MayRapiDeceleration
3318,147.3874645140022,135,vehicle.lincoln.mkz_2017,-6.077987123759394,"Transform(Location(x=189.943008, y=216.028748, z=0.253625), Rotation(pitch=0.043324, yaw=90.426888, roll=0.000045))",MayRapiDeceleration
3333,148.13746452517807,135,vehicle.lincoln.mkz_2017,10.920562537180647,"Transform(Location(x=189.911270, y=220.329193, z=0.253356), Rotation(pitch=0.065338, yaw=90.413918, roll=0.000125))",MayRapidAcceleration
3348,148.88746453635395,135,vehicle.lincoln.mkz_2017,11.90143416511759,"Transform(Location(x=189.870041, y=225.970490, z=0.254794), Rotation(pitch=-0.100192, yaw=90.421021, roll=0.000232))",MayRapidAcceleration
3351,149.03746453858912,135,vehicle.lincoln.mkz_2017,15.354741290029876,"Transform(Location(x=189.864395, y=226.760681, z=0.255867), Rotation(pitch=-0.246003, yaw=90.416115, roll=0.000231))",MayRapidAcceleration
3355,149.23746454156935,135,vehicle.lincoln.mkz_2017,-18.872691067023542,"Transform(Location(x=189.862473, y=227.028503, z=0.257791), Rotation(pitch=-0.478024, yaw=90.414124, roll=-0.000183))",MayRapiDeceleration
4429,202.9374653417617,135,vehicle.lincoln.mkz_2017,9.98922138930339,"Transform(Location(x=189.754364, y=257.807617, z=0.254001), Rotation(pitch=-0.028045, yaw=89.754288, roll=-0.000427))",MayRapidAcceleration
4430,202.98746534250677,135,vehicle.lincoln.mkz_2017,-9.193144544207946,"Transform(Location(x=189.754364, y=257.810547, z=0.254071), Rotation(pitch=-0.036043, yaw=89.754150, roll=-0.000244))",MayRapiDeceleration
4467,204.83746537007391,135,vehicle.lincoln.mkz_2017,10.94130631795367,"Transform(Location(x=189.735001, y=258.404724, z=0.254041), Rotation(pitch=-0.032628, yaw=90.477371, roll=0.005520))",MayRapidAcceleration
4468,204.88746537081897,135,vehicle.lincoln.mkz_2017,-9.298991339440281,"Transform(Location(x=189.734894, y=258.407684, z=0.254120), Rotation(pitch=-0.041685, yaw=90.480446, roll=0.005266))",MayRapiDeceleration
4482,205.58746538124979,135,vehicle.lincoln.mkz_2017,9.811700028639356,"Transform(Location(x=189.726517, y=258.650177, z=0.253915), Rotation(pitch=-0.018066, yaw=90.723618, roll=0.003047))",MayRapidAcceleration
4483,205.63746538199484,135,vehicle.lincoln.mkz_2017,-11.080840052806302,"Transform(Location(x=189.726425, y=258.653168, z=0.254058), Rotation(pitch=-0.034574, yaw=90.725723, roll=0.003357))",MayRapiDeceleration
4507,206.83746539987624,135,vehicle.lincoln.mkz_2017,8.77755663220425,"Transform(Location(x=189.716064, y=258.983795, z=0.253961), Rotation(pitch=-0.023400, yaw=90.937096, roll=0.001812))",MayRapidAcceleration
4508,206.8874654006213,135,vehicle.lincoln.mkz_2017,-8.231363617548643,"Transform(Location(x=189.715973, y=258.986694, z=0.254025), Rotation(pitch=-0.030763, yaw=90.938278, roll=0.001697))",MayRapiDeceleration
4534,208.1874654199928,135,vehicle.lincoln.mkz_2017,7.263163760057588,"Transform(Location(x=189.708710, y=259.255157, z=0.253933), Rotation(pitch=-0.020115, yaw=91.087585, roll=0.000722))",MayRapidAcceleration
4535,208.23746542073786,135,vehicle.lincoln.mkz_2017,-6.689034286857183,"Transform(Location(x=189.708633, y=259.258057, z=0.253973), Rotation(pitch=-0.024746, yaw=91.088356, roll=0.000636))",MayRapiDeceleration
4558,209.3874654378742,135,vehicle.lincoln.mkz_2017,6.036038721524907,"Transform(Location(x=189.702744, y=259.462585, z=0.253914), Rotation(pitch=-0.018039, yaw=91.150345, roll=0.000634))",MayRapidAcceleration
4582,210.5874654557556,135,vehicle.lincoln.mkz_2017,-6.016455340877503,"Transform(Location(x=189.698486, y=259.623260, z=0.253897), Rotation(pitch=-0.016017, yaw=91.183197, roll=0.000385))",MayRapiDeceleration
