Frame,Timestamp,ActorID,ActorType,DeltaAcceleration(m/s),ChangePos,MayRapidAcceleration/MayRapiDeceleration
1747,77.38463070429862,135,vehicle.lincoln.mkz_2017,23.37381356533405,"Transform(Location(x=-7.078848, y=135.042801, z=0.234127), Rotation(pitch=0.497627, yaw=89.989983, roll=-1.448975))",MayRapidAcceleration
1748,77.43463070504367,135,vehicle.lincoln.mkz_2017,-8.763514990566362,"Transform(Location(x=-7.073883, y=135.043716, z=0.266801), Rotation(pitch=0.662248, yaw=89.982162, roll=-1.637940))",MayRapiDeceleration
1749,77.48463070578873,135,vehicle.lincoln.mkz_2017,-7.641145300590789,"Transform(Location(x=-7.073150, y=135.043488, z=0.277984), Rotation(pitch=0.618911, yaw=89.985329, roll=-1.407715))",MayRapiDeceleration
1781,79.08463072963059,135,vehicle.lincoln.mkz_2017,6.619413062678266,"Transform(Location(x=-7.074551, y=135.073090, z=0.253337), Rotation(pitch=0.048617, yaw=89.999718, roll=-0.000214))",MayRapidAcceleration
1785,79.28463073261082,135,vehicle.lincoln.mkz_2017,17.34732127136378,"Transform(Location(x=-7.074548, y=135.177734, z=0.253615), Rotation(pitch=0.016427, yaw=89.999229, roll=-0.000092))",MayRapidAcceleration
1786,79.33463073335588,135,vehicle.lincoln.mkz_2017,-15.320764548715914,"Transform(Location(x=-7.074548, y=135.182709, z=0.253920), Rotation(pitch=-0.018708, yaw=89.999214, roll=-0.000092))",MayRapiDeceleration
1789,79.48463073559105,135,vehicle.lincoln.mkz_2017,6.826466221409307,"Transform(Location(x=-7.074694, y=135.224716, z=0.253966), Rotation(pitch=-0.024015, yaw=89.979561, roll=-0.000214))",MayRapidAcceleration
1790,79.53463073633611,135,vehicle.lincoln.mkz_2017,-10.024873803442613,"Transform(Location(x=-7.074700, y=135.224655, z=0.254060), Rotation(pitch=-0.034820, yaw=89.979538, roll=-0.000061))",MayRapiDeceleration
1797,79.88463074155152,135,vehicle.lincoln.mkz_2017,6.41752953306918,"Transform(Location(x=-7.075220, y=135.250427, z=0.253609), Rotation(pitch=0.017130, yaw=89.974556, roll=-0.002075))",MayRapidAcceleration
1927,86.38463083840907,135,vehicle.lincoln.mkz_2017,18.524507867791435,"Transform(Location(x=-7.294731, y=157.514114, z=0.255046), Rotation(pitch=-0.148318, yaw=91.188202, roll=0.000407))",MayRapidAcceleration
1928,86.43463083915412,135,vehicle.lincoln.mkz_2017,-9.66968130052767,"Transform(Location(x=-7.294819, y=157.519562, z=0.255714), Rotation(pitch=-0.225096, yaw=91.190056, roll=0.000915))",MayRapiDeceleration
1929,86.48463083989918,135,vehicle.lincoln.mkz_2017,-13.384576052867999,"Transform(Location(x=-7.294820, y=157.519592, z=0.255693), Rotation(pitch=-0.222773, yaw=91.190056, roll=0.000806))",MayRapiDeceleration
1993,89.6846308875829,135,vehicle.lincoln.mkz_2017,20.24401642175485,"Transform(Location(x=-7.604558, y=161.686203, z=0.254434), Rotation(pitch=-0.077885, yaw=94.104874, roll=0.000744))",MayRapidAcceleration
1994,89.73463088832796,135,vehicle.lincoln.mkz_2017,-20.42838665619091,"Transform(Location(x=-7.605295, y=161.696564, z=0.254866), Rotation(pitch=-0.127526, yaw=94.104691, roll=0.000223))",MayRapiDeceleration
1999,89.98463089205325,135,vehicle.lincoln.mkz_2017,15.711970479916753,"Transform(Location(x=-7.615955, y=161.847961, z=0.254316), Rotation(pitch=-0.064238, yaw=94.103149, roll=-0.000031))",MayRapidAcceleration
2000,90.0346308927983,135,vehicle.lincoln.mkz_2017,-15.870365407139465,"Transform(Location(x=-7.615947, y=161.847855, z=0.254468), Rotation(pitch=-0.081723, yaw=94.103142, roll=-0.000214))",MayRapiDeceleration
2264,103.23463108949363,135,vehicle.lincoln.mkz_2017,11.20187698595143,"Transform(Location(x=-8.108865, y=172.068069, z=0.254067), Rotation(pitch=-0.035681, yaw=92.172874, roll=-0.000793))",MayRapidAcceleration
