Frame,Timestamp,ActorID,ActorType,TrafficLightID,TrafficLightPos,ActorVelocity
2403,110.1846311930567,135,vehicle.lincoln.mkz_2017,41,"Location(x=-10.080000, y=177.889999, z=0.220000)","[0.7462798690235227, 0.7561561048882469, 0.7561109811826553, 0.7626516651966649, 0.7405274611306897, 0.7443886403018743, 0.765943057570246, 0.7945652103037215, 0.7979490241682204, 0.8104861235706958, 0.7984158984555793, 0.8021190497546035, 0.7848769945776939, 0.7862852375695214, 0.7682810742064097, 0.7895215709809036, 0.7806073981329028, 0.8167401178306456, 0.9468225798652168, 0.970008148827525, 0.9916499719584881, 0.980077820276843, 0.9794424813222945, 0.9573828608586801, 0.954140024725646, 0.9283030376098477, 0.9230749070425374, 0.8975309189862191, 0.8936515784507972, 0.8660111180283102, 0.8684786732175106, 0.8449882496710901, 0.8396579876945865, 0.8099453130017441, 0.8071819511654609, 0.7896890572242546, 0.7506506684704624, 0.7290609299222849, 0.7307483961328972, 0.72806430186078, 0.7162320637954933, 0.6692515199500286, 0.6682392741328287, 0.6828473466342885, 0.6817174399487402, 0.6970199816855375, 0.6716353115386556, 0.6791352517396502, 0.6953008736312307, 0.6605105378427744, 0.6402702639168901, 0.6513137124169642, 0.6280390728999856, 0.6135147149020912, 0.5823265456715713, 0.5495837452585969, 0.5896895285493542, 0.6290801652417127, 0.6047493849173109, 0.644661418535932, 0.5737506121111272, 0.6581737331065852, 0.5971182210293247, 0.6364436574733733, 0.5915472093243419, 0.6247243410224135, 0.5740198614191286, 0.5922031881938284, 0.5231769614265261, 0.5527995710692893, 0.5848901898819774, 0.5545802894232722, 0.5458998527301977, 0.5791501344517737, 0.4945846094451828, 0.5441264417638814, 0.5215910244928026, 0.5365405507596352, 0.5966053255431493, 0.5434835576958477, 0.5728189065388646, 0.5511982797652639, 0.5569204783330572, 0.5294283254857132, 0.5572707318560275, 0.5621929957189408, 0.5762385658577855, 0.5448112679269964, 0.5859002508244125, 0.531655045937322, 0.5582967044812331, 0.5117993326553181, 0.5423493116142105, 0.5251641762232006, 0.5572402255107116, 0.5585722998196202, 0.5423411823065574, 0.5331057329932789, 0.5199971472111765, 0.4984119896123964, 0.47556147959648987, 0.4969247565457488, 0.5303492678134112, 0.5597515097530735, 0.5098475481183263, 0.46838101834723456, 0.5266045922745664, 0.5355496960882722, 0.48615898135684155, 0.5029397481855041, 0.4633272338249728, 0.5391836975383757, 0.5312944337225999, 0.5775151158711358, 0.5923840619626136, 0.5586331613342055, 0.5764621692078922, 0.592299682439619, 0.547721266704095, 0.5905216722250085, 0.57792683536133, 0.5664973934274491, 0.5635951905730484, 0.5631384122560913, 0.5045615233123568, 0.491444185148274, 0.5024973031304689, 0.525135356098383, 0.4558428511111234, 0.520750487468671, 0.5361345474451438, 0.5306665363662705, 0.561076801926106, 0.6293844705159056, 0.0009361570268198527, 0.08862723009277124, 0.06197329642927872, 0.19611323928530358, 0.34996835255419395, 0.38119606157410557, 0.4270547827453755, 0.4171414736086244, 0.5003397784840996, 0.5441333048733104, 0.0008772377464465139, 0.08832972692113061, 0.06135558073758723, 0.08694341381990989, 0.0699194940687596, 0.09452579561101819, 0.06776315727052619, 0.09709653383768847, 0.08450194230607037, 0.21692941799011226, 0.2086321914320984, 0.22804823486383327, 0.2340098994207897, 0.2234140789544807, 0.25068777709302775, 0.2384532768056442, 0.23152888390259174, 0.21705950874910998, 0.261554427703854, 0.24986022440622999, 0.2635082429415228, 0.2649598988780712, 0.2541413121145291, 0.2235839391164388, 0.2768013943530312, 0.2926640256612164, 0.2737117327107285, 0.29513786899039707, 0.26198854927283516, 0.33118737358434347, 0.3643024564707461, 0.4029968616753144, 0.37963349132541174, 0.4284179841339117, 0.0006985008922296555, 0.08648444026303406, 0.059376354359423976, 0.08471323543748645, 0.06043607440077064, 0.09380427320025306, 0.17703436699368816, 0.20953230700875117, 0.2172678589939194, 0.275038371415814, 0.3010952485797562, 0.3913647953857015, 0.3950303537450239, 0.3665468554622221, 0.39503195845326583, 0.42626199438028156, 0.44037794212722775, 0.4131804341331162, 0.4214366235325688, 0.47330125609051593, 0.45167522121870274, 0.5228814183053642, 0.5818914241627023, 0.0009284763031784161, 0.08824024497942164, 0.061498922271578056, 0.16001950098782503, 0.2789508476098492, 0.3500569938248693, 0.3929675584589496, 0.4334036652874674, 0.4872823963788902, 0.47368505134517813, 0.5436292420271542, 0.0008802557148369636, 0.08846123618697792, 0.061448405927289576, 0.08701105538547971, 0.07006489780658585, 0.09576132387579987, 0.0679223408742605, 0.10240607034624331, 0.07598847362913573, 0.09879553105709815, 0.0820649236633144, 0.10624947048780176, 0.08569127397046819, 0.11698107291682339, 0.1343784770739065, 0.1922233277025436, 0.19866949942287365, 0.21481733484201132, 0.24273080687010642, 0.1918044555607554, 0.23141610882701383, 0.24097187611652715, 0.20319003593221394, 0.26369793148987447, 0.30933204327346964, 0.2555412933252371, 0.2981168808496442, 0.27273819850937814, 0.2582837375345037, 0.28739226886743324, 0.29187726615650883, 0.32160926159530195, 0.3351575195064756, 0.2808561291844808, 0.3286545372320852, 0.30145090972060434, 0.33154957745593233, 0.35463602861191124, 0.39817483188958186, 0.0006121991031937414, 0.08582409881836799, 0.05860832408552337, 0.08380670120939351, 0.05878514178269007, 0.08585514413184579, 0.0722808056246287, 0.09820282311835593, 0.06952413331115018, 0.09745152319080638, 0.13946903711121114, 0.19258689021632497, 0.19132844582705893, 0.17576596022418528, 0.17086736521449922, 0.1541653506284515, 0.20451672022566905, 0.18242837463220105]"
4722,226.13463292084634,135,vehicle.lincoln.mkz_2017,35,"Location(x=179.220016, y=194.329910, z=0.220000)","[1.2735160575892102, 1.2587876684804513, 1.2936673544546542, 1.2686751017727964, 1.2654675640595767, 1.2554013939213555, 0.19905232383785687, 0.3004312277593947, 0.5758974116070938, 0.6800310315345423, 0.7220238264125153, 0.7153430518463264, 0.7163603662330874, 0.7136176450146173, 0.6868379980011745, 0.6930528759295038, 0.7090226691611786, 0.6830584732556969, 0.7024620779838816, 0.6661813630103061, 0.6801233701033131, 0.6504469569360533, 0.6787048879457994, 0.650540782668496, 0.657701229740471, 0.6592117930771124, 0.6354623018305966, 0.651800278528196, 0.6184732479743187, 0.618397383152524, 0.5734377515745949, 0.6252577147538165, 0.5620415158789909, 0.6197152105315231, 0.6004130779690167, 0.6167824034974024, 0.6120950045551036, 0.6099525294627689, 0.5517697781715147, 0.5669506132412755, 0.5567730635302637, 0.5631723336539661, 0.5727189307698567, 0.5283251795019442, 0.552954307104155, 0.5307977594290539, 0.5173790856101494, 0.5318166436243, 0.5020977739221789, 0.5559079598150101, 0.49331225156355973, 0.535334562234966, 0.5387881262509866, 0.6055776864314607, 0.7017609297385422, 0.7019147239218401, 0.7204871632819853, 0.7217757933617323, 0.7045032529450488, 0.697277137201236, 0.6804340488907403, 0.7133075919566845, 0.6535618600546607, 0.690452875847743, 0.6325968651344811, 0.6708004005371971, 0.6091015952744697, 0.6433881835833302, 0.5860915467599014, 0.630761230275174, 0.5779913562469489, 0.5913681358793453, 0.6047057501483024, 0.5728464569185874, 0.5905490147599877, 0.5200580775788597, 0.566347280903937, 0.5323571721561041, 0.5229529828024332, 0.49265601333364434, 0.524412526994825, 0.5675917098224657, 0.5473599473725764, 0.5660698794625152, 0.55948475311035, 0.5859997710612639, 0.5243468580644327, 0.5455019738010087, 0.5427940307065691, 0.5471145473686951, 0.5107747806457988, 0.5229378969519259, 0.4529753416874539, 0.46763309442606305, 0.4400872973887219, 0.49868416358178114, 0.4578839899821203, 0.5596363422695221, 0.5864450286593653, 0.5342104054075443, 0.6126543847133399, 0.5586384142554638, 0.6030931593023287, 0.6188855425800829, 0.631649864217025, 0.5783847309952114, 0.6015747007661252, 0.5590783423401755, 0.5873379657680013, 0.5342037718106772, 0.5451084582736729, 0.5757711309720912, 0.599648792494823, 0.586854205728941, 0.545898754087622, 0.5161728105084241, 0.5559167674524073, 0.5655752100247066, 0.5275932247033311, 0.5831987180315642, 0.5790543478059004, 0.5484320780619778, 0.610176822195876, 0.5916354669644565, 0.5601544945768887, 0.5866255364945627, 0.5432916232496843, 0.5636119246420173, 0.5210029575793091, 0.5448749751887463, 0.4966883512069729, 0.5260020974276499, 0.46608626455885793, 0.4665978352701227, 0.4833227601493143, 0.4794463665126403, 0.44788849121951085, 0.4912180229483981, 0.46620539219688395, 0.46406255525183676, 0.46178782458288814, 0.44101664000166707, 0.5082923026621022, 0.4955499576103841, 0.48350863722374915, 0.4496195295519179, 0.4300529477320274, 0.4428172987858953, 0.4428016152695489, 0.47026471485783256, 0.49762532145993577, 0.4832714766112197, 0.488228971586521, 0.4977436576264929, 0.5031738319080619, 0.5506860802151285, 0.5939907055493548, 0.0010275844228829379, 0.08824202041188087, 0.06390626824299395, 0.1543147637298992, 0.34787474685532005, 0.36559785778206777, 0.4484413781468902, 0.47214480845346635, 0.0008069373779166693, 0.08673435253597989, 0.05958912908879833, 0.08514787134299903, 0.061312880356403886, 0.08817376369982988, 0.07171184815071852, 0.10393763076355693, 0.07890803162108892, 0.10089477195571563, 0.0819271016409689, 0.12964467298171928, 0.17577704034201336, 0.14670008405212978, 0.1630492975370729, 0.17713793308443057, 0.1795823474068495, 0.2563680260785431, 0.2347883103538436, 0.2837352307997561, 0.2650059990228135, 0.21674713499290105, 0.25559956375544896, 0.27537933304484513, 0.31289455275607164, 0.31745939958829444, 0.3312836931517194, 0.0004905781250705527, 0.08333019728645064, 0.0560178730487329, 0.0810565177353477, 0.05594975006909755, 0.083092188673456, 0.0598030308778853, 0.08762583144468683, 0.06669322255069476, 0.1311320235709726, 0.0805134717127675, 0.10226709915665162, 0.13300302964861646, 0.12807408679539434, 0.11125494499528425, 0.14439237492291185, 0.10391226393397408, 0.1336304367640004, 0.10601989417257643, 0.17822190182524017, 0.15636652957843325, 0.18446616107938235, 0.17534079599904748, 0.19172339377950623, 0.17357707400433597, 0.2222163875039003, 0.18949717404727381, 0.1833146309336525, 0.183447129732264, 0.22007894194915145, 0.17812386007012473, 0.22066347936315353, 0.20485602723163093, 0.23012709757671534, 0.17240080577125722, 0.20596847282000189, 0.22528015899859305, 0.1964045033134343, 0.21339943743392945, 0.1996278689413431, 0.1978030068263056, 0.1758491513076512, 0.19881280566984166, 0.22396532955564977, 0.22321320126009975, 0.2115865985312584, 0.2368067924552762, 0.23887906350895727, 0.2501659994355927, 0.2804627767686032, 0.2276832065243564, 0.2783897978087038, 0.2396200904439344, 0.28304830010926857, 0.2731450404705288, 0.2532371754225153, 0.25747721739050466, 0.2918819915801055, 0.3017025841574745, 0.28823189009688277, 0.2516177413621246, 0.26449395343875254, 0.29873070648764155, 0.28377462759857136, 0.2249714363563965, 0.25922477845252423, 0.24240455689336116, 0.2968446618751787, 0.2827031262889585, 0.2630454440622984, 0.2698313426373002, 0.30113794877136324, 0.27599384038737734, 0.30277831713031716, 0.2811706425724186, 0.32517864926762446, 0.3042605019910513, 0.33433437782882264, 0.32235240421917344]"
5653,272.6846336144954,135,vehicle.lincoln.mkz_2017,37,"Location(x=186.950058, y=226.179977, z=0.220000)","[1.0159873424131916, 1.0115870606988215, 0.9881648329466055, 0.9846929769749968, 0.96144245089958, 0.9594321173398043, 0.9379588234673087, 0.9383419207606238, 0.919583041032793, 0.9068366185329, 0.9100476650242231, 0.8957694266402418, 0.8998466393797833, 0.8847490675154596, 0.8904213778362491, 0.8762939985821695, 0.8826975186512319, 0.8714036833207609, 0.8793609025537248, 0.8661169292521153, 0.8727432982694739, 0.8557514636856721, 0.8585339304322821, 0.838634454541009, 0.8388135144861113, 0.8176595428442728, 0.8188782018871257, 0.7954285914079293, 0.8025601030799999, 0.8051028255956618, 0.8062878405315724, 0.768892513260719, 0.7782648804819984, 0.7745130230354353, 0.7851506476158636, 0.7501357198131717, 0.7588961910083275, 0.7589020136289545, 0.7578259886495764, 0.7226992845723288, 0.7366320152948764, 0.7563406464047983, 0.7499192200100052, 0.7107591757590339, 0.7205972436425944, 0.7373825673572149, 0.7201090567454697, 0.6785957499207789, 0.6866043739617823, 0.6881120663966408, 0.688832727624216, 0.6619562131038369, 0.6644987327711183, 0.6372304016112734, 0.6939599913211574, 0.6324142190582375, 0.6513886024972467, 0.6307499149626861, 0.6408088328439819, 0.6382577322088907, 0.6339167729097329, 0.609612748105106, 0.6041391261056224, 0.6671096301564022, 0.6772895577053005, 0.6588414706591581, 0.6641849755769478, 0.6877231763125232, 0.7419541696709221, 0.7603133830691832, 0.8037018244090783, 0.807026994853975, 0.7961375769440943, 0.8003578500715096, 0.7950587767981535, 0.7863567426930604, 0.7812107337733182, 0.7779910599195914, 0.7328703016794361, 0.7375428828728113, 0.7506179316615246, 0.7325796908217654, 0.6893814197852831, 0.6956095932464204, 0.7084990079420538, 0.6447100761148863, 0.6042541216418584, 0.6402500339169936, 0.6473070975677199, 0.6866126754550416, 0.6905060695135367, 0.6673364865687802, 0.6603931661445519, 0.6879429094042642, 0.6764830711154873, 0.6558264617398591, 0.6665882531234744, 0.625997194478639, 0.6038462845095369, 0.6177795312271162, 0.6326566416488056, 0.6237959683543753, 0.5532512057352702, 0.5453774958284444, 0.5178413696905888, 0.5280411753302118, 0.5492176166484692, 0.5437180550824959, 0.4320637705542761, 0.521535246645942, 0.5490188580219929, 0.5591277437258021, 0.5801697299813752, 0.5695364784150644, 0.5501225583815005, 0.5808340842347877, 0.5590612679270447, 0.5241251167382052, 0.49115601167150297, 0.498178544826811, 0.5264003247957962, 0.5024675149665657, 0.48187089683058015, 0.46141464686131156, 0.48234876944210575, 0.49468422249172644, 0.49918356396818037, 0.43985840119897, 0.4717702973847476, 0.47701013313193846, 0.4740310985192335, 0.424842415678493, 0.4534529151882754, 0.4025334149516694, 0.44854736583636934, 0.43558663715631274, 0.37437154686112056, 0.3891470714233887, 0.37112151919035946, 0.41775872927268376, 0.38075541880686975, 0.38943412883128786, 0.4212240907909455, 0.38968342158882396, 0.370917038949732, 0.37583110318387264, 0.369430206436983, 0.3783253831071213, 0.3789636007051107, 0.3918796093924027, 0.4140424802403125, 0.4065047352528938, 0.39228313579075086, 0.44930423435903477, 0.43762877034340636, 0.5530658388087881, 0.0007817935459557216, 0.06068232001984696, 0.08612968286743393, 0.06423983027480952, 0.10163222295556425, 0.07204605753279845, 0.0972367925095296, 0.08767333103849367, 0.29703312731516057, 0.5332845024883791, 0.5908382691870313, 0.6827359833240049, 0.7310313087998054, 0.7679528718023031, 0.916577006164085, 0.9933083091162074, 1.0339647297744705, 1.1476930800618927, 1.1299048060106247, 1.1949747718366945, 1.2016853393367435, 1.2562732015734397]"
