Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
1176,44.680589142255485,135,"(60.53019332885742,105.43472290039062,15.253758430480957)","(-44.99998092651367,179.9998016357422,0.0)","(50.52718734741211,105.43113708496094,0.23412738740444183)","(0.4976270794868469,179.99002075195312,-1.4489742517471313)","Vector3D(x=0.011703, y=0.252053, z=1.141128)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(1.1795855269718516e-17,),'hand_brake':False,'gear':0)"
1177,44.73058914300054,135,"(60.52718734741211,105.42938995361328,15.234127044677734)","(-44.99998092651367,179.99002075195312,1.1791192466859002e-09)","(50.52626037597656,105.43608856201172,0.26680076122283936)","(0.6622482538223267,179.98219299316406,-1.6379395723342896)","Vector3D(x=0.001360, y=0.048164, z=0.439710)","('throttle':(0.0,),'brake':(0.15571433305740356,),'steering':(-7.739648935967125e-06,),'hand_brake':False,'gear':0)"
1178,44.7805891437456,135,"(60.5262565612793,105.4329833984375,15.266799926757812)","(-44.99999237060547,179.98219299316406,-5.895596233429501e-10)","(50.52650451660156,105.43683624267578,0.27798405289649963)","(0.6189107298851013,179.98533630371094,-1.407714605331421)","Vector3D(x=-0.002485, y=-0.041610, z=0.103042)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-5.915978181292303e-05,),'hand_brake':False,'gear':0)"
1179,44.83058914449066,135,"(60.5265007019043,105.43427276611328,15.277982711791992)","(-44.99998092651367,179.98532104492188,0.0)","(50.527099609375,105.43657684326172,0.2790752053260803)","(0.5121275782585144,179.99049377441406,-1.1142882108688354)","Vector3D(x=-0.003332, y=-0.047123, z=-0.043919)","('throttle':(0.0,),'brake':(0.23420500755310059,),'steering':(1.4842407836113125e-05,),'hand_brake':False,'gear':0)"
1180,44.88058914523572,135,"(60.527099609375,105.43492126464844,15.279075622558594)","(-44.99998092651367,179.99049377441406,-2.9477981167147504e-10)","(50.52772521972656,105.43626403808594,0.2760010063648224)","(0.3997846245765686,179.9943389892578,-0.8566893935203552)","Vector3D(x=-0.003075, y=-0.039299, z=-0.095924)","('throttle':(0.0,),'brake':(0.32910236716270447,),'steering':(4.693792561738519e-06,),'hand_brake':False,'gear':0)"
1181,44.930589145980775,135,"(60.5277214050293,105.43527221679688,15.2760009765625)","(-44.99998092651367,179.9943084716797,2.9477981167147504e-10)","(50.52827072143555,105.4360122680664,0.27169543504714966)","(0.30212655663490295,179.99685668945312,-0.6518859267234802)","Vector3D(x=-0.002509, y=-0.030444, z=-0.103261)","('throttle':(0.0,),'brake':(0.253174364566803,),'steering':(-1.3210772522143088e-05,),'hand_brake':False,'gear':0)"
1182,44.98058914672583,135,"(60.52827072143555,105.43545532226562,15.271695137023926)","(-44.99998092651367,179.99685668945312,0.0)","(50.52871322631836,105.43582916259766,0.26749610900878906)","(0.223866268992424,179.99832153320312,-0.49426260590553284)","Vector3D(x=-0.001934, y=-0.023057, z=-0.091917)","('throttle':(0.0,),'brake':(0.24309870600700378,),'steering':(-1.5259423889801838e-05,),'hand_brake':False,'gear':0)"
1183,45.03058914747089,135,"(60.528709411621094,105.43553161621094,15.267496109008789)","(-44.99999237060547,179.99832153320312,1.4738990583573752e-10)","(50.529052734375,105.43569946289062,0.2639210820198059)","(0.16382208466529846,179.9991455078125,-0.3742675483226776)","Vector3D(x=-0.001447, y=-0.017353, z=-0.074737)","('throttle':(0.0,),'brake':(0.2720794975757599,),'steering':(-7.398116395052057e-06,),'hand_brake':False,'gear':0)"
1184,45.08058914821595,135,"(60.529052734375,105.435546875,15.263920783996582)","(-44.99999237060547,179.99911499023438,0.0)","(50.52930450439453,105.43560028076172,0.2610898017883301)","(0.11891358345746994,179.9996337890625,-0.28326416015625)","Vector3D(x=-0.001063, y=-0.013051, z=-0.057618)","('throttle':(0.0,),'brake':(0.30562499165534973,),'steering':(-5.873892860108754e-06,),'hand_brake':False,'gear':0)"
1185,45.13058914896101,135,"(60.52930450439453,105.43553161621094,15.261088371276855)","(-44.99999237060547,179.9996337890625,-1.842373822946719e-11)","(50.52949142456055,105.43553161621094,0.25894686579704285)","(0.08585547655820847,179.99989318847656,-0.2143859565258026)","Vector3D(x=-0.000773, y=-0.009824, z=-0.042887)","('throttle':(0.0,),'brake':(0.33969876170158386,),'steering':(-2.969356728499406e-06,),'hand_brake':False,'gear':0)"
1186,45.180589149706066,135,"(60.52949142456055,105.43551635742188,15.258946418762207)","(-44.99999237060547,179.99989318847656,-4.6059345573667976e-12)","(50.529632568359375,105.43547821044922,0.2573746144771576)","(0.06174490600824356,-179.9999542236328,-0.1622619479894638)","Vector3D(x=-0.000558, y=-0.007404, z=-0.031133)","('throttle':(0.0,),'brake':(0.36988142132759094,),'steering':(-3.031377218576381e-06,),'hand_brake':False,'gear':0)"
1187,45.230589150451124,135,"(60.529632568359375,105.43548583984375,15.257373809814453)","(-44.99998092651367,-179.9999542236328,4.6059345573667976e-12)","(50.52973175048828,105.43544006347656,0.25624722242355347)","(0.04432109370827675,-179.99989318847656,-0.1228027269244194)","Vector3D(x=-0.000402, y=-0.005587, z=-0.022185)","('throttle':(0.0,),'brake':(0.38596656918525696,),'steering':(-1.5064555327626294e-06,),'hand_brake':False,'gear':0)"
1188,45.28058915119618,135,"(60.52973175048828,105.43545532226562,15.256247520446777)","(-44.99998092651367,-179.9999542236328,4.6059345573667976e-12)","(50.52979278564453,105.43541717529297,0.2554531395435333)","(0.03176720812916756,-179.99981689453125,-0.0929260104894638)","Vector3D(x=-0.000288, y=-0.004219, z=-0.015577)","('throttle':(0.0,),'brake':(0.4004705846309662,),'steering':(-9.93812932392757e-07,),'hand_brake':False,'gear':0)"
1189,45.33058915194124,135,"(60.52979278564453,105.4354476928711,15.255452156066895)","(-44.99998092651367,-179.9998016357422,0.0)","(50.52984619140625,105.43539428710938,0.25490185618400574)","(0.022730868309736252,-179.9998016357422,-0.0703430324792862)","Vector3D(x=-0.000207, y=-0.003188, z=-0.010807)","('throttle':(0.0,),'brake':(0.3402620255947113,),'steering':(-5.803231601930747e-07,),'hand_brake':False,'gear':0)"
