Frame,Timestamp,ActorID,ActorType,Other_ActorID,Other_ActorType,Distance
2014,85.50420294655487,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2015,85.55420294729993,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2016,85.60420294804499,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2017,85.65420294879004,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2018,85.7042029495351,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2019,85.75420295028016,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2020,85.80420295102522,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2021,85.85420295177028,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2022,85.90420295251533,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2023,85.95420295326039,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2024,86.00420295400545,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2025,86.05420295475051,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2026,86.10420295549557,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2027,86.15420295624062,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2028,86.20420295698568,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2029,86.25420295773074,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2030,86.3042029584758,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2031,86.35420295922086,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2032,86.40420295996591,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2033,86.45420296071097,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2034,86.50420296145603,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2035,86.55420296220109,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2036,86.60420296294615,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2037,86.6542029636912,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2038,86.70420296443626,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2039,86.75420296518132,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2040,86.80420296592638,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2041,86.85420296667144,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2042,86.9042029674165,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2043,86.95420296816155,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2044,87.00420296890661,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2045,87.05420296965167,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2046,87.10420297039673,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2047,87.15420297114179,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2048,87.20420297188684,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2049,87.2542029726319,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2050,87.30420297337696,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2051,87.35420297412202,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2052,87.40420297486708,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2053,87.45420297561213,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2054,87.50420297635719,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2055,87.55420297710225,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2056,87.60420297784731,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2057,87.65420297859237,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2058,87.70420297933742,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2059,87.75420298008248,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2060,87.80420298082754,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2061,87.8542029815726,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2062,87.90420298231766,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2063,87.95420298306271,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2064,88.00420298380777,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2065,88.05420298455283,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2066,88.10420298529789,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2067,88.15420298604295,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2068,88.204202986788,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2069,88.25420298753306,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2070,88.30420298827812,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2071,88.35420298902318,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2072,88.40420298976824,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2073,88.4542029905133,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2074,88.50420299125835,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2075,88.55420299200341,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2076,88.60420299274847,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2077,88.65420299349353,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
2078,88.70420299423859,135,vehicle.lincoln.mkz_2017,0,static.sidewalk,0.0
