Frame,Timestamp,ActorID,ActorType,DeltaAcceleration(m/s),ChangePos,MayRapidAcceleration/MayRapiDeceleration
3023,99.29620582517236,135,vehicle.lincoln.mkz_2017,23.373639680387686,"Transform(Location(x=193.998840, y=145.067200, z=0.234127), Rotation(pitch=0.497620, yaw=-90.010010, roll=-1.448944))",MayRapidAcceleration
3024,99.34620582591742,135,vehicle.lincoln.mkz_2017,-8.763375249048854,"Transform(Location(x=193.993866, y=145.066269, z=0.266800), Rotation(pitch=0.662228, yaw=-90.017815, roll=-1.637909))",MayRapiDeceleration
3025,99.39620582666248,135,vehicle.lincoln.mkz_2017,-7.641245303381938,"Transform(Location(x=193.993118, y=145.066498, z=0.277984), Rotation(pitch=0.618890, yaw=-90.014679, roll=-1.407684))",MayRapiDeceleration
3072,101.74620586168021,135,vehicle.lincoln.mkz_2017,7.663914742564151,"Transform(Location(x=193.994492, y=145.059021, z=0.253567), Rotation(pitch=0.021925, yaw=-90.000092, roll=0.000000))",MayRapidAcceleration
3087,102.49620587285608,135,vehicle.lincoln.mkz_2017,18.43446649331785,"Transform(Location(x=193.995499, y=144.059906, z=0.253956), Rotation(pitch=-0.022861, yaw=-89.978081, roll=0.000553))",MayRapidAcceleration
3089,102.5962058743462,135,vehicle.lincoln.mkz_2017,-15.984224379995139,"Transform(Location(x=193.995499, y=144.050186, z=0.255032), Rotation(pitch=-0.146637, yaw=-89.978333, roll=0.000421))",MayRapiDeceleration
3184,107.34620594512671,135,vehicle.lincoln.mkz_2017,8.116040939105263,"Transform(Location(x=194.100876, y=131.464935, z=0.254595), Rotation(pitch=-0.096374, yaw=-89.554321, roll=-0.002502))",MayRapidAcceleration
3185,107.39620594587177,135,vehicle.lincoln.mkz_2017,12.856168615031216,"Transform(Location(x=194.101990, y=131.433945, z=0.255326), Rotation(pitch=-0.180447, yaw=-89.600761, roll=-0.002350))",MayRapidAcceleration
3186,107.44620594661683,135,vehicle.lincoln.mkz_2017,-20.243908925845584,"Transform(Location(x=194.101990, y=131.434143, z=0.255700), Rotation(pitch=-0.223511, yaw=-89.601128, roll=0.000519))",MayRapiDeceleration
3218,109.04620597045869,135,vehicle.lincoln.mkz_2017,7.141717727666341,"Transform(Location(x=194.103470, y=131.324448, z=0.253772), Rotation(pitch=-0.001680, yaw=-89.637611, roll=-0.000214))",MayRapidAcceleration
3219,109.09620597120374,135,vehicle.lincoln.mkz_2017,-8.182987700108702,"Transform(Location(x=194.103470, y=131.324524, z=0.253883), Rotation(pitch=-0.014460, yaw=-89.637611, roll=-0.000092))",MayRapiDeceleration
3310,113.64620603900403,135,vehicle.lincoln.mkz_2017,20.09611825952613,"Transform(Location(x=193.503738, y=124.904976, z=0.254394), Rotation(pitch=-0.073213, yaw=-96.852936, roll=-0.004303))",MayRapidAcceleration
3311,113.69620603974909,135,vehicle.lincoln.mkz_2017,-20.277191993491915,"Transform(Location(x=193.503159, y=124.898628, z=0.254694), Rotation(pitch=-0.107787, yaw=-96.853378, roll=-0.001709))",MayRapiDeceleration
3824,139.34620642196387,135,vehicle.lincoln.mkz_2017,12.36444674787127,"Transform(Location(x=159.894257, y=104.712280, z=0.254084), Rotation(pitch=-0.037505, yaw=-179.767899, roll=-0.000122))",MayRapidAcceleration
3825,139.39620642270893,135,vehicle.lincoln.mkz_2017,-11.370910381424022,"Transform(Location(x=159.891312, y=104.712204, z=0.254192), Rotation(pitch=-0.049956, yaw=-179.764893, roll=-0.000244))",MayRapiDeceleration
3846,140.44620643835515,135,vehicle.lincoln.mkz_2017,13.705481544639373,"Transform(Location(x=158.850815, y=104.674362, z=0.253857), Rotation(pitch=-0.011447, yaw=-178.673416, roll=-0.000183))",MayRapidAcceleration
3847,140.4962064391002,135,vehicle.lincoln.mkz_2017,-11.316645679222122,"Transform(Location(x=158.817245, y=104.672440, z=0.254319), Rotation(pitch=-0.064668, yaw=-178.631317, roll=0.004210))",MayRapiDeceleration
3849,140.59620644059032,135,vehicle.lincoln.mkz_2017,14.92724013240355,"Transform(Location(x=158.757538, y=104.668327, z=0.254604), Rotation(pitch=-0.097351, yaw=-178.524414, roll=0.008736))",MayRapidAcceleration
3850,140.64620644133538,135,vehicle.lincoln.mkz_2017,-17.07564251611549,"Transform(Location(x=158.757660, y=104.668320, z=0.254774), Rotation(pitch=-0.117035, yaw=-178.524490, roll=0.013027))",MayRapiDeceleration
3902,143.2462064800784,135,vehicle.lincoln.mkz_2017,11.923993625104485,"Transform(Location(x=156.034897, y=104.800056, z=0.254156), Rotation(pitch=-0.045899, yaw=177.130295, roll=-0.004089))",MayRapidAcceleration
3903,143.29620648082346,135,vehicle.lincoln.mkz_2017,10.00257472266467,"Transform(Location(x=156.014740, y=104.800323, z=0.254990), Rotation(pitch=-0.141843, yaw=177.046280, roll=-0.016235))",MayRapidAcceleration
3904,143.34620648156852,135,vehicle.lincoln.mkz_2017,-22.695250424241454,"Transform(Location(x=156.014954, y=104.800323, z=0.255300), Rotation(pitch=-0.177517, yaw=177.046341, roll=-0.014923))",MayRapiDeceleration
