Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
897,39.24504667380825,135,"(189.9655303955078,127.85994720458984,15.253758430480957)","(-44.9999885559082,90.00010681152344,0.0)","(189.96115112304688,137.86280822753906,0.23412734270095825)","(0.49762022495269775,89.98998260498047,-1.4489744901657104)","Vector3D(x=0.252050, y=-0.011703, z=1.141123)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-1.3192479919970604e-16,),'hand_brake':False,'gear':0)"
898,39.295046674553305,135,"(189.9593963623047,127.86280822753906,15.234127044677734)","(-44.9999885559082,89.9899673461914,0.0)","(189.96612548828125,137.8637237548828,0.2668006420135498)","(0.6622346043586731,89.98216247558594,-1.637909173965454)","Vector3D(x=0.048162, y=-0.001360, z=0.439711)","('throttle':(0.0,),'brake':(0.15571092069149017,),'steering':(-1.8712220480665565e-05,),'hand_brake':False,'gear':0)"
899,39.34504667529836,135,"(189.96299743652344,127.86371612548828,15.266799926757812)","(-45.000003814697266,89.98216247558594,0.0)","(189.9668731689453,137.86351013183594,0.2779838740825653)","(0.6188902258872986,89.9853286743164,-1.4076844453811646)","Vector3D(x=-0.041609, y=0.002485, z=0.103043)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-6.470978405559435e-05,),'hand_brake':False,'gear':0)"
900,39.39504667604342,135,"(189.9643096923828,127.8635025024414,15.277982711791992)","(-44.9999885559082,89.98533630371094,0.0)","(189.9665985107422,137.86289978027344,0.2790749669075012)","(0.5121275782585144,89.99043273925781,-1.1142578125)","Vector3D(x=-0.047120, y=0.003330, z=-0.043918)","('throttle':(0.0,),'brake':(0.23420073091983795,),'steering':(0.00011667551007121801,),'hand_brake':False,'gear':0)"
901,39.44504667678848,135,"(189.96493530273438,127.86289978027344,15.279074668884277)","(-44.9999885559082,89.99041748046875,0.0)","(189.9662628173828,137.8622589111328,0.27600085735321045)","(0.3997914493083954,89.99433135986328,-0.856658935546875)","Vector3D(x=-0.039297, y=0.003074, z=-0.095923)","('throttle':(0.0,),'brake':(0.3291069269180298,),'steering':(5.272326961858198e-05,),'hand_brake':False,'gear':0)"
902,39.49504667753354,135,"(189.96527099609375,127.86225128173828,15.2760009765625)","(-44.9999885559082,89.99433135986328,-4.829672434425447e-06)","(189.96604919433594,137.86170959472656,0.27169519662857056)","(0.30212655663490295,89.996826171875,-0.651885986328125)","Vector3D(x=-0.030443, y=0.002509, z=-0.103262)","('throttle':(0.0,),'brake':(0.25310268998146057,),'steering':(-1.6086685718619265e-05,),'hand_brake':False,'gear':0)"
903,39.545046678278595,135,"(189.9654998779297,127.86170959472656,15.271695137023926)","(-44.9999885559082,89.99681091308594,2.4148362172127236e-06)","(189.96588134765625,137.8612518310547,0.2674962282180786)","(0.223866268992424,89.99826049804688,-0.49423208832740784)","Vector3D(x=-0.023057, y=0.001934, z=-0.091915)","('throttle':(0.0,),'brake':(0.24306097626686096,),'steering':(-1.0277558430971112e-05,),'hand_brake':False,'gear':0)"
904,39.59504667902365,135,"(189.965576171875,127.86124420166016,15.267496109008789)","(-44.9999885559082,89.99824523925781,0.0)","(189.9657440185547,137.86093139648438,0.26392126083374023)","(0.16382890939712524,89.99910736083984,-0.37423697113990784)","Vector3D(x=-0.017354, y=0.001447, z=-0.074741)","('throttle':(0.0,),'brake':(0.27215543389320374,),'steering':(-1.0137882782146335e-06,),'hand_brake':False,'gear':0)"
905,39.64504667976871,135,"(189.965576171875,127.86092376708984,15.263921737670898)","(-44.9999885559082,89.99909210205078,0.0)","(189.9656524658203,137.86065673828125,0.2610900104045868)","(0.11891358345746994,89.99957275390625,-0.28326416015625)","Vector3D(x=-0.013051, y=0.001063, z=-0.057620)","('throttle':(0.0,),'brake':(0.3056409955024719,),'steering':(1.961002169537096e-07,),'hand_brake':False,'gear':0)"
906,39.69504668051377,135,"(189.965576171875,127.86064910888672,15.261089324951172)","(-44.9999885559082,89.99954986572266,-2.4148362172127236e-06)","(189.965576171875,137.8604736328125,0.2589467465877533)","(0.08585547655820847,89.99983978271484,-0.21438592672348022)","Vector3D(x=-0.009823, y=0.000773, z=-0.042891)","('throttle':(0.0,),'brake':(0.3397290110588074,),'steering':(9.026459935057574e-08,),'hand_brake':False,'gear':0)"
907,39.74504668125883,135,"(189.96554565429688,127.86046600341797,15.258946418762207)","(-45.000003814697266,89.99981689453125,2.414836444586399e-06)","(189.96554565429688,137.8603515625,0.25737464427948)","(0.06175856664776802,89.99996948242188,-0.162261962890625)","Vector3D(x=-0.007404, y=0.000558, z=-0.031136)","('throttle':(0.0,),'brake':(0.36987489461898804,),'steering':(-4.1808924322594976e-08,),'hand_brake':False,'gear':0)"
908,39.795046682003886,135,"(189.96554565429688,127.8603515625,15.257373809814453)","(-45.000003814697266,89.99994659423828,4.829672889172798e-06)","(189.9654998779297,137.86024475097656,0.2562471330165863)","(0.04432109370827675,90.00007629394531,-0.12280271202325821)","Vector3D(x=-0.005586, y=0.000402, z=-0.022184)","('throttle':(0.0,),'brake':(0.38605090975761414,),'steering':(-2.2276707056789746e-07,),'hand_brake':False,'gear':0)"
909,39.845046682748944,135,"(189.9654998779297,127.86024475097656,15.256247520446777)","(-44.99999237060547,90.00006866455078,2.414836444586399e-06)","(189.96548461914062,137.86016845703125,0.2554531693458557)","(0.03176720812916756,90.00010681152344,-0.0929260104894638)","Vector3D(x=-0.004219, y=0.000288, z=-0.015576)","('throttle':(0.0,),'brake':(0.40049251914024353,),'steering':(-3.0180274279700825e-08,),'hand_brake':False,'gear':0)"
910,39.895046683494,135,"(189.9654998779297,127.86016082763672,15.255452156066895)","(-44.99999237060547,90.00006866455078,2.414836444586399e-06)","(189.96543884277344,137.860107421875,0.2549020051956177)","(0.022730868309736252,90.0001220703125,-0.070343017578125)","Vector3D(x=-0.003188, y=0.000207, z=-0.010809)","('throttle':(0.0,),'brake':(0.3409087061882019,),'steering':(9.774332454526302e-09,),'hand_brake':False,'gear':0)"
911,39.94504668423906,135,"(189.96543884277344,127.860107421875,15.254901885986328)","(-44.99999237060547,90.00006866455078,2.414836444586399e-06)","(189.96543884277344,137.8600616455078,0.25452345609664917)","(0.016262680292129517,90.00016784667969,-0.0532226487994194)","Vector3D(x=-0.002410, y=0.000148, z=-0.007428)","('throttle':(0.0,),'brake':(0.25222188234329224,),'steering':(-8.468121848181909e-08,),'hand_brake':False,'gear':0)"
912,39.99504668498412,135,"(189.96546936035156,127.86005401611328,15.254522323608398)","(-44.99999237060547,90.00006866455078,2.414836444586399e-06)","(189.96543884277344,137.8600311279297,0.254266619682312)","(0.01162498164921999,90.0001449584961,-0.040283203125)","Vector3D(x=-0.001823, y=0.000106, z=-0.005066)","('throttle':(0.0,),'brake':(0.187553271651268,),'steering':(-2.9553115155067644e-07,),'hand_brake':False,'gear':0)"
913,40.045046685729176,135,"(189.96546936035156,127.86002349853516,15.254265785217285)","(-44.99999237060547,90.00006866455078,2.414836444586399e-06)","(189.9654083251953,137.86000061035156,0.2540934979915619)","(0.008312339894473553,90.00013732910156,-0.03048705868422985)","Vector3D(x=-0.001379, y=0.000076, z=-0.003431)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-1.785691239319931e-07,),'hand_brake':False,'gear':0)"
914,40.095046686474234,135,"(189.96542358398438,127.86000061035156,15.2540922164917)","(-44.99999237060547,90.00006866455078,2.414836444586399e-06)","(189.96536254882812,137.8599853515625,0.25397780537605286)","(0.0059422641061246395,90.00013732910156,-0.02307128719985485)","Vector3D(x=-0.001043, y=0.000054, z=-0.002308)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-8.330974132775282e-09,),'hand_brake':False,'gear':0)"
915,40.14504668721929,135,"(189.96539306640625,127.85997772216797,15.25397777557373)","(-44.99999237060547,90.00006866455078,2.414836444586399e-06)","(189.96539306640625,137.85997009277344,0.25390100479125977)","(0.004241547081619501,90.0001449584961,-0.0174560509622097)","Vector3D(x=-0.000789, y=0.000039, z=-0.001547)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-1.3848739399691112e-07,),'hand_brake':False,'gear':0)"
916,40.19504668796435,135,"(189.96542358398438,127.85997009277344,15.253899574279785)","(-44.99999237060547,90.00006866455078,2.414836444586399e-06)","(189.96539306640625,137.85997009277344,0.25390100479125977)","(0.004241547081619501,90.0001449584961,-0.0174560509622097)","Vector3D(x=0.000000, y=0.000000, z=0.000000)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-2.3227008227877377e-07,),'hand_brake':False,'gear':0)"
917,40.24504668870941,135,"(189.96542358398438,127.85997009277344,15.253899574279785)","(-44.99999237060547,90.00006866455078,2.414836444586399e-06)","(189.96542358398438,137.85997009277344,0.2538463771343231)","(0.002807207638397813,90.0001449584961,-0.01165771298110485)","Vector3D(x=-0.000038, y=0.000014, z=-0.000406)","('throttle':(0.15700000524520874,),'brake':(0.0,),'steering':(-1.3528266151752177e-07,),'hand_brake':False,'gear':0)"
918,40.295046689454466,135,"(189.96543884277344,127.85997009277344,15.253846168518066)","(-44.99999237060547,90.00006866455078,2.414836444586399e-06)","(189.96543884277344,137.85995483398438,0.25382906198501587)","(0.0022403020411729813,90.0001449584961,-0.009094237349927425)","Vector3D(x=-0.000032, y=0.000015, z=-0.000452)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-5.229992083854995e-08,),'hand_brake':False,'gear':0)"
919,40.345046690199524,135,"(189.96546936035156,127.85994720458984,15.253829002380371)","(-44.99999237060547,90.00006866455078,2.414836444586399e-06)","(189.96543884277344,137.85995483398438,0.253812313079834)","(0.0017143774311989546,90.0001449584961,-0.006988523993641138)","Vector3D(x=-0.000025, y=0.000013, z=-0.000404)","('throttle':(0.917490541934967,),'brake':(0.0,),'steering':(-0.00030475904350169003,),'hand_brake':False,'gear':0)"
920,40.39504669094458,135,"(189.96546936035156,127.85994720458984,15.253811836242676)","(-44.99999237060547,90.00006866455078,2.414836444586399e-06)","(189.96546936035156,137.85995483398438,0.25379806756973267)","(0.0012772453483194113,90.0001449584961,-0.005340575240552425)","Vector3D(x=-0.000019, y=0.000010, z=-0.000330)","('throttle':(0.46913158893585205,),'brake':(0.0,),'steering':(-0.0004096065822523087,),'hand_brake':False,'gear':0)"
921,40.44504669168964,135,"(189.9654998779297,127.85994720458984,15.253798484802246)","(-44.99999237060547,90.00006866455078,2.414836444586399e-06)","(189.96548461914062,137.85995483398438,0.25378668308258057)","(0.0009357358794659376,90.0001449584961,-0.004058836959302425)","Vector3D(x=-0.000015, y=0.000008, z=-0.000257)","('throttle':(0.9211381077766418,),'brake':(0.0,),'steering':(-0.0011336104944348335,),'hand_brake':False,'gear':0)"
