Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
3030,131.28018532786518,135,"(147.09002685546875,306.84454345703125,15.253758430480957)","(-44.99999237060547,0.0008536635432392359,0.0)","(157.09280395507812,306.8488464355469,0.23412738740444183)","(0.49762022495269775,-0.009979248046875,-1.4489744901657104)","Vector3D(x=-0.011703, y=-0.252050, z=1.141127)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-4.604114288645346e-16,),'hand_brake':False,'gear':0)"
3031,131.33018532861024,135,"(147.09280395507812,306.8505859375,15.234127044677734)","(-44.99999237060547,-0.009979247115552425,1.1791192466859002e-09)","(157.09371948242188,306.8438720703125,0.26680073142051697)","(0.6622482538223267,-0.0178527794778347,-1.637908935546875)","Vector3D(x=-0.001362, y=-0.048167, z=0.439711)","('throttle':(0.0,),'brake':(0.15570993721485138,),'steering':(-7.02618999639526e-05,),'hand_brake':False,'gear':0)"
3032,131.3801853293553,135,"(147.09371948242188,306.84698486328125,15.266799926757812)","(-44.99999237060547,-0.01785278134047985,-5.895596233429501e-10)","(157.093505859375,306.8431091308594,0.2779839336872101)","(0.6189107298851013,-0.014678954146802425,-1.407714605331421)","Vector3D(x=0.002486, y=0.041609, z=0.103043)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-0.00012452057853806764,),'hand_brake':False,'gear':0)"
3033,131.43018533010036,135,"(147.093505859375,306.84564208984375,15.277982711791992)","(-44.99999237060547,-0.01467895321547985,0.0)","(157.0928955078125,306.8433837890625,0.27907508611679077)","(0.5121275782585144,-0.009552001021802425,-1.1142578125)","Vector3D(x=0.003331, y=0.047121, z=-0.043919)","('throttle':(0.0,),'brake':(0.23420052230358124,),'steering':(6.430679786717519e-05,),'hand_brake':False,'gear':0)"
3034,131.48018533084542,135,"(147.09288024902344,306.8450622558594,15.279074668884277)","(-44.99999237060547,-0.009552001021802425,2.9477981167147504e-10)","(157.09225463867188,306.8437194824219,0.2760009765625)","(0.3997914493083954,-0.005676268599927425,-0.8566589951515198)","Vector3D(x=0.003074, y=0.039298, z=-0.095924)","('throttle':(0.0,),'brake':(0.3291042745113373,),'steering':(2.6497336875763722e-05,),'hand_brake':False,'gear':0)"
3035,131.53018533159047,135,"(147.09225463867188,306.84466552734375,15.2760009765625)","(-44.99999237060547,-0.005676268134266138,2.9477981167147504e-10)","(157.09170532226562,306.84393310546875,0.2716953456401825)","(0.30212655663490295,-0.003204345703125,-0.651885986328125)","Vector3D(x=0.002509, y=0.030443, z=-0.103260)","('throttle':(0.0,),'brake':(0.25314024090766907,),'steering':(-7.812772309989668e-06,),'hand_brake':False,'gear':0)"
3036,131.58018533233553,135,"(147.09170532226562,306.844482421875,15.271695137023926)","(-44.99999237060547,-0.003204345004633069,-1.4738990583573752e-10)","(157.0912628173828,306.8441162109375,0.26749610900878906)","(0.223866268992424,-0.0017395017202943563,-0.49423202872276306)","Vector3D(x=0.001934, y=0.023057, z=-0.091917)","('throttle':(0.0,),'brake':(0.2431018203496933,),'steering':(-8.514440196449868e-06,),'hand_brake':False,'gear':0)"
3037,131.6301853330806,135,"(147.0912628173828,306.84442138671875,15.267496109008789)","(-44.99999237060547,-0.0017395016038790345,-7.369495291786876e-11)","(157.09092712402344,306.84423828125,0.2639211118221283)","(0.16382208466529846,-0.0008850098238326609,-0.3742370307445526)","Vector3D(x=0.001447, y=0.017354, z=-0.074737)","('throttle':(0.0,),'brake':(0.2721189856529236,),'steering':(-5.493369371833978e-06,),'hand_brake':False,'gear':0)"
3038,131.68018533382565,135,"(147.09092712402344,306.8443908691406,15.263920783996582)","(-44.99999237060547,-0.0008850095910020173,-3.684747645893438e-11)","(157.09066772460938,306.8443298339844,0.2610897719860077)","(0.11891358345746994,-0.0004272460355423391,-0.2832641303539276)","Vector3D(x=0.001063, y=0.013051, z=-0.057619)","('throttle':(0.0,),'brake':(0.30562472343444824,),'steering':(-2.975560391860199e-06,),'hand_brake':False,'gear':0)"
3039,131.7301853345707,135,"(147.09066772460938,306.8443908691406,15.261088371276855)","(-44.99999237060547,-0.0004272459773346782,0.0)","(157.09046936035156,306.84442138671875,0.25894695520401)","(0.08585547655820847,-0.00015258787607308477,-0.2143859565258026)","Vector3D(x=0.000773, y=0.009824, z=-0.042888)","('throttle':(0.0,),'brake':(0.3397168219089508,),'steering':(-1.8892817479354562e-06,),'hand_brake':False,'gear':0)"
3040,131.78018533531576,135,"(147.09046936035156,306.8444519042969,15.258947372436523)","(-44.99999237060547,-0.00015258784696925431,0.0)","(157.09036254882812,306.8444519042969,0.2573745548725128)","(0.06175856664776802,-3.051759267691523e-05,-0.162261962890625)","Vector3D(x=0.000558, y=0.007404, z=-0.031135)","('throttle':(0.0,),'brake':(0.3698802590370178,),'steering':(-1.2178181805211352e-06,),'hand_brake':False,'gear':0)"
3041,131.83018533606082,135,"(147.09036254882812,306.8444519042969,15.257373809814453)","(-44.99999237060547,-3.0517569030052982e-05,0.0)","(157.0902557373047,306.844482421875,0.25624728202819824)","(0.04432109370827675,5.794568278361112e-05,-0.1228027269244194)","Vector3D(x=0.000402, y=0.005587, z=-0.022185)","('throttle':(0.0,),'brake':(0.3860239088535309,),'steering':(-9.862037586572114e-07,),'hand_brake':False,'gear':0)"
