Frame,Timestamp,ActorID,ActorType,DeltaAcceleration(m/s),ChangePos,MayRapidAcceleration/MayRapiDeceleration
1367,38.359221993014216,135,vehicle.lincoln.mkz_2017,23.373870389282526,"Transform(Location(x=50.527187, y=105.431137, z=0.234128), Rotation(pitch=0.497627, yaw=179.990021, roll=-1.448974))",MayRapidAcceleration
1368,38.409221993759274,135,vehicle.lincoln.mkz_2017,-8.76339437787695,"Transform(Location(x=50.526260, y=105.436089, z=0.266801), Rotation(pitch=0.662248, yaw=179.982162, roll=-1.637939))",MayRapiDeceleration
1369,38.45922199450433,135,vehicle.lincoln.mkz_2017,-7.641402449809444,"Transform(Location(x=50.526505, y=105.436836, z=0.277984), Rotation(pitch=0.618918, yaw=179.985306, roll=-1.407714))",MayRapiDeceleration
1480,44.00922207720578,135,vehicle.lincoln.mkz_2017,12.962025097422984,"Transform(Location(x=40.174583, y=105.404831, z=0.254754), Rotation(pitch=-0.114740, yaw=-179.742279, roll=-0.000061))",MayRapidAcceleration
1481,44.059222077950835,135,vehicle.lincoln.mkz_2017,8.081645138895583,"Transform(Location(x=40.152878, y=105.404800, z=0.255532), Rotation(pitch=-0.204127, yaw=-179.736557, roll=0.000438))",MayRapidAcceleration
1482,44.10922207869589,135,vehicle.lincoln.mkz_2017,-23.69056770328232,"Transform(Location(x=40.153023, y=105.404800, z=0.255756), Rotation(pitch=-0.230075, yaw=-179.736557, roll=0.000342))",MayRapiDeceleration
2298,84.90922268666327,135,vehicle.lincoln.mkz_2017,12.78816439681144,"Transform(Location(x=-7.394062, y=185.392471, z=0.254341), Rotation(pitch=-0.067195, yaw=74.151894, roll=0.000164))",MayRapidAcceleration
2299,84.95922268740833,135,vehicle.lincoln.mkz_2017,8.621656318561481,"Transform(Location(x=-7.387101, y=185.411758, z=0.255151), Rotation(pitch=-0.160339, yaw=74.013367, roll=-0.055023))",MayRapidAcceleration
2300,85.00922268815339,135,vehicle.lincoln.mkz_2017,-22.79779233060711,"Transform(Location(x=-7.387171, y=185.411560, z=0.255433), Rotation(pitch=-0.192809, yaw=74.013527, roll=-0.064941))",MayRapiDeceleration
2387,89.35922275297344,135,vehicle.lincoln.mkz_2017,14.183747378447892,"Transform(Location(x=-4.149085, y=188.999313, z=0.254087), Rotation(pitch=-0.037873, yaw=40.194679, roll=-0.006714))",MayRapidAcceleration
2388,89.4092227537185,135,vehicle.lincoln.mkz_2017,-11.097687391990984,"Transform(Location(x=-4.116451, y=189.019211, z=0.254495), Rotation(pitch=-0.084899, yaw=39.803009, roll=-0.030670))",MayRapiDeceleration
2567,98.35922288708389,135,vehicle.lincoln.mkz_2017,11.572179702789924,"Transform(Location(x=23.634230, y=191.872391, z=0.254408), Rotation(pitch=-0.062954, yaw=1.085035, roll=0.002784))",MayRapidAcceleration
2568,98.40922288782895,135,vehicle.lincoln.mkz_2017,-12.890292774467529,"Transform(Location(x=23.861696, y=191.876297, z=0.254593), Rotation(pitch=-0.105772, yaw=1.065692, roll=0.002726))",MayRapiDeceleration
2671,103.55922296456993,135,vehicle.lincoln.mkz_2017,-6.293400482918846,"Transform(Location(x=52.690437, y=191.979935, z=0.252928), Rotation(pitch=0.114549, yaw=-0.124146, roll=0.002189))",MayRapiDeceleration
2719,105.95922300033271,135,vehicle.lincoln.mkz_2017,10.960005999515408,"Transform(Location(x=69.858116, y=191.918243, z=0.254539), Rotation(pitch=-0.070856, yaw=-0.232178, roll=0.000291))",MayRapidAcceleration
2721,106.05922300182283,135,vehicle.lincoln.mkz_2017,8.747135065466484,"Transform(Location(x=70.391373, y=191.915848, z=0.255026), Rotation(pitch=-0.134063, yaw=-0.216980, roll=0.000577))",MayRapidAcceleration
3185,129.25922334752977,135,vehicle.lincoln.mkz_2017,9.747690157516896,"Transform(Location(x=113.892632, y=191.481400, z=0.253972), Rotation(pitch=-0.024718, yaw=-0.992584, roll=0.000121))",MayRapidAcceleration
3186,129.30922334827483,135,vehicle.lincoln.mkz_2017,-8.112649787157773,"Transform(Location(x=113.895576, y=191.481323, z=0.254045), Rotation(pitch=-0.033079, yaw=-0.992584, roll=0.000045))",MayRapiDeceleration
3288,134.40922342427075,135,vehicle.lincoln.mkz_2017,6.332430921462889,"Transform(Location(x=115.269585, y=191.457672, z=0.253932), Rotation(pitch=-0.020081, yaw=-1.010498, roll=0.000015))",MayRapidAcceleration
3289,134.4592234250158,135,vehicle.lincoln.mkz_2017,-7.75386439478173,"Transform(Location(x=115.272461, y=191.457596, z=0.253986), Rotation(pitch=-0.026330, yaw=-1.010468, roll=0.000098))",MayRapiDeceleration
3328,136.40922345407307,135,vehicle.lincoln.mkz_2017,6.151837491027966,"Transform(Location(x=115.591347, y=191.451401, z=0.253910), Rotation(pitch=-0.017581, yaw=-0.973236, roll=0.000092))",MayRapidAcceleration
3442,142.1092235390097,135,vehicle.lincoln.mkz_2017,6.199716167026285,"Transform(Location(x=127.402565, y=191.896072, z=0.254186), Rotation(pitch=-0.049252, yaw=11.739718, roll=-0.026581))",MayRapidAcceleration
3443,142.15922353975475,135,vehicle.lincoln.mkz_2017,16.63166300316119,"Transform(Location(x=127.442009, y=191.908310, z=0.254879), Rotation(pitch=-0.129056, yaw=12.109865, roll=0.041093))",MayRapidAcceleration
3444,142.2092235404998,135,vehicle.lincoln.mkz_2017,-17.426963557326385,"Transform(Location(x=127.443436, y=191.908661, z=0.255433), Rotation(pitch=-0.192809, yaw=12.126847, roll=0.078156))",MayRapiDeceleration
3445,142.25922354124486,135,vehicle.lincoln.mkz_2017,-6.897070983281387,"Transform(Location(x=127.443466, y=191.908722, z=0.255380), Rotation(pitch=-0.186799, yaw=12.126900, roll=0.071524))",MayRapiDeceleration
3834,161.70922383107245,135,vehicle.lincoln.mkz_2017,8.58111047187238,"Transform(Location(x=132.629562, y=231.738831, z=0.254241), Rotation(pitch=-0.055693, yaw=98.869743, roll=-0.011749))",MayRapidAcceleration
3835,161.7592238318175,135,vehicle.lincoln.mkz_2017,13.597381180159848,"Transform(Location(x=132.623093, y=231.767746, z=0.255009), Rotation(pitch=-0.144042, yaw=99.050087, roll=0.036082))",MayRapidAcceleration
3836,161.80922383256257,135,vehicle.lincoln.mkz_2017,-20.39798823566526,"Transform(Location(x=132.623169, y=231.767532, z=0.255426), Rotation(pitch=-0.191990, yaw=99.050179, roll=0.053951))",MayRapiDeceleration
3945,167.2592239137739,135,vehicle.lincoln.mkz_2017,10.530894134378459,"Transform(Location(x=130.164795, y=235.791046, z=0.254199), Rotation(pitch=-0.050878, yaw=132.010330, roll=0.011193))",MayRapidAcceleration
3946,167.30922391451895,135,vehicle.lincoln.mkz_2017,10.86639369833412,"Transform(Location(x=130.140305, y=235.811707, z=0.254992), Rotation(pitch=-0.142000, yaw=132.340012, roll=0.091821))",MayRapidAcceleration
3947,167.359223915264,135,vehicle.lincoln.mkz_2017,-22.53204592305882,"Transform(Location(x=130.135330, y=235.816345, z=0.255335), Rotation(pitch=-0.181615, yaw=132.455612, roll=0.107344))",MayRapiDeceleration
4178,178.90922408737242,135,vehicle.lincoln.mkz_2017,21.92055669948045,"Transform(Location(x=114.346100, y=237.709061, z=0.254309), Rotation(pitch=-0.063507, yaw=178.206039, roll=0.002654))",MayRapidAcceleration
4179,178.95922408811748,135,vehicle.lincoln.mkz_2017,-17.359283416223466,"Transform(Location(x=114.338737, y=237.709229, z=0.254518), Rotation(pitch=-0.087556, yaw=178.208481, roll=0.002855))",MayRapiDeceleration
4297,184.85922417603433,135,vehicle.lincoln.mkz_2017,9.936103017040999,"Transform(Location(x=111.367058, y=237.751343, z=0.254001), Rotation(pitch=-0.027983, yaw=179.080933, roll=0.000996))",MayRapidAcceleration
4298,184.9092241767794,135,vehicle.lincoln.mkz_2017,-9.220393572167648,"Transform(Location(x=111.364082, y=237.751358, z=0.254075), Rotation(pitch=-0.036501, yaw=179.081497, roll=0.001000))",MayRapiDeceleration
4320,186.00922419317067,135,vehicle.lincoln.mkz_2017,8.445834559766139,"Transform(Location(x=111.055954, y=237.754089, z=0.253968), Rotation(pitch=-0.024165, yaw=179.128708, roll=0.000587))",MayRapidAcceleration
