Frame,Timestamp,ActorID,ActorType,Other_ActorID,Other_ActorType,Distance
2351,116.94659890513867,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2352,116.99659890588373,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2353,117.04659890662879,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2354,117.09659890737385,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2355,117.1465989081189,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2356,117.19659890886396,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2357,117.24659890960902,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2358,117.29659891035408,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2359,117.34659891109914,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2360,117.3965989118442,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2361,117.44659891258925,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2362,117.49659891333431,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2363,117.54659891407937,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2364,117.59659891482443,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2365,117.64659891556948,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2366,117.69659891631454,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2367,117.7465989170596,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2368,117.79659891780466,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2369,117.84659891854972,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2370,117.89659891929477,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2371,117.94659892003983,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2372,117.99659892078489,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2373,118.04659892152995,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2374,118.096598922275,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2375,118.14659892302006,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2376,118.19659892376512,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2377,118.24659892451018,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2378,118.29659892525524,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2379,118.3465989260003,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2380,118.39659892674536,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2381,118.44659892749041,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
2382,118.49659892823547,135,vehicle.lincoln.mkz_2017,0,static.building,0.0
