Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
1952,74.95653049554676,135,"(189.90460205078125,125.16017150878906,15.253758430480957)","(-45.000003814697266,90.0011215209961,0.0)","(189.90115356445312,135.16281127929688,0.23412741720676422)","(0.4976270794868469,89.9899673461914,-1.4489744901657104)","Vector3D(x=0.252054, y=-0.011703, z=1.141125)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(1.7794274595655004e-17,),'hand_brake':False,'gear':0)"
1953,75.00653049629182,135,"(189.89938354492188,125.16281127929688,15.234127044677734)","(-44.9999885559082,89.98995971679688,0.0)","(189.9061279296875,135.16372680664062,0.2668009102344513)","(0.6622482538223267,89.98210906982422,-1.6379395723342896)","Vector3D(x=0.048165, y=-0.001360, z=0.439714)","('throttle':(0.0,),'brake':(0.1557072103023529,),'steering':(-1.0423109415569343e-05,),'hand_brake':False,'gear':0)"
1954,75.05653049703687,135,"(189.9029998779297,125.16372680664062,15.266799926757812)","(-44.9999885559082,89.9820785522461,2.4148362172127236e-06)","(189.90687561035156,135.1634979248047,0.2779841423034668)","(0.6189107298851013,89.98527526855469,-1.40771484375)","Vector3D(x=-0.041609, y=0.002485, z=0.103042)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-3.0643361242255196e-05,),'hand_brake':False,'gear':0)"
1955,75.10653049778193,135,"(189.90431213378906,125.16349029541016,15.277984619140625)","(-44.9999885559082,89.98526763916016,0.0)","(189.90660095214844,135.16290283203125,0.27907514572143555)","(0.5121275782585144,89.99042510986328,-1.114288330078125)","Vector3D(x=-0.047121, y=0.003330, z=-0.043921)","('throttle':(0.0,),'brake':(0.2342052310705185,),'steering':(8.586246985942125e-05,),'hand_brake':False,'gear':0)"
1956,75.15653049852699,135,"(189.90492248535156,125.16289520263672,15.279075622558594)","(-44.9999885559082,89.99041748046875,-2.4148362172127236e-06)","(189.90626525878906,135.16224670410156,0.2760009765625)","(0.3997914493083954,89.9942855834961,-0.8566895723342896)","Vector3D(x=-0.039298, y=0.003074, z=-0.095926)","('throttle':(0.0,),'brake':(0.3290878236293793,),'steering':(4.4803997298004106e-05,),'hand_brake':False,'gear':0)"
1957,75.20653049927205,135,"(189.9052734375,125.16224670410156,15.2760009765625)","(-44.9999885559082,89.99427032470703,-2.4148362172127236e-06)","(189.9060516357422,135.16171264648438,0.27169543504714966)","(0.3021334111690521,89.99676513671875,-0.6518859267234802)","Vector3D(x=-0.030443, y=0.002509, z=-0.103263)","('throttle':(0.0,),'brake':(0.2531365752220154,),'steering':(-1.0894974366237875e-05,),'hand_brake':False,'gear':0)"
1958,75.2565305000171,135,"(189.90548706054688,125.16170501708984,15.271695137023926)","(-45.000003814697266,89.99675750732422,-2.414836444586399e-06)","(189.90586853027344,135.1612548828125,0.26749616861343384)","(0.223866268992424,89.99823760986328,-0.49426254630088806)","Vector3D(x=-0.023057, y=0.001934, z=-0.091915)","('throttle':(0.0,),'brake':(0.24309398233890533,),'steering':(-1.0091544027091004e-05,),'hand_brake':False,'gear':0)"
1959,75.30653050076216,135,"(189.9055633544922,125.16124725341797,15.267496109008789)","(-44.9999885559082,89.99822235107422,2.4148362172127236e-06)","(189.90573120117188,135.16091918945312,0.2639211118221283)","(0.16382890939712524,89.99909973144531,-0.3742675483226776)","Vector3D(x=-0.017354, y=0.001447, z=-0.074738)","('throttle':(0.0,),'brake':(0.27208182215690613,),'steering':(-6.694280727970181e-06,),'hand_brake':False,'gear':0)"
1960,75.35653050150722,135,"(189.90557861328125,125.1609115600586,15.263920783996582)","(-44.99999237060547,89.99908447265625,0.0)","(189.90565490722656,135.16065979003906,0.26108989119529724)","(0.11891358345746994,89.99954986572266,-0.2832641899585724)","Vector3D(x=-0.013051, y=0.001063, z=-0.057621)","('throttle':(0.0,),'brake':(0.3056241571903229,),'steering':(-4.055450062878663e-06,),'hand_brake':False,'gear':0)"
1961,75.40653050225228,135,"(189.90557861328125,125.16065979003906,15.261089324951172)","(-44.9999885559082,89.99954986572266,-2.414836444586399e-06)","(189.90557861328125,135.1604766845703,0.2589467465877533)","(0.08585547655820847,89.99980926513672,-0.21438592672348022)","Vector3D(x=-0.009824, y=0.000773, z=-0.042889)","('throttle':(0.0,),'brake':(0.33971306681632996,),'steering':(-1.7567259646966704e-06,),'hand_brake':False,'gear':0)"
1962,75.45653050299734,135,"(189.90554809570312,125.16047668457031,15.258946418762207)","(-44.9999885559082,89.99979400634766,-4.829672434425447e-06)","(189.90554809570312,135.1603546142578,0.25737449526786804)","(0.06175856664776802,89.99994659423828,-0.1622619479894638)","Vector3D(x=-0.007404, y=0.000559, z=-0.031135)","('throttle':(0.0,),'brake':(0.3698650896549225,),'steering':(-1.3420821005638572e-06,),'hand_brake':False,'gear':0)"
1963,75.5065305037424,135,"(189.905517578125,125.16034698486328,15.257373809814453)","(-44.9999885559082,89.99992370605469,9.659344868850894e-06)","(189.90550231933594,135.16024780273438,0.25624725222587585)","(0.04432109370827675,90.00004577636719,-0.1228027269244194)","Vector3D(x=-0.005586, y=0.000402, z=-0.022183)","('throttle':(0.0,),'brake':(0.38601914048194885,),'steering':(-9.559386171531514e-07,),'hand_brake':False,'gear':0)"
