Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
6576,233.92594433017075,135,"(-3.4993650913238525,243.20997619628906,15.253920555114746)","(-44.9999885559082,-90.01781463623047,0.0)","(-3.502480983734131,233.20997619628906,0.2539208233356476)","(0.016235359013080597,-90.01785278320312,-0.024658203125)","Vector3D(x=0.000000, y=0.000000, z=0.000000)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
6577,233.9759443309158,135,"(-3.4993650913238525,243.20997619628906,15.253920555114746)","(-44.9999885559082,-90.01781463623047,0.0)","(-3.48781156539917,233.2046356201172,0.22071951627731323)","(0.9502978324890137,-90.0072021484375,-1.1245728731155396)","Vector3D(x=-0.163375, y=0.024917, z=0.964340)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
6578,234.02594433166087,135,"(-3.4865543842315674,243.20462036132812,15.220718383789062)","(-45.000003814697266,-90.00719451904297,-4.829672889172798e-06)","(-3.49027419090271,233.20286560058594,0.24784114956855774)","(1.2746634483337402,-90.01933288574219,-1.297607421875)","Vector3D(x=-0.021182, y=0.002956, z=0.403482)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
6579,234.07594433240592,135,"(-3.4868996143341064,243.20286560058594,15.24783992767334)","(-44.9999885559082,-90.0193099975586,2.4148362172127236e-06)","(-3.490663766860962,233.2032928466797,0.25959333777427673)","(1.192981243133545,-90.01428985595703,-1.1148681640625)","Vector3D(x=0.032902, y=-0.005196, z=0.127442)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
6580,234.12594433315098,135,"(-3.4881694316864014,243.2032928466797,15.25959300994873)","(-44.99999237060547,-90.01427459716797,-2.414836444586399e-06)","(-3.4905266761779785,233.2043914794922,0.26344501972198486)","(0.9922966361045837,-90.006591796875,-0.8820493817329407)","Vector3D(x=0.036384, y=-0.006863, z=0.001152)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
6581,234.17594433389604,135,"(-3.4893760681152344,243.2043914794922,15.263444900512695)","(-44.9999885559082,-90.00658416748047,0.0)","(-3.4903440475463867,233.20556640625,0.2635890543460846)","(0.7805676460266113,-90.00080108642578,-0.6784363985061646)","Vector3D(x=0.030429, y=-0.006277, z=-0.048893)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
6582,234.2259443346411,135,"(-3.490204334259033,243.20556640625,15.263588905334473)","(-44.99999237060547,-90.00079345703125,2.414836444586399e-06)","(-3.4901881217956543,233.20657348632812,0.26224246621131897)","(0.5946362614631653,-89.99703979492188,-0.516571044921875)","Vector3D(x=0.023698, y=-0.005102, z=-0.061966)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
6583,234.27594433538616,135,"(-3.4907045364379883,243.20657348632812,15.262242317199707)","(-44.99999237060547,-89.99703979492188,2.414836444586399e-06)","(-3.490067720413208,233.2074432373047,0.26049843430519104)","(0.44379833340644836,-89.99481201171875,-0.3918761909008026)","Vector3D(x=0.018040, y=-0.003928, z=-0.058616)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
6584,234.32594433613122,135,"(-3.4909732341766357,243.2074432373047,15.260498046875)","(-44.99999237060547,-89.99480438232422,0.0)","(-3.489976167678833,233.2080535888672,0.2588454782962799)","(0.32668110728263855,-89.99352264404297,-0.2968444526195526)","Vector3D(x=0.013634, y=-0.002937, z=-0.049218)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
6585,234.37594433687627,135,"(-3.4911067485809326,243.20803833007812,15.258845329284668)","(-44.9999885559082,-89.99351501464844,0.0)","(-3.48990797996521,233.20858764648438,0.25746387243270874)","(0.23819600045681,-89.99280548095703,-0.2247619777917862)","Vector3D(x=0.010286, y=-0.002158, z=-0.038716)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
6586,234.42594433762133,135,"(-3.491163492202759,243.20858764648438,15.257463455200195)","(-45.000003814697266,-89.9927978515625,9.659345778345596e-06)","(-3.489856719970703,233.2089385986328,0.25638625025749207)","(0.1725374013185501,-89.99237823486328,-0.1701355129480362)","Vector3D(x=0.007760, y=-0.001569, z=-0.029223)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
6587,234.4759443383664,135,"(-3.4911868572235107,243.2089385986328,15.25638484954834)","(-45.000003814697266,-89.99237060546875,-2.414836444586399e-06)","(-3.489818572998047,233.20919799804688,0.2555822432041168)","(0.12442555278539658,-89.99211883544922,-0.1287536472082138)","Vector3D(x=0.005858, y=-0.001133, z=-0.021434)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
6588,234.52594433911145,135,"(-3.491194009780884,243.20919799804688,15.255581855773926)","(-44.9999885559082,-89.99211883544922,0.0)","(-3.4897899627685547,233.2093963623047,0.25500136613845825)","(0.08944132179021835,-89.99198913574219,-0.09744260460138321)","Vector3D(x=0.004425, y=-0.000815, z=-0.015391)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
6589,234.5759443398565,135,"(-3.4911880493164062,243.2093963623047,15.255001068115234)","(-44.9999885559082,-89.99195098876953,-2.4148362172127236e-06)","(-3.4897680282592773,233.20956420898438,0.2545917332172394)","(0.06416279077529907,-89.991943359375,-0.073760986328125)","Vector3D(x=0.003344, y=-0.000585, z=-0.010874)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
