Frame,Timestamp,ActorID,ActorType,DeltaAcceleration(m/s),ChangePos,MayRapidAcceleration/MayRapiDeceleration
1811,58.66268864413723,135,vehicle.lincoln.mkz_2017,23.373902631180105,"Transform(Location(x=134.542801, y=109.618858, z=0.234128), Rotation(pitch=0.497627, yaw=-0.009979, roll=-1.448974))",MayRapidAcceleration
1812,58.71268864488229,135,vehicle.lincoln.mkz_2017,-8.763398342974952,"Transform(Location(x=134.543716, y=109.613907, z=0.266801), Rotation(pitch=0.662248, yaw=-0.017853, roll=-1.637940))",MayRapiDeceleration
1813,58.76268864562735,135,vehicle.lincoln.mkz_2017,-7.641415340642145,"Transform(Location(x=134.543488, y=109.613159, z=0.277984), Rotation(pitch=0.618911, yaw=-0.014679, roll=-1.407715))",MayRapiDeceleration
1849,60.56268867244944,135,vehicle.lincoln.mkz_2017,6.239280239674896,"Transform(Location(x=134.547104, y=109.614555, z=0.253624), Rotation(pitch=0.015443, yaw=-0.000183, roll=-0.000092))",MayRapidAcceleration
1912,63.7126887193881,135,vehicle.lincoln.mkz_2017,16.994001050659737,"Transform(Location(x=141.172470, y=109.592934, z=0.254924), Rotation(pitch=-0.134152, yaw=-0.277649, roll=-0.000305))",MayRapidAcceleration
1914,63.812688720878214,135,vehicle.lincoln.mkz_2017,-16.585621849399036,"Transform(Location(x=141.182495, y=109.592987, z=0.255724), Rotation(pitch=-0.226407, yaw=-0.285400, roll=-0.000763))",MayRapiDeceleration
2399,88.06268908223137,135,vehicle.lincoln.mkz_2017,12.378435420574903,"Transform(Location(x=190.449936, y=126.515770, z=0.254619), Rotation(pitch=-0.099154, yaw=85.251076, roll=0.004310))",MayRapidAcceleration
2400,88.11268908297643,135,vehicle.lincoln.mkz_2017,7.648133477376691,"Transform(Location(x=190.450745, y=126.536133, z=0.255395), Rotation(pitch=-0.188445, yaw=85.215057, roll=0.007053))",MayRapidAcceleration
2401,88.16268908372149,135,vehicle.lincoln.mkz_2017,-22.578062170216825,"Transform(Location(x=190.450745, y=126.535980, z=0.255628), Rotation(pitch=-0.215240, yaw=85.215057, roll=0.008705))",MayRapiDeceleration
2549,95.56268919399008,135,vehicle.lincoln.mkz_2017,18.224174956307817,"Transform(Location(x=190.586990, y=146.552689, z=0.254201), Rotation(pitch=-0.039424, yaw=90.671066, roll=-0.000763))",MayRapidAcceleration
2550,95.61268919473514,135,vehicle.lincoln.mkz_2017,-17.44947545491612,"Transform(Location(x=190.584473, y=146.755600, z=0.254460), Rotation(pitch=-0.082215, yaw=90.677330, roll=-0.000427))",MayRapiDeceleration
3051,120.66268956800923,135,vehicle.lincoln.mkz_2017,11.020280212229396,"Transform(Location(x=189.825958, y=210.656769, z=0.254048), Rotation(pitch=-0.033393, yaw=90.746834, roll=-0.000275))",MayRapidAcceleration
3052,120.71268956875429,135,vehicle.lincoln.mkz_2017,-9.960927105943291,"Transform(Location(x=189.825958, y=210.659760, z=0.254147), Rotation(pitch=-0.044861, yaw=90.746643, roll=-0.000244))",MayRapiDeceleration
3059,121.06268957396969,135,vehicle.lincoln.mkz_2017,9.957709418167132,"Transform(Location(x=189.824921, y=210.759384, z=0.253881), Rotation(pitch=-0.014159, yaw=90.768776, roll=0.000007))",MayRapidAcceleration
3060,121.11268957471475,135,vehicle.lincoln.mkz_2017,-8.842258124651227,"Transform(Location(x=189.824921, y=210.762314, z=0.253983), Rotation(pitch=-0.025975, yaw=90.768616, roll=-0.000122))",MayRapiDeceleration
