Frame,Timestamp,ActorID,ActorType,Other_ActorID,Other_ActorType,CollisionPos,CollisionDegree
3457,164.55956470733508,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.479675, y=300.702087, z=0.283860)","Vector3D(x=99.307602, y=83.954880, z=-15.839178)"
3457,164.55956470733508,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.479675, y=300.702087, z=0.283860)","Vector3D(x=34.729885, y=29.360727, z=-5.539283)"
3457,164.55956470733508,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.479675, y=300.702087, z=0.283860)","Vector3D(x=34.818623, y=29.726713, z=-5.581835)"
3458,164.60956470808014,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.479675, y=300.702087, z=0.283860)","Vector3D(x=109.351921, y=93.360191, z=-17.530401)"
3458,164.60956470808014,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.479675, y=300.702087, z=0.283860)","Vector3D(x=88.148575, y=75.257645, z=-14.131254)"
3458,164.60956470808014,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.478760, y=300.705292, z=0.283571)","Vector3D(x=35.404861, y=30.227221, z=-5.675817)"
3458,164.60956470808014,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.478760, y=300.705292, z=0.283571)","Vector3D(x=79.527939, y=67.897705, z=-12.749266)"
3458,164.60956470808014,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.478760, y=300.705292, z=0.283571)","Vector3D(x=5.766148, y=4.922901, z=-0.924381)"
3459,164.6595647088252,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.478760, y=300.705292, z=0.283571)","Vector3D(x=65.423531, y=55.855930, z=-10.488163)"
3459,164.6595647088252,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.478760, y=300.705292, z=0.283571)","Vector3D(x=39.752773, y=33.939289, z=-6.372838)"
3459,164.6595647088252,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.478069, y=300.707703, z=0.283298)","Vector3D(x=42.057552, y=35.907017, z=-6.742321)"
3459,164.6595647088252,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.478069, y=300.707703, z=0.283298)","Vector3D(x=82.775223, y=70.670090, z=-13.269842)"
3459,164.6595647088252,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.478069, y=300.707703, z=0.283298)","Vector3D(x=85.218834, y=72.756348, z=-13.661583)"
3460,164.70956470957026,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.478069, y=300.707703, z=0.283298)","Vector3D(x=37.213646, y=31.771488, z=-5.965786)"
3460,164.70956470957026,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.478069, y=300.707703, z=0.283298)","Vector3D(x=35.451805, y=30.267296, z=-5.683342)"
3460,164.70956470957026,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.477222, y=300.710724, z=0.283123)","Vector3D(x=103.199791, y=88.107750, z=-16.544142)"
3460,164.70956470957026,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.477222, y=300.710724, z=0.283123)","Vector3D(x=98.622154, y=84.199562, z=-15.810294)"
3460,164.70956470957026,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.477222, y=300.710724, z=0.283123)","Vector3D(x=33.924271, y=28.963152, z=-5.438460)"
3461,164.75956471031532,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.477222, y=300.710724, z=0.283123)","Vector3D(x=41.655941, y=35.564137, z=-6.677938)"
3461,164.75956471031532,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.477222, y=300.710724, z=0.283123)","Vector3D(x=112.914467, y=96.401749, z=-18.101519)"
3461,164.75956471031532,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.476494, y=300.713287, z=0.282987)","Vector3D(x=31.384245, y=27.070177, z=-5.061415)"
3461,164.75956471031532,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.476494, y=300.713287, z=0.282987)","Vector3D(x=25.537775, y=22.027361, z=-4.118540)"
3461,164.75956471031532,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.476494, y=300.713287, z=0.282987)","Vector3D(x=56.770214, y=48.966602, z=-9.155474)"
3462,164.80956471106037,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.476494, y=300.713287, z=0.282987)","Vector3D(x=148.961411, y=128.485214, z=-24.023376)"
3462,164.80956471106037,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.475735, y=300.715973, z=0.282869)","Vector3D(x=32.237373, y=27.806034, z=-5.199001)"
