Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
1594,70.60496122855693,135,"(189.63992309570312,105.62461853027344,15.253758430480957)","(-44.99999237060547,-179.9989776611328,7.369495291786876e-11)","(179.63720703125,105.62113952636719,0.23412775993347168)","(0.4976407289505005,179.99002075195312,-1.449004888534546)","Vector3D(x=0.011703, y=0.252058, z=1.141134)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-2.0236333448315706e-17,),'hand_brake':False,'gear':0)"
1595,70.65496122930199,135,"(189.63720703125,105.61940002441406,15.23412799835205)","(-44.99998092651367,179.99002075195312,1.1791192466859002e-09)","(179.63629150390625,105.62609100341797,0.26680120825767517)","(0.6622551083564758,179.98216247558594,-1.637969970703125)","Vector3D(x=0.001360, y=0.048167, z=0.439712)","('throttle':(0.0,),'brake':(0.1557096391916275,),'steering':(-1.8205395463155583e-05,),'hand_brake':False,'gear':0)"
1596,70.70496123004705,135,"(189.63629150390625,105.62297821044922,15.266799926757812)","(-44.99998092651367,179.98216247558594,-5.895596233429501e-10)","(179.63653564453125,105.6268310546875,0.27798449993133545)","(0.6189175844192505,179.9853057861328,-1.4077450037002563)","Vector3D(x=-0.002485, y=-0.041609, z=0.103041)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-3.4496213629608974e-05,),'hand_brake':False,'gear':0)"
1597,70.7549612307921,135,"(189.63653564453125,105.624267578125,15.277984619140625)","(-44.99998092651367,179.9853057861328,0.0)","(179.63710021972656,105.62657928466797,0.27907541394233704)","(0.5121275782585144,179.99044799804688,-1.1143187284469604)","Vector3D(x=-0.003330, y=-0.047122, z=-0.043920)","('throttle':(0.0,),'brake':(0.23414333164691925,),'steering':(8.685372449690476e-05,),'hand_brake':False,'gear':0)"
1598,70.80496123153716,135,"(189.63710021972656,105.62490844726562,15.279075622558594)","(-44.99998092651367,179.9904327392578,0.0)","(179.63771057128906,105.62626647949219,0.2760014235973358)","(0.39979827404022217,179.9943389892578,-0.8566895127296448)","Vector3D(x=-0.003074, y=-0.039299, z=-0.095927)","('throttle':(0.0,),'brake':(0.3291035294532776,),'steering':(4.8894493374973536e-05,),'hand_brake':False,'gear':0)"
1599,70.85496123228222,135,"(189.63771057128906,105.62527465820312,15.2760009765625)","(-44.99998092651367,179.9943084716797,2.9477981167147504e-10)","(179.63827514648438,105.62601470947266,0.27169567346572876)","(0.3021334111690521,179.99681091308594,-0.65191650390625)","Vector3D(x=-0.002509, y=-0.030444, z=-0.103262)","('throttle':(0.0,),'brake':(0.2531657814979553,),'steering':(-6.452804427681258e-06,),'hand_brake':False,'gear':0)"
1600,70.90496123302728,135,"(189.63827514648438,105.62545776367188,15.271695137023926)","(-44.99999237060547,179.99681091308594,-1.4738990583573752e-10)","(179.63873291015625,105.62582397460938,0.267496258020401)","(0.22387993335723877,179.998291015625,-0.49426254630088806)","Vector3D(x=-0.001934, y=-0.023057, z=-0.091918)","('throttle':(0.0,),'brake':(0.24309755861759186,),'steering':(-1.5263789464370348e-05,),'hand_brake':False,'gear':0)"
1601,70.95496123377234,135,"(189.63873291015625,105.62552642822266,15.267496109008789)","(-44.99999237060547,179.998291015625,0.0)","(179.63905334472656,105.62570190429688,0.26392123103141785)","(0.16382890939712524,179.99911499023438,-0.374267578125)","Vector3D(x=-0.001447, y=-0.017354, z=-0.074739)","('throttle':(0.0,),'brake':(0.27210816740989685,),'steering':(-1.0226787708234042e-05,),'hand_brake':False,'gear':0)"
1602,71.0049612345174,135,"(189.63905334472656,105.62554168701172,15.263920783996582)","(-44.99998092651367,179.9990997314453,0.0)","(179.63926696777344,105.62560272216797,0.26108989119529724)","(0.11891358345746994,179.99960327148438,-0.2832946181297302)","Vector3D(x=-0.001063, y=-0.013051, z=-0.057620)","('throttle':(0.0,),'brake':(0.30562299489974976,),'steering':(-2.562278950790642e-06,),'hand_brake':False,'gear':0)"
1603,71.05496123526245,135,"(189.63925170898438,105.62553405761719,15.261089324951172)","(-44.99999237060547,179.99957275390625,3.684747645893438e-11)","(179.63946533203125,105.62553405761719,0.25894686579704285)","(0.08585547655820847,179.99986267089844,-0.2143859565258026)","Vector3D(x=-0.000773, y=-0.009825, z=-0.042887)","('throttle':(0.0,),'brake':(0.33973008394241333,),'steering':(-1.0355925041949376e-06,),'hand_brake':False,'gear':0)"
1604,71.10496123600751,135,"(189.63946533203125,105.62550354003906,15.258946418762207)","(-44.99999237060547,179.99986267089844,9.211869114733595e-12)","(179.6396484375,105.62547302246094,0.2573746144771576)","(0.06175856664776802,179.99998474121094,-0.1622619330883026)","Vector3D(x=-0.000559, y=-0.007405, z=-0.031136)","('throttle':(0.0,),'brake':(0.36988162994384766,),'steering':(-3.675363586808089e-07,),'hand_brake':False,'gear':0)"
1605,71.15496123675257,135,"(189.6396484375,105.6254653930664,15.257373809814453)","(-44.99998092651367,179.99996948242188,-1.1514836393416994e-12)","(179.63975524902344,105.62543487548828,0.25624722242355347)","(0.04432109370827675,-179.99989318847656,-0.1228027269244194)","Vector3D(x=-0.000402, y=-0.005587, z=-0.022184)","('throttle':(0.0,),'brake':(0.38600197434425354,),'steering':(-4.406248308441718e-07,),'hand_brake':False,'gear':0)"
1606,71.20496123749763,135,"(189.63973999023438,105.62545013427734,15.256247520446777)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(179.63986206054688,105.62541961669922,0.2554531395435333)","(0.03176720812916756,-179.99989318847656,-0.0929260104894638)","Vector3D(x=-0.000288, y=-0.004219, z=-0.015576)","('throttle':(0.0,),'brake':(0.4004913568496704,),'steering':(-6.145271527202567e-07,),'hand_brake':False,'gear':0)"
1607,71.25496123824269,135,"(189.63986206054688,105.62543487548828,15.255452156066895)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(179.63992309570312,105.62539672851562,0.25490185618400574)","(0.022730868309736252,-179.99981689453125,-0.0703430101275444)","Vector3D(x=-0.000207, y=-0.003188, z=-0.010807)","('throttle':(0.0,),'brake':(0.34046950936317444,),'steering':(-2.3891351474958356e-07,),'hand_brake':False,'gear':0)"
1608,71.30496123898774,135,"(189.63992309570312,105.62542724609375,15.254901885986328)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(179.63995361328125,105.62538146972656,0.2545235753059387)","(0.016262680292129517,-179.9998016357422,-0.053222645074129105)","Vector3D(x=-0.000148, y=-0.002410, z=-0.007432)","('throttle':(0.0,),'brake':(0.2524370551109314,),'steering':(-8.279506147346183e-08,),'hand_brake':False,'gear':0)"
1609,71.3549612397328,135,"(189.63995361328125,105.62541961669922,15.254522323608398)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(179.63999938964844,105.6253662109375,0.2542664706707001)","(0.01162498164921999,-179.9998016357422,-0.0402831956744194)","Vector3D(x=-0.000106, y=-0.001823, z=-0.005064)","('throttle':(0.0,),'brake':(0.18749120831489563,),'steering':(-8.190431444177193e-09,),'hand_brake':False,'gear':0)"
1610,71.40496124047786,135,"(189.63999938964844,105.62539672851562,15.254265785217285)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(179.6400146484375,105.62535858154297,0.2540934383869171)","(0.008312339894473553,-179.9998016357422,-0.030487054958939552)","Vector3D(x=-0.000076, y=-0.001379, z=-0.003431)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-6.321744905335436e-08,),'hand_brake':False,'gear':0)"
1611,71.45496124122292,135,"(189.6400146484375,105.62539672851562,15.2540922164917)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(179.64002990722656,105.62535858154297,0.25397777557373047)","(0.005935434252023697,-179.9998016357422,-0.023071283474564552)","Vector3D(x=-0.000054, y=-0.001043, z=-0.002308)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-1.1089744589298789e-07,),'hand_brake':False,'gear':0)"
1612,71.50496124196798,135,"(189.64002990722656,105.62539672851562,15.25397777557373)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(179.6400604248047,105.62535095214844,0.25390109419822693)","(0.004241547081619501,-179.9998016357422,-0.01745605655014515)","Vector3D(x=-0.000039, y=-0.000790, z=-0.001548)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-1.278845616070612e-07,),'hand_brake':False,'gear':0)"
1613,71.55496124271303,135,"(189.6400604248047,105.6253890991211,15.253901481628418)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(179.6400604248047,105.62535095214844,0.25390109419822693)","(0.004241547081619501,-179.9998016357422,-0.01745605655014515)","Vector3D(x=0.000000, y=0.000000, z=0.000000)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-4.738411973903567e-08,),'hand_brake':False,'gear':0)"
1614,71.60496124345809,135,"(189.6400604248047,105.6253890991211,15.253901481628418)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(179.6400604248047,105.62535858154297,0.2538463771343231)","(0.002807207638397813,-179.9998016357422,-0.011657717637717724)","Vector3D(x=-0.000014, y=-0.000038, z=-0.000406)","('throttle':(0.15700000524520874,),'brake':(0.0,),'steering':(-1.897982437881751e-09,),'hand_brake':False,'gear':0)"
1615,71.65496124420315,135,"(189.6400604248047,105.62539672851562,15.253846168518066)","(-44.99999237060547,-179.99989318847656,9.211869114733595e-12)","(179.6400604248047,105.6253662109375,0.25382906198501587)","(0.0022403020411729813,-179.9998016357422,-0.009094239212572575)","Vector3D(x=-0.000015, y=-0.000032, z=-0.000452)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(5.441343375878205e-09,),'hand_brake':False,'gear':0)"
