Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
3665,149.66818307340145,135,"(148.84994506835938,191.74452209472656,15.253758430480957)","(-44.99999237060547,-0.0007019041222520173,-3.684747645893438e-11)","(158.85281372070312,191.74884033203125,0.23412741720676422)","(0.4976270794868469,-0.010009765625,-1.4489744901657104)","Vector3D(x=-0.011703, y=-0.252052, z=1.141128)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(7.170446903651442e-17,),'hand_brake':False,'gear':0)"
3666,149.7181830741465,135,"(148.85281372070312,191.75057983398438,15.234127044677734)","(-44.99999237060547,-0.010009764693677425,0.0)","(158.85372924804688,191.74386596679688,0.2668008506298065)","(0.6622482538223267,-0.0178527794778347,-1.6379395723342896)","Vector3D(x=-0.001360, y=-0.048164, z=0.439709)","('throttle':(0.0,),'brake':(0.15571169555187225,),'steering':(-2.032973679888528e-05,),'hand_brake':False,'gear':0)"
3667,149.76818307489157,135,"(148.85372924804688,191.74696350097656,15.266799926757812)","(-44.99999237060547,-0.01785278134047985,-5.895596233429501e-10)","(158.853515625,191.7431182861328,0.27798405289649963)","(0.6189107298851013,-0.014678954146802425,-1.407714605331421)","Vector3D(x=0.002486, y=0.041610, z=0.103040)","('throttle':(0.0,),'brake':(0.14499999582767487,),'steering':(-0.0001244168379344046,),'hand_brake':False,'gear':0)"
3668,149.81818307563663,135,"(148.853515625,191.7456817626953,15.277982711791992)","(-44.99999237060547,-0.01467895321547985,0.0)","(158.8529052734375,191.74339294433594,0.27907514572143555)","(0.5121275782585144,-0.009552001021802425,-1.114288330078125)","Vector3D(x=0.003331, y=0.047121, z=-0.043919)","('throttle':(0.0,),'brake':(0.23420660197734833,),'steering':(4.51498017355334e-05,),'hand_brake':False,'gear':0)"
3669,149.86818307638168,135,"(148.8529052734375,191.74505615234375,15.279075622558594)","(-44.99999237060547,-0.009552001021802425,2.9477981167147504e-10)","(158.85226440429688,191.7437286376953,0.2760010361671448)","(0.3997846245765686,-0.005676268599927425,-0.8566895127296448)","Vector3D(x=0.003074, y=0.039299, z=-0.095925)","('throttle':(0.0,),'brake':(0.3290894627571106,),'steering':(1.818165765143931e-05,),'hand_brake':False,'gear':0)"
3670,149.91818307712674,135,"(148.85226440429688,191.74472045898438,15.2760009765625)","(-44.99999237060547,-0.005676268134266138,2.9477981167147504e-10)","(158.85171508789062,191.7439422607422,0.27169543504714966)","(0.30212655663490295,-0.003204345703125,-0.651885986328125)","Vector3D(x=0.002509, y=0.030444, z=-0.103260)","('throttle':(0.0,),'brake':(0.25313612818717957,),'steering':(-9.787958333618008e-06,),'hand_brake':False,'gear':0)"
3671,149.9681830778718,135,"(148.85171508789062,191.7445068359375,15.271695137023926)","(-44.99999237060547,-0.003204345004633069,-1.4738990583573752e-10)","(158.8512725830078,191.74411010742188,0.26749610900878906)","(0.223866268992424,-0.0017395017202943563,-0.49423202872276306)","Vector3D(x=0.001934, y=0.023057, z=-0.091917)","('throttle':(0.0,),'brake':(0.24314409494400024,),'steering':(-1.0853797903109808e-05,),'hand_brake':False,'gear':0)"
3672,150.01818307861686,135,"(148.8512725830078,191.74441528320312,15.267496109008789)","(-44.99999237060547,-0.0017395016038790345,-7.369495291786876e-11)","(158.85093688964844,191.74424743652344,0.2639211118221283)","(0.16382208466529846,-0.00091552734375,-0.3742675483226776)","Vector3D(x=0.001447, y=0.017354, z=-0.074737)","('throttle':(0.0,),'brake':(0.27211934328079224,),'steering':(-7.0918786150286905e-06,),'hand_brake':False,'gear':0)"
3673,150.06818307936192,135,"(148.85093688964844,191.744384765625,15.263920783996582)","(-44.99999237060547,-0.0009155271109193563,0.0)","(158.85067749023438,191.7443389892578,0.2610897421836853)","(0.11891358345746994,-0.0004272460355423391,-0.2832641303539276)","Vector3D(x=0.001063, y=0.013051, z=-0.057618)","('throttle':(0.0,),'brake':(0.30559587478637695,),'steering':(-3.926265890186187e-06,),'hand_brake':False,'gear':0)"
3674,150.11818308010697,135,"(148.85067749023438,191.74441528320312,15.261088371276855)","(-44.99999237060547,-0.0004272459773346782,0.0)","(158.85047912597656,191.74441528320312,0.25894689559936523)","(0.08585547655820847,-0.00018310546875,-0.2143859565258026)","Vector3D(x=0.000773, y=0.009824, z=-0.042888)","('throttle':(0.0,),'brake':(0.33971771597862244,),'steering':(-3.2185553209274076e-06,),'hand_brake':False,'gear':0)"
