Frame,Timestamp,VehicleID,Spectator_Location,Spectator_Rotation,Vehicle_Location,Vehicle_Rotation,Vehicle_Velocity,Vehicle_Control
20157,258.71219794033095,135,"(31.829967498779297,187.87530517578125,15.253775596618652)","(-44.99998092651367,179.99740600585938,0.0)","(21.82503318786621,187.8734893798828,0.221984401345253)","(0.8870502710342407,179.98463439941406,-1.0584712028503418)","Vector3D(x=0.022193, y=0.207932, z=0.987017)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
20158,258.762197941076,135,"(31.82503318786621,187.8708038330078,15.22198486328125)","(-44.99997329711914,179.98463439941406,-5.895595678317989e-10)","(21.823442459106445,187.8766326904297,0.24999885261058807)","(1.1752022504806519,179.97332763671875,-1.2246092557907104)","Vector3D(x=0.002481, y=0.025364, z=0.409582)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
20159,258.81219794182107,135,"(31.82343864440918,187.87196350097656,15.249998092651367)","(-44.999977111816406,179.97329711914062,-1.1791192466859002e-09)","(21.82387351989746,187.8770294189453,0.2617833912372589)","(1.0964024066925049,179.9777069091797,-1.055877447128296)","Vector3D(x=-0.004795, y=-0.030678, z=0.125981)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
20160,258.8621979425661,135,"(31.823871612548828,187.87313842773438,15.2617826461792)","(-44.99999237060547,179.9777069091797,-1.1791192466859002e-09)","(21.82490348815918,187.8768768310547,0.2653486430644989)","(0.9098221063613892,179.98439025878906,-0.8363036513328552)","Vector3D(x=-0.006273, y=-0.034468, z=-0.003139)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
20161,258.9121979433112,135,"(31.824901580810547,187.87413024902344,15.265347480773926)","(-44.99999237060547,179.98439025878906,0.0)","(21.825984954833984,187.87669372558594,0.2651233971118927)","(0.7140620946884155,179.9894561767578,-0.6434326767921448)","Vector3D(x=-0.005725, y=-0.028901, z=-0.053704)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
20162,258.96219794405624,135,"(31.82598304748535,187.8748321533203,15.26512336730957)","(-44.99999237060547,179.9894561767578,0.0)","(21.826940536499023,187.87655639648438,0.2634243667125702)","(0.5428292751312256,179.99273681640625,-0.4899291694164276)","Vector3D(x=-0.004647, y=-0.022514, z=-0.066303)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
20163,259.0121979448013,135,"(31.826940536499023,187.8752899169922,15.263423919677734)","(-44.99998092651367,179.9927215576172,2.9477981167147504e-10)","(21.827714920043945,187.87643432617188,0.26138100028038025)","(0.40440863370895386,179.9946746826172,-0.3716431260108948)","Vector3D(x=-0.003573, y=-0.017132, z=-0.062155)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
20164,259.06219794554636,135,"(31.827714920043945,187.87550354003906,15.261380195617676)","(-45.00000762939453,179.9946746826172,2.947798671826263e-10)","(21.828317642211914,187.87635803222656,0.2594905495643616)","(0.29724982380867004,179.99578857421875,-0.28149405121803284)","Vector3D(x=-0.002669, y=-0.012942, z=-0.051945)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
20165,259.1121979462914,135,"(31.828317642211914,187.87562561035156,15.259490966796875)","(-44.99998092651367,179.99578857421875,2.9477981167147504e-10)","(21.828771591186523,187.87628173828125,0.2579277753829956)","(0.2165033221244812,179.9964141845703,-0.2131347507238388)","Vector3D(x=-0.001960, y=-0.009761, z=-0.040740)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
20166,259.1621979470365,135,"(31.828771591186523,187.8756561279297,15.257927894592285)","(-44.99999237060547,179.9964141845703,0.0)","(21.829105377197266,187.87625122070312,0.2567157745361328)","(0.15669819712638855,179.99676513671875,-0.16131587326526642)","Vector3D(x=-0.001425, y=-0.007362, z=-0.030686)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
20167,259.21219794778153,135,"(31.829105377197266,187.8756866455078,15.256715774536133)","(-44.99997329711914,179.99676513671875,0.0)","(21.829355239868164,187.87620544433594,0.2558143436908722)","(0.11293034255504608,179.99697875976562,-0.1221008151769638)","Vector3D(x=-0.001029, y=-0.005556, z=-0.022473)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
20168,259.2621979485266,135,"(31.829355239868164,187.8756561279297,15.255813598632812)","(-44.99999237060547,179.99696350097656,1.4738990583573752e-10)","(21.82953643798828,187.87619018554688,0.25516363978385925)","(0.08114947378635406,179.99705505371094,-0.0924072265625)","Vector3D(x=-0.000740, y=-0.004196, z=-0.016118)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
20169,259.31219794927165,135,"(31.82953453063965,187.8756561279297,15.255163192749023)","(-44.99999237060547,179.99696350097656,1.4738990583573752e-10)","(21.829668045043945,187.8761444091797,0.25470486283302307)","(0.058200038969516754,179.9971466064453,-0.0699462741613388)","Vector3D(x=-0.000531, y=-0.003171, z=-0.011375)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
20170,259.3621979500167,135,"(31.829668045043945,187.87564086914062,15.254704475402832)","(-44.99998092651367,179.9971466064453,0.0)","(21.829757690429688,187.8761444091797,0.254387229681015)","(0.04168464243412018,179.9971466064453,-0.052947983145713806)","Vector3D(x=-0.000380, y=-0.002398, z=-0.007932)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
20171,259.41219795076177,135,"(31.829757690429688,187.87564086914062,15.254386901855469)","(-44.99998092651367,179.9971466064453,0.0)","(21.8298282623291,187.87612915039062,0.2541707158088684)","(0.029827434569597244,179.99717712402344,-0.040069568902254105)","Vector3D(x=-0.000272, y=-0.001813, z=-0.005469)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
20172,259.4621979515068,135,"(31.8298282623291,187.87564086914062,15.254169464111328)","(-44.99998092651367,179.9971466064453,0.0)","(21.829875946044922,187.87611389160156,0.25402531027793884)","(0.021330678835511208,179.99717712402344,-0.030334465205669403)","Vector3D(x=-0.000194, y=-0.001371, z=-0.003742)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
20173,259.5121979522519,135,"(31.82987403869629,187.87562561035156,15.25402545928955)","(-44.99998092651367,179.9971466064453,0.0)","(21.829904556274414,187.8760528564453,0.2539287209510803)","(0.015244981274008751,179.99717712402344,-0.0229492150247097)","Vector3D(x=-0.000139, y=-0.001038, z=-0.002541)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
20174,259.56219795299694,135,"(31.829904556274414,187.8755645751953,15.253929138183594)","(-44.99998092651367,179.9971466064453,0.0)","(21.829904556274414,187.8760528564453,0.2539287209510803)","(0.015244981274008751,179.99717712402344,-0.0229492150247097)","Vector3D(x=0.000000, y=0.000000, z=0.000000)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
20175,259.612197953742,135,"(31.829904556274414,187.8755645751953,15.253929138183594)","(-44.99998092651367,179.9971466064453,0.0)","(21.829904556274414,187.8760528564453,0.2539287209510803)","(0.015244981274008751,179.99717712402344,-0.0229492150247097)","Vector3D(x=0.000000, y=0.000000, z=0.000000)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
20176,259.66219795448706,135,"(31.829904556274414,187.8755645751953,15.253929138183594)","(-44.99998092651367,179.9971466064453,0.0)","(21.829904556274414,187.8760528564453,0.2539287209510803)","(0.015244981274008751,179.99717712402344,-0.0229492150247097)","Vector3D(x=0.000000, y=0.000000, z=0.000000)","('throttle':(0.0,),'brake':(0.5,),'steering':(-0.0,),'hand_brake':False,'gear':0)"
